iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
219,16889.15625,6990.0888671875,11336.9189453125,4387.115234375,41951528.0
220,16707.03515625,7442.79541015625,11791.900390625,4387.115234375,41951528.0
221,46334.546875,7542.17041015625,12254.9580078125,4387.115234375,41951528.0
222,12663.365234375,6434.1318359375,11880.5634765625,4387.115234375,41951528.0
223,15673.517578125,5468.85107421875,12054.396484375,4387.115234375,41951528.0
224,28284.73828125,8201.529296875,11688.5390625,4387.115234375,41951528.0
225,18562.005859375,6615.49609375,12233.7958984375,4387.115234375,41951528.0
226,21154.4453125,8326.837890625,11675.611328125,4387.115234375,41951528.0
227,15336.1015625,8098.9482421875,11978.0546875,4387.115234375,41951528.0
228,11755.2880859375,7262.76513671875,11382.5595703125,4387.115234375,41951528.0
229,16353.875,6981.0263671875,11665.734375,4387.115234375,41951528.0
230,14713.169921875,7423.1845703125,11854.6357421875,4387.115234375,41951528.0
231,18401.5703125,6418.025390625,11480.044921875,4387.115234375,41951528.0
232,13846.0537109375,6745.25146484375,11958.8134765625,4387.115234375,41951528.0
233,11248.490234375,6403.94189453125,11118.0771484375,4387.115234375,41951528.0
234,13113.224609375,6706.8056640625,11089.6396484375,4387.115234375,41951528.0
235,12477.3466796875,7281.9716796875,12336.12890625,4387.115234375,41951528.0
236,14808.9892578125,6843.4892578125,12142.796875,4387.115234375,41951528.0
237,17294.859375,7518.06103515625,11657.91796875,4387.115234375,41951528.0
238,12387.123046875,6916.4296875,11996.37890625,4387.115234375,41951528.0
239,19749.705078125,7371.36669921875,12206.181640625,4387.115234375,41951528.0
240,17669.712890625,7310.19384765625,11430.115234375,4387.115234375,41951528.0
241,15231.3857421875,8564.509765625,11720.392578125,4387.115234375,41951528.0
242,21391.69921875,7412.494140625,12401.4853515625,4387.115234375,41951528.0
243,26799.375,7652.4912109375,11780.16796875,4387.115234375,41951528.0
244,12331.8232421875,7311.169921875,11746.728515625,4387.115234375,41951528.0
245,18859.4921875,8834.1787109375,12152.373046875,4387.115234375,41951528.0
246,31399.2265625,6916.4462890625,12547.8857421875,4387.115234375,41951528.0
247,17356.15625,7901.72509765625,11647.490234375,4387.115234375,41951528.0
248,17139.478515625,6419.33251953125,11665.4375,4387.115234375,41951528.0
249,24327.931640625,7646.13623046875,11294.568359375,4387.115234375,41951528.0
250,18694.755859375,7319.93798828125,11631.810546875,4387.115234375,41951528.0
251,19483.9453125,7639.7666015625,12143.1015625,4387.115234375,41951528.0
252,43121.7734375,7780.3212890625,11613.35546875,4387.115234375,41951528.0
253,25180.0546875,7588.36181640625,11385.111328125,4387.115234375,41951528.0
254,14688.8466796875,6717.267578125,11161.046875,4387.115234375,41951528.0
255,17954.46875,7978.1318359375,11590.9072265625,4387.115234375,41951528.0
256,39289.64453125,6458.96533203125,11080.615234375,4387.115234375,41951528.0
257,12436.2880859375,6915.818359375,11230.44921875,4387.115234375,41951528.0
258,12407.419921875,7243.48046875,11390.0302734375,4387.115234375,41951528.0
259,62410.76953125,6633.6904296875,11846.0576171875,4387.115234375,41951528.0
260,29505.046875,5603.48583984375,11492.8916015625,4387.115234375,41951528.0
261,28803.791015625,7639.533203125,12385.6220703125,4387.115234375,41951528.0
262,16994.27734375,7813.16064453125,11563.724609375,4387.115234375,41951528.0
263,13024.8349609375,6536.71923828125,11753.638671875,4387.115234375,41951528.0
264,35609.2109375,7892.96240234375,11954.7890625,4387.115234375,41951528.0
265,25694.71875,7240.265625,11418.19140625,4387.115234375,41951528.0
266,10589.4228515625,6022.29443359375,10747.90234375,4387.115234375,41951528.0
267,19722.8515625,7643.0048828125,11612.5791015625,4387.115234375,41951528.0
268,13594.138671875,6507.83935546875,11727.0869140625,4387.115234375,41951528.0
269,18764.5625,6975.5458984375,12270.8837890625,4387.115234375,41951528.0
270,17241.947265625,7661.44384765625,11145.275390625,4387.115234375,41951528.0
271,14405.228515625,6951.5244140625,11860.21484375,4387.115234375,41951528.0
272,36111.6171875,8569.12890625,11755.134765625,4387.115234375,41951528.0
273,13596.0205078125,8696.9140625,11820.0205078125,4387.115234375,41951528.0
274,12587.7001953125,7193.75048828125,11213.796875,4387.115234375,41951528.0
275,18803.662109375,6530.814453125,12158.0322265625,4387.115234375,41951528.0
276,12276.46875,7314.2626953125,11899.2138671875,4387.115234375,41951528.0
277,22766.009765625,6593.97119140625,11668.1083984375,4387.115234375,41951528.0
278,15142.5400390625,7515.62158203125,11525.857421875,4387.115234375,41951528.0
279,12788.23828125,7593.4423828125,10914.6728515625,4387.115234375,41951528.0
280,11956.91796875,6718.82275390625,11153.9296875,4387.115234375,41951528.0
281,13968.5693359375,7806.05419921875,12320.771484375,4387.115234375,41951528.0
282,12349.5078125,7138.51611328125,11649.232421875,4387.115234375,41951528.0
283,26149.14453125,6276.17333984375,11896.9765625,4387.115234375,41951528.0
284,23613.240234375,4700.3720703125,11866.2412109375,4387.115234375,41951528.0
285,11560.03125,7534.9765625,11313.63671875,4387.115234375,41951528.0
286,17344.984375,7022.91455078125,11532.318359375,4387.115234375,41951528.0
287,11715.05859375,7215.541015625,11899.94140625,4387.115234375,41951528.0
288,48047.4296875,7803.6171875,11381.8515625,4387.115234375,41951528.0
289,23936.3515625,8372.544921875,12312.5859375,4387.115234375,41951528.0
290,56895.34375,8420.0234375,12180.630859375,4387.115234375,41951528.0
291,26157.611328125,6863.8427734375,12343.3251953125,4387.115234375,41951528.0
292,52023.73828125,7160.1337890625,11844.416015625,4387.115234375,41951528.0
293,13972.9609375,6810.3427734375,11031.279296875,4387.115234375,41951528.0
294,17627.7734375,7098.5576171875,11008.07421875,4387.115234375,41951528.0
295,13555.412109375,7248.798828125,12151.7353515625,4387.115234375,41951528.0
296,12531.345703125,7997.51220703125,11627.6884765625,4387.115234375,41951528.0
297,39220.46875,7950.67822265625,12342.8916015625,4387.115234375,41951528.0
298,19330.3203125,6114.06298828125,11268.3427734375,4387.115234375,41951528.0
299,26803.103515625,8843.150390625,12540.123046875,4387.115234375,41951528.0
300,24654.041015625,6914.39404296875,11319.564453125,4387.115234375,41951528.0
301,14368.6884765625,7190.69287109375,11355.7255859375,4387.115234375,41951528.0
302,15063.4990234375,8779.908203125,11948.9140625,4387.115234375,41951528.0
303,13106.4501953125,8161.630859375,11572.646484375,4387.115234375,41951528.0
304,12111.916015625,6311.78759765625,11181.123046875,4387.115234375,41951528.0
305,24221.84765625,7740.9541015625,12027.1640625,4387.115234375,41951528.0
306,11966.0625,7204.15625,11752.3232421875,4387.115234375,41951528.0
307,11591.7568359375,6660.2724609375,11436.865234375,4387.115234375,41951528.0
308,12362.033203125,7052.6728515625,11586.5625,4387.115234375,41951528.0
309,11608.875,8290.2841796875,11167.3515625,4387.115234375,41951528.0
310,20284.578125,8112.11767578125,11745.091796875,4387.115234375,41951528.0
311,16850.712890625,7931.44287109375,12182.150390625,4387.115234375,41951528.0
312,11876.6689453125,7092.0,11230.0576171875,4387.115234375,41951528.0
313,23314.65625,6330.22119140625,10918.458984375,4387.115234375,41951528.0
314,26721.59765625,6265.6298828125,11626.7470703125,4387.115234375,41951528.0
315,15507.880859375,7466.85205078125,11323.2939453125,4387.115234375,41951528.0
316,14848.126953125,7075.873046875,11126.986328125,4387.115234375,41951528.0
317,34322.98828125,6827.01318359375,11937.5908203125,4387.115234375,41951528.0
318,14613.763671875,7699.83984375,11340.82421875,4387.115234375,41951528.0
319,18049.03515625,6866.85302734375,12506.4228515625,4387.115234375,41951528.0
320,16894.04296875,7158.0205078125,11754.30859375,4387.115234375,41951528.0
321,13576.109375,7411.0263671875,12027.912109375,4387.115234375,41951528.0
322,13000.984375,5463.876953125,11657.4697265625,4387.115234375,41951528.0
323,12420.546875,7084.39111328125,11896.3330078125,4387.115234375,41951528.0
324,11331.513671875,7313.12939453125,11216.392578125,4387.115234375,41951528.0
