iter,pop_best_eval,mean_eval,median_eval,best_eval,worst_eval
386,2143.111572265625,2917.4541015625,2571.5224609375,1470.0,25245.2421875
387,2143.448486328125,2939.656982421875,2899.945556640625,1470.0,25245.2421875
388,1944.253662109375,2814.18994140625,2386.03076171875,1470.0,25245.2421875
389,1459.6932373046875,3966.831298828125,3569.087890625,1459.6932373046875,25245.2421875
390,1959.78076171875,3406.010498046875,3156.81591796875,1459.6932373046875,25245.2421875
391,2011.4759521484375,3448.219482421875,3210.818115234375,1459.6932373046875,25245.2421875
392,3127.116943359375,7470.484375,6836.935546875,1459.6932373046875,25245.2421875
393,2414.467041015625,5911.55517578125,4602.0478515625,1459.6932373046875,25245.2421875
394,2426.68115234375,5342.6787109375,2809.700439453125,1459.6932373046875,25245.2421875
395,2074.858154296875,5294.14892578125,3644.2138671875,1459.6932373046875,25245.2421875
396,1370.03466796875,2925.793212890625,2511.79833984375,1370.03466796875,25245.2421875
397,2271.435791015625,4038.504638671875,3193.123046875,1370.03466796875,25245.2421875
398,2485.31103515625,3396.79443359375,3047.92724609375,1370.03466796875,25245.2421875
399,2335.813232421875,2846.03955078125,2855.0,1370.03466796875,25245.2421875
400,2006.72314453125,3500.455078125,2585.0,1370.03466796875,25245.2421875
401,2017.86279296875,2700.370361328125,2583.42626953125,1370.03466796875,25245.2421875
402,2121.60595703125,3233.140625,2995.33349609375,1370.03466796875,25245.2421875
403,2508.2568359375,3653.98291015625,3390.64501953125,1370.03466796875,25245.2421875
404,1899.3177490234375,3704.051513671875,3352.210205078125,1370.03466796875,25245.2421875
405,2119.76318359375,5760.5947265625,5093.3291015625,1370.03466796875,25245.2421875
406,2278.89453125,2819.71337890625,2714.778564453125,1370.03466796875,25245.2421875
407,1878.579833984375,2845.79443359375,2891.576904296875,1370.03466796875,25245.2421875
408,2010.6380615234375,2806.00048828125,2480.0,1370.03466796875,25245.2421875
409,2190.774658203125,2929.907958984375,2601.248291015625,1370.03466796875,25245.2421875
410,1651.613525390625,2559.01220703125,2478.57421875,1370.03466796875,25245.2421875
411,1364.346435546875,2319.999267578125,2220.038818359375,1364.346435546875,25245.2421875
412,4208.2783203125,8327.953125,7782.14208984375,1364.346435546875,25245.2421875
413,4633.125,6665.47802734375,6028.85009765625,1364.346435546875,25245.2421875
414,1924.541748046875,3038.803955078125,2750.094482421875,1364.346435546875,25245.2421875
415,1956.5889892578125,2666.61767578125,2602.176513671875,1364.346435546875,25245.2421875
416,2469.70703125,5200.5361328125,3525.47216796875,1364.346435546875,25245.2421875
417,2918.25634765625,5722.27685546875,4548.5498046875,1364.346435546875,25245.2421875
418,2171.36376953125,5454.52197265625,3769.671630859375,1364.346435546875,25245.2421875
419,2432.2646484375,3518.557373046875,2873.555908203125,1364.346435546875,25245.2421875
420,1956.0,2732.941650390625,2426.32080078125,1364.346435546875,25245.2421875
421,2047.6568603515625,2749.638916015625,2350.34814453125,1364.346435546875,25245.2421875
422,2315.782958984375,2673.57666015625,2560.20654296875,1364.346435546875,25245.2421875
423,1807.38525390625,3326.81005859375,2606.873779296875,1364.346435546875,25245.2421875
424,2005.060791015625,4408.0576171875,2943.39697265625,1364.346435546875,25245.2421875
425,1809.0,2531.912109375,2584.81201171875,1364.346435546875,25245.2421875
426,2368.50439453125,2758.639404296875,2605.827392578125,1364.346435546875,25245.2421875
427,2347.80419921875,3123.786376953125,2784.0,1364.346435546875,25245.2421875
428,1893.909912109375,2833.701171875,2485.068603515625,1364.346435546875,25245.2421875
429,2491.76806640625,4319.24609375,4190.0361328125,1364.346435546875,25245.2421875
430,1793.7440185546875,3014.00439453125,3069.45361328125,1364.346435546875,25245.2421875
431,2156.512939453125,4266.3671875,3583.262451171875,1364.346435546875,25245.2421875
432,1849.2286376953125,2705.86083984375,2736.0439453125,1364.346435546875,25245.2421875
433,2086.74755859375,5079.0751953125,3828.51220703125,1364.346435546875,25245.2421875
434,1628.7242431640625,2194.7568359375,2197.258056640625,1364.346435546875,25245.2421875
435,2461.707763671875,3631.458984375,2838.76416015625,1364.346435546875,25245.2421875
436,2045.171142578125,3068.715576171875,2503.683837890625,1364.346435546875,25245.2421875
437,1781.8238525390625,3078.3388671875,2368.9033203125,1364.346435546875,25245.2421875
438,1261.5408935546875,2826.380859375,2794.5966796875,1261.5408935546875,25245.2421875
439,1996.2923583984375,2928.973388671875,2716.45849609375,1261.5408935546875,25245.2421875
440,1556.9659423828125,4478.76025390625,4305.8818359375,1261.5408935546875,25245.2421875
441,1623.074462890625,2342.506103515625,2317.529052734375,1261.5408935546875,25245.2421875
442,1923.1990966796875,2535.90478515625,2320.369873046875,1261.5408935546875,25245.2421875
443,1758.71826171875,2556.39501953125,2275.91455078125,1261.5408935546875,25245.2421875
444,1809.6004638671875,3103.51953125,2831.84130859375,1261.5408935546875,25245.2421875
445,2048.03125,3744.510986328125,3478.4365234375,1261.5408935546875,25245.2421875
446,2519.841796875,4320.96630859375,4196.9443359375,1261.5408935546875,25245.2421875
447,1948.548583984375,4169.728515625,4078.25244140625,1261.5408935546875,25245.2421875
448,1775.210693359375,2598.099853515625,2691.4814453125,1261.5408935546875,25245.2421875
449,1520.0548095703125,2523.019775390625,2618.461669921875,1261.5408935546875,25245.2421875
450,2343.7841796875,3452.29736328125,2886.701416015625,1261.5408935546875,25245.2421875
451,2023.048583984375,3261.3603515625,3226.7939453125,1261.5408935546875,25245.2421875
452,2165.6259765625,3761.659423828125,2886.957763671875,1261.5408935546875,25245.2421875
453,1734.118408203125,2763.160400390625,2340.19482421875,1261.5408935546875,25245.2421875
454,1939.0230712890625,2646.72216796875,2526.632568359375,1261.5408935546875,25245.2421875
455,1476.903076171875,3312.08984375,2959.046630859375,1261.5408935546875,25245.2421875
456,2148.470458984375,6919.4619140625,7229.00390625,1261.5408935546875,25245.2421875
457,2143.123046875,3570.52685546875,3007.087158203125,1261.5408935546875,25245.2421875
458,6711.6044921875,9400.794921875,9023.6640625,1261.5408935546875,25245.2421875
459,3882.22607421875,7878.54052734375,7139.68115234375,1261.5408935546875,25245.2421875
460,1956.368408203125,3067.04248046875,2660.08349609375,1261.5408935546875,25245.2421875
461,1819.369873046875,3464.134765625,2524.08349609375,1261.5408935546875,25245.2421875
462,3598.1806640625,5790.35791015625,5677.35791015625,1261.5408935546875,25245.2421875
463,1638.650634765625,3033.444091796875,2612.279296875,1261.5408935546875,25245.2421875
464,2019.8001708984375,3419.61083984375,3052.488037109375,1261.5408935546875,25245.2421875
465,6775.78759765625,9080.7412109375,8592.287109375,1261.5408935546875,25245.2421875
466,2221.607421875,4542.28125,3821.16259765625,1261.5408935546875,25245.2421875
467,4441.3857421875,7770.75146484375,6885.4921875,1261.5408935546875,25245.2421875
468,2637.34912109375,3672.396484375,3123.027587890625,1261.5408935546875,25245.2421875
469,2525.346435546875,4732.5546875,3529.061767578125,1261.5408935546875,25245.2421875
470,3974.444091796875,8089.9892578125,7507.31005859375,1261.5408935546875,25245.2421875
471,2821.56298828125,5971.0068359375,4212.0,1261.5408935546875,25245.2421875
472,1704.1329345703125,2571.68408203125,2463.4384765625,1261.5408935546875,25245.2421875
473,1841.60888671875,2612.354736328125,2510.954345703125,1261.5408935546875,25245.2421875
474,3114.251953125,6917.1982421875,6866.3369140625,1261.5408935546875,25245.2421875
475,2005.3807373046875,2771.46630859375,2621.1669921875,1261.5408935546875,25245.2421875
476,2030.8372802734375,2625.29736328125,2363.9052734375,1261.5408935546875,25245.2421875
477,2016.167236328125,2930.7001953125,2657.193603515625,1261.5408935546875,25245.2421875
478,2024.96337890625,3003.025634765625,2842.14697265625,1261.5408935546875,25245.2421875
479,2166.332275390625,3057.81591796875,3055.770263671875,1261.5408935546875,25245.2421875
480,3804.716796875,6963.5048828125,5784.400390625,1261.5408935546875,25245.2421875
481,1853.063720703125,2772.336181640625,2638.4765625,1261.5408935546875,25245.2421875
482,4054.52880859375,6366.41357421875,5386.17431640625,1261.5408935546875,25245.2421875
483,2059.124755859375,2876.87060546875,2874.05859375,1261.5408935546875,25245.2421875
484,2348.78515625,3755.690673828125,3621.90234375,1261.5408935546875,25245.2421875
485,2187.53173828125,3119.170654296875,2764.645263671875,1261.5408935546875,25245.2421875
486,1817.46533203125,2721.509033203125,2499.17822265625,1261.5408935546875,25245.2421875
487,1748.697265625,3169.041748046875,3211.28857421875,1261.5408935546875,25245.2421875
488,1376.8037109375,3400.366455078125,3082.3203125,1261.5408935546875,25245.2421875
489,2384.59375,4621.76611328125,3834.871826171875,1261.5408935546875,25245.2421875
490,2075.299072265625,3497.201171875,2747.59326171875,1261.5408935546875,25245.2421875
491,2361.218017578125,4076.00244140625,2955.125732421875,1261.5408935546875,25245.2421875
492,1937.2271728515625,6559.93212890625,6947.2607421875,1261.5408935546875,25245.2421875
493,3645.3203125,8527.73046875,9144.1142578125,1261.5408935546875,25245.2421875
494,2120.0712890625,3979.90966796875,3392.19775390625,1261.5408935546875,25245.2421875
495,1875.294189453125,2799.824951171875,2675.163818359375,1261.5408935546875,25245.2421875
496,1564.0,2961.03857421875,2767.9169921875,1261.5408935546875,25245.2421875
497,1844.0001220703125,2856.55712890625,2621.07861328125,1261.5408935546875,25245.2421875
498,1738.0,4079.856201171875,3235.333984375,1261.5408935546875,25245.2421875
499,2206.129150390625,3514.134765625,2895.0,1261.5408935546875,25245.2421875
500,2715.0224609375,6046.4306640625,4616.9404296875,1261.5408935546875,25245.2421875
501,2333.0,3900.08203125,3305.025390625,1261.5408935546875,25245.2421875
502,1690.6544189453125,2687.538330078125,2241.46630859375,1261.5408935546875,25245.2421875
503,1735.0,3601.475341796875,3277.53125,1261.5408935546875,25245.2421875
504,2811.735595703125,5572.4658203125,3995.0,1261.5408935546875,25245.2421875
505,2256.13134765625,3856.453125,3246.229736328125,1261.5408935546875,25245.2421875
506,1937.0,3323.0390625,3363.0,1261.5408935546875,25245.2421875
507,2581.240234375,3540.13134765625,3032.001953125,1261.5408935546875,25245.2421875
508,2033.0726318359375,3227.556396484375,3032.151611328125,1261.5408935546875,25245.2421875
509,2006.3304443359375,2886.968994140625,2719.806640625,1261.5408935546875,25245.2421875
510,2248.546142578125,2781.17529296875,2639.85400390625,1261.5408935546875,25245.2421875
511,2227.0,3094.0439453125,2956.765625,1261.5408935546875,25245.2421875
512,1997.00048828125,3165.33984375,2943.51318359375,1261.5408935546875,25245.2421875
513,2269.232421875,3038.035888671875,2975.906494140625,1261.5408935546875,25245.2421875
514,1636.266357421875,3475.895263671875,3001.982421875,1261.5408935546875,25245.2421875
515,2270.203369140625,2850.453369140625,2966.678466796875,1261.5408935546875,25245.2421875
516,2115.83984375,2802.315185546875,2776.271484375,1261.5408935546875,25245.2421875
517,3022.472412109375,5900.2158203125,4855.38720703125,1261.5408935546875,25245.2421875
518,2430.58447265625,3430.39208984375,2906.494384765625,1261.5408935546875,25245.2421875
519,2491.520751953125,4960.9541015625,4912.9501953125,1261.5408935546875,25245.2421875
520,2236.656982421875,4015.213623046875,3631.094970703125,1261.5408935546875,25245.2421875
521,4722.36328125,7428.0966796875,7896.99560546875,1261.5408935546875,25245.2421875
522,2196.025146484375,5320.66015625,3884.37255859375,1261.5408935546875,25245.2421875
523,2441.689697265625,4401.5546875,4138.470703125,1261.5408935546875,25245.2421875
524,2363.0390625,3638.364501953125,2728.0478515625,1261.5408935546875,25245.2421875
525,2656.48681640625,3231.89404296875,3143.0,1261.5408935546875,25245.2421875
526,2120.55419921875,3312.03173828125,3286.14599609375,1261.5408935546875,25245.2421875
527,2090.87890625,2981.84765625,2744.3818359375,1261.5408935546875,25245.2421875
528,2113.1279296875,3385.049560546875,3217.7314453125,1261.5408935546875,25245.2421875
529,2193.05908203125,3731.046875,2844.945068359375,1261.5408935546875,25245.2421875
530,1766.367919921875,2541.188232421875,2406.195556640625,1261.5408935546875,25245.2421875
531,1367.0191650390625,2591.58447265625,2547.618408203125,1261.5408935546875,25245.2421875
532,1674.8817138671875,2713.266357421875,2633.599365234375,1261.5408935546875,25245.2421875
533,1563.0206298828125,2614.433349609375,2742.90283203125,1261.5408935546875,25245.2421875
534,2222.75537109375,2768.314208984375,2719.058837890625,1261.5408935546875,25245.2421875
535,2605.078125,4026.975341796875,3805.657470703125,1261.5408935546875,25245.2421875
536,2030.239013671875,4058.15625,3577.7587890625,1261.5408935546875,25245.2421875
537,1837.048095703125,3218.961181640625,3053.619384765625,1261.5408935546875,25245.2421875
538,2186.39990234375,3251.79296875,3010.29638671875,1261.5408935546875,25245.2421875
539,2517.4130859375,5591.3603515625,3593.96923828125,1261.5408935546875,25245.2421875
540,1790.0025634765625,2852.29052734375,2285.662353515625,1261.5408935546875,25245.2421875
541,1847.3836669921875,2804.390625,2764.031494140625,1261.5408935546875,25245.2421875
542,1625.5194091796875,2460.62158203125,2230.18115234375,1261.5408935546875,25245.2421875
543,2106.42626953125,2864.82373046875,2586.049072265625,1261.5408935546875,25245.2421875
544,2220.157958984375,3273.01611328125,2754.828369140625,1261.5408935546875,25245.2421875
545,2195.57177734375,3790.56298828125,2837.6708984375,1261.5408935546875,25245.2421875
546,2064.390625,3792.432861328125,2663.86962890625,1261.5408935546875,25245.2421875
547,2095.17822265625,2983.68701171875,2891.053955078125,1261.5408935546875,25245.2421875
548,1736.1551513671875,2474.17236328125,2424.9443359375,1261.5408935546875,25245.2421875
549,2098.59130859375,5421.48486328125,4657.185546875,1261.5408935546875,25245.2421875
550,2350.3994140625,2772.773193359375,2576.363525390625,1261.5408935546875,25245.2421875
551,2126.07470703125,3138.725830078125,3011.18994140625,1261.5408935546875,25245.2421875
552,2086.78515625,3560.315673828125,2687.724853515625,1261.5408935546875,25245.2421875
553,2175.133544921875,2646.698486328125,2637.91552734375,1261.5408935546875,25245.2421875
554,2085.052490234375,3123.408935546875,2932.82568359375,1261.5408935546875,25245.2421875
555,1505.3251953125,3811.31982421875,3111.59912109375,1261.5408935546875,25245.2421875
556,1755.090087890625,2706.261962890625,2712.116455078125,1261.5408935546875,25245.2421875
557,1956.4150390625,2812.849853515625,2440.5810546875,1261.5408935546875,25245.2421875
558,1691.47509765625,3200.06982421875,2984.595458984375,1261.5408935546875,25245.2421875
559,2192.84619140625,2670.04541015625,2531.192626953125,1261.5408935546875,25245.2421875
560,2037.5784912109375,2804.6015625,2440.044921875,1261.5408935546875,25245.2421875
561,2772.058837890625,7075.3095703125,7438.50244140625,1261.5408935546875,25245.2421875
562,1791.534423828125,2565.979248046875,2423.1083984375,1261.5408935546875,25245.2421875
563,2362.0,3101.902099609375,2686.21923828125,1261.5408935546875,25245.2421875
564,1595.553466796875,2718.6142578125,2539.16796875,1261.5408935546875,25245.2421875
565,2301.6064453125,2905.008544921875,2986.410400390625,1261.5408935546875,25245.2421875
566,1949.0107421875,3764.375,2807.2958984375,1261.5408935546875,25245.2421875
567,1903.9554443359375,3041.216064453125,2822.333984375,1261.5408935546875,25245.2421875
568,1493.656982421875,3984.455078125,3138.49169921875,1261.5408935546875,25245.2421875
569,2094.88037109375,2798.93212890625,2561.451416015625,1261.5408935546875,25245.2421875
570,2381.927490234375,2813.002197265625,2754.0185546875,1261.5408935546875,25245.2421875
571,2138.004638671875,2808.9873046875,2769.0,1261.5408935546875,25245.2421875
572,2324.473876953125,3216.68408203125,3134.328369140625,1261.5408935546875,25245.2421875
573,2469.88818359375,3369.811767578125,3165.882080078125,1261.5408935546875,25245.2421875
574,2608.262451171875,3690.881591796875,3810.1787109375,1261.5408935546875,25245.2421875
575,2126.0,3006.01806640625,2996.457763671875,1261.5408935546875,25245.2421875
576,2266.791748046875,3154.14501953125,3143.039794921875,1261.5408935546875,25245.2421875
577,2145.0,2626.822509765625,2439.0,1261.5408935546875,25245.2421875
578,2139.03369140625,2807.78857421875,2679.447265625,1261.5408935546875,25245.2421875
579,2062.000244140625,2806.238525390625,2887.947509765625,1261.5408935546875,25245.2421875
580,2166.630859375,4490.5009765625,3060.0087890625,1261.5408935546875,25245.2421875
581,1806.1883544921875,2639.033935546875,2303.932373046875,1261.5408935546875,25245.2421875
582,2240.858642578125,3022.3720703125,3127.634765625,1261.5408935546875,25245.2421875
583,1671.0,3407.49267578125,2535.5244140625,1261.5408935546875,25245.2421875
584,2104.00048828125,2769.535400390625,2590.0,1261.5408935546875,25245.2421875
585,1434.808349609375,2458.12939453125,2379.204833984375,1261.5408935546875,25245.2421875
586,1389.9730224609375,2857.39697265625,2534.276123046875,1261.5408935546875,25245.2421875
587,1825.279296875,3466.161376953125,2727.838134765625,1261.5408935546875,25245.2421875
588,1393.9718017578125,2118.6328125,1782.0126953125,1261.5408935546875,25245.2421875
589,957.430908203125,2984.975341796875,2352.94873046875,957.430908203125,25245.2421875
590,1592.0,2483.646240234375,2232.5048828125,957.430908203125,25245.2421875
591,1716.467041015625,2291.849609375,2061.3115234375,957.430908203125,25245.2421875
592,1949.0,3492.164794921875,2534.21435546875,957.430908203125,25245.2421875
593,1444.2154541015625,2152.71875,2158.899658203125,957.430908203125,25245.2421875
594,1230.54736328125,2203.52001953125,2290.09716796875,957.430908203125,25245.2421875
595,1479.4669189453125,2370.9951171875,2199.223876953125,957.430908203125,25245.2421875
596,1299.608154296875,2529.53466796875,1972.6109619140625,957.430908203125,25245.2421875
597,1185.590576171875,2837.25146484375,2342.532470703125,957.430908203125,25245.2421875
598,1659.037841796875,2760.763916015625,2039.0469970703125,957.430908203125,25245.2421875
599,1051.7740478515625,3421.99609375,2696.88427734375,957.430908203125,25245.2421875
600,1591.358642578125,2672.164306640625,2271.30517578125,957.430908203125,25245.2421875
601,1500.182861328125,2582.76708984375,2263.08935546875,957.430908203125,25245.2421875
602,1933.8994140625,2402.547119140625,2254.6689453125,957.430908203125,25245.2421875
603,1463.8074951171875,4436.7958984375,3235.8876953125,957.430908203125,25245.2421875
604,1778.9581298828125,3970.919921875,2742.726318359375,957.430908203125,25245.2421875
605,2002.852294921875,4444.83642578125,3305.3125,957.430908203125,25245.2421875
606,1799.0,2864.49658203125,2321.81591796875,957.430908203125,25245.2421875
607,1499.3665771484375,2620.363037109375,1931.12451171875,957.430908203125,25245.2421875
608,1537.80615234375,2274.57177734375,2098.109130859375,957.430908203125,25245.2421875
609,2184.665283203125,3020.048095703125,2973.689453125,957.430908203125,25245.2421875
610,1827.806396484375,4680.408203125,3339.4501953125,957.430908203125,25245.2421875
611,2113.3837890625,2974.41943359375,2546.55224609375,957.430908203125,25245.2421875
612,2256.0537109375,2641.51220703125,2498.609619140625,957.430908203125,25245.2421875
613,2813.33349609375,5501.05419921875,5247.29638671875,957.430908203125,25245.2421875
614,1912.5078125,2888.151123046875,2289.607177734375,957.430908203125,25245.2421875
615,1491.6732177734375,2567.017578125,2650.422607421875,957.430908203125,25245.2421875
616,2583.09521484375,5563.60205078125,4909.66845703125,957.430908203125,25245.2421875
617,1734.44921875,2282.79345703125,2264.078125,957.430908203125,25245.2421875
618,1739.15625,2732.19384765625,2414.495849609375,957.430908203125,25245.2421875
619,1419.597412109375,2333.09814453125,2239.913330078125,957.430908203125,25245.2421875
620,1669.64013671875,2718.73876953125,2455.69873046875,957.430908203125,25245.2421875
621,1714.9488525390625,2359.27880859375,2252.806396484375,957.430908203125,25245.2421875
622,1517.9359130859375,3308.96044921875,2530.833251953125,957.430908203125,25245.2421875
623,1814.0640869140625,2337.0751953125,2265.924560546875,957.430908203125,25245.2421875
624,1631.1458740234375,2726.15380859375,2538.3486328125,957.430908203125,25245.2421875
625,1639.5084228515625,5661.6005859375,2416.067626953125,957.430908203125,25245.2421875
626,2003.7320556640625,3259.38671875,2248.0,957.430908203125,25245.2421875
627,1520.7257080078125,2331.60400390625,1866.0655517578125,957.430908203125,25245.2421875
628,1212.123046875,2273.390625,2293.0,957.430908203125,25245.2421875
629,1740.792724609375,2790.848876953125,2394.9775390625,957.430908203125,25245.2421875
630,2533.48779296875,3261.93408203125,2980.0400390625,957.430908203125,25245.2421875
631,2006.0,2750.77197265625,2500.65380859375,957.430908203125,25245.2421875
632,1676.7525634765625,2309.327392578125,2306.0,957.430908203125,25245.2421875
633,1769.26708984375,2437.9453125,2230.08642578125,957.430908203125,25245.2421875
634,1813.4632568359375,3023.560302734375,2336.623046875,957.430908203125,25245.2421875
635,1540.2196044921875,2688.584716796875,2245.439453125,957.430908203125,25245.2421875
636,1717.0,2650.39599609375,2219.773193359375,957.430908203125,25245.2421875
637,1790.578125,2721.011474609375,2468.81103515625,957.430908203125,25245.2421875
638,2141.0,3978.91943359375,2490.704345703125,957.430908203125,25245.2421875
639,2050.30517578125,2864.63427734375,2654.26171875,957.430908203125,25245.2421875
640,1466.772216796875,2215.637939453125,2142.58984375,957.430908203125,25245.2421875
641,1794.1817626953125,2400.464111328125,2349.72314453125,957.430908203125,25245.2421875
642,2147.89208984375,4016.078857421875,2923.096435546875,957.430908203125,25245.2421875
643,2564.58544921875,4451.81298828125,3595.654052734375,957.430908203125,25245.2421875
644,1965.15478515625,5946.90771484375,4157.177734375,957.430908203125,25245.2421875
645,2505.12109375,5750.587890625,4149.7529296875,957.430908203125,25245.2421875
646,1853.6568603515625,3764.043701171875,3016.53564453125,957.430908203125,25245.2421875
647,1903.98974609375,2742.198486328125,2929.1181640625,957.430908203125,25245.2421875
648,1800.6072998046875,3084.154052734375,2365.739013671875,957.430908203125,25245.2421875
649,1846.6259765625,3321.182861328125,3208.6708984375,957.430908203125,25245.2421875
650,2479.282470703125,3942.66943359375,3314.53125,957.430908203125,25245.2421875
651,1992.402099609375,2621.564453125,2330.890625,957.430908203125,25245.2421875
652,1616.4808349609375,2935.29052734375,2712.593017578125,957.430908203125,25245.2421875
653,1767.3731689453125,3322.87451171875,2249.699951171875,957.430908203125,25245.2421875
654,2424.53369140625,3020.82373046875,3092.676025390625,957.430908203125,25245.2421875
655,1198.327880859375,2521.036376953125,2573.59814453125,957.430908203125,25245.2421875
656,1607.175048828125,2091.113037109375,2095.765380859375,957.430908203125,25245.2421875
657,1337.7510986328125,2619.0576171875,2720.29296875,957.430908203125,25245.2421875
658,1521.4188232421875,2278.072509765625,2247.2529296875,957.430908203125,25245.2421875
659,1195.5726318359375,3155.34912109375,3130.831298828125,957.430908203125,25245.2421875
660,2339.615966796875,3106.172119140625,3039.525390625,957.430908203125,25245.2421875
661,1355.0,2519.6279296875,2144.793212890625,957.430908203125,25245.2421875
662,1538.471435546875,2265.67138671875,2260.1181640625,957.430908203125,25245.2421875
663,1299.8614501953125,2714.07958984375,2560.80615234375,957.430908203125,25245.2421875
664,1688.107177734375,2522.35986328125,2411.0,957.430908203125,25245.2421875
665,1764.1259765625,3321.942626953125,2564.408935546875,957.430908203125,25245.2421875
666,1763.0086669921875,2461.57763671875,2478.029541015625,957.430908203125,25245.2421875
667,1392.6202392578125,2564.4833984375,2320.99951171875,957.430908203125,25245.2421875
668,1648.4901123046875,2346.39794921875,2273.5869140625,957.430908203125,25245.2421875
669,2448.142822265625,4340.8486328125,4296.06591796875,957.430908203125,25245.2421875
670,1578.26220703125,3211.92822265625,2228.375732421875,957.430908203125,25245.2421875
671,2033.5115966796875,2683.348876953125,2643.53076171875,957.430908203125,25245.2421875
672,2080.259033203125,4624.10498046875,3474.78564453125,957.430908203125,25245.2421875
673,1984.63037109375,3411.53955078125,3063.014892578125,957.430908203125,25245.2421875
674,1726.9228515625,2370.71630859375,2288.58544921875,957.430908203125,25245.2421875
675,1954.6453857421875,3609.477294921875,3362.57763671875,957.430908203125,25245.2421875
676,1678.0909423828125,2696.637939453125,2446.210205078125,957.430908203125,25245.2421875
677,1638.24658203125,2705.584716796875,2813.23388671875,957.430908203125,25245.2421875
678,1703.972900390625,2512.620361328125,2372.876953125,957.430908203125,25245.2421875
679,1220.95068359375,1863.0062255859375,1906.9613037109375,957.430908203125,25245.2421875
680,1675.44580078125,3410.759765625,3379.518310546875,957.430908203125,25245.2421875
681,1733.598388671875,2773.90087890625,2575.48779296875,957.430908203125,25245.2421875
682,1513.0762939453125,2499.7158203125,2218.886962890625,957.430908203125,25245.2421875
683,1960.0,3196.75244140625,2949.652099609375,957.430908203125,25245.2421875
684,1582.0,2477.1611328125,2179.917236328125,957.430908203125,25245.2421875
685,1968.476806640625,2993.451171875,3110.3994140625,957.430908203125,25245.2421875
686,1751.024658203125,2301.54931640625,2218.2373046875,957.430908203125,25245.2421875
687,1653.244873046875,2208.561279296875,2031.59228515625,957.430908203125,25245.2421875
688,1900.0576171875,2892.742919921875,2425.4208984375,957.430908203125,25245.2421875
689,1098.0819091796875,3045.00537109375,2451.046142578125,957.430908203125,25245.2421875
690,1706.586669921875,2568.447265625,2497.951904296875,957.430908203125,25245.2421875
691,1716.840087890625,3105.236328125,2518.9228515625,957.430908203125,25245.2421875
692,1762.11181640625,2563.524658203125,2308.65966796875,957.430908203125,25245.2421875
693,2422.867431640625,3342.76708984375,2916.344482421875,957.430908203125,25245.2421875
694,1584.8505859375,3140.294189453125,3017.47802734375,957.430908203125,25245.2421875
695,1676.53515625,2586.68701171875,2477.82177734375,957.430908203125,25245.2421875
696,1219.7926025390625,2735.13916015625,2555.681640625,957.430908203125,25245.2421875
697,1343.81298828125,2340.79443359375,2143.90380859375,957.430908203125,25245.2421875
698,1623.2335205078125,2761.54296875,2645.3857421875,957.430908203125,25245.2421875
699,1750.1932373046875,2402.579833984375,2305.559326171875,957.430908203125,25245.2421875
700,1798.9620361328125,2227.87646484375,2111.100830078125,957.430908203125,25245.2421875
701,1208.0833740234375,2542.99365234375,2015.3936767578125,957.430908203125,25245.2421875
702,2364.05712890625,3242.28564453125,2940.377197265625,957.430908203125,25245.2421875
703,1860.343505859375,2946.837158203125,2238.270751953125,957.430908203125,25245.2421875
704,1525.04736328125,3165.282958984375,2890.84228515625,957.430908203125,25245.2421875
705,1526.209228515625,3004.95654296875,2449.021240234375,957.430908203125,25245.2421875
706,1913.9810791015625,2540.958984375,2250.15234375,957.430908203125,25245.2421875
707,1528.8232421875,2746.33056640625,2575.941650390625,957.430908203125,25245.2421875
708,2014.567138671875,2867.83056640625,2634.806396484375,957.430908203125,25245.2421875
709,1805.316650390625,2890.163818359375,3016.9111328125,957.430908203125,25245.2421875
710,1635.6783447265625,2453.203125,2488.56640625,957.430908203125,25245.2421875
711,2089.76123046875,2391.632568359375,2312.385498046875,957.430908203125,25245.2421875
712,1845.753173828125,3517.257080078125,3082.603515625,957.430908203125,25245.2421875
713,1619.059814453125,2430.2373046875,2202.851318359375,957.430908203125,25245.2421875
714,1506.8807373046875,2189.817626953125,2126.763671875,957.430908203125,25245.2421875
715,1686.2403564453125,2247.363037109375,2183.06640625,957.430908203125,25245.2421875
716,1444.273193359375,2953.984619140625,2341.372802734375,957.430908203125,25245.2421875
717,1845.946044921875,3158.117431640625,2013.4832763671875,957.430908203125,25245.2421875
718,1657.64599609375,2270.93212890625,2253.169677734375,957.430908203125,25245.2421875
719,1424.9525146484375,2922.00537109375,1929.14208984375,957.430908203125,25245.2421875
720,2056.95556640625,5633.447265625,4468.939453125,957.430908203125,25245.2421875
721,1897.61328125,2362.53271484375,2286.65283203125,957.430908203125,25245.2421875
722,2041.635498046875,2960.529541015625,2835.32568359375,957.430908203125,25245.2421875
723,1180.281494140625,2193.326904296875,2201.45556640625,957.430908203125,25245.2421875
724,2282.606689453125,4299.3193359375,4379.9375,957.430908203125,25245.2421875
725,1688.71240234375,2271.982666015625,2012.495361328125,957.430908203125,25245.2421875
726,1674.558837890625,2745.35498046875,2772.25244140625,957.430908203125,25245.2421875
727,1302.6478271484375,3247.12451171875,2410.1240234375,957.430908203125,25245.2421875
728,1390.2159423828125,2140.02587890625,2157.425048828125,957.430908203125,25245.2421875
729,1586.0,2732.18994140625,2089.30859375,957.430908203125,25245.2421875
730,1539.5072021484375,2630.714599609375,2513.97265625,957.430908203125,25245.2421875
