iter,stepsize,pop_best_eval,mean_eval,median_eval
27,ReadOnlyTensor(0.0310),8.950923919677734,6.684303283691406,6.371933937072754
28,ReadOnlyTensor(0.0309),7.322329998016357,5.9726243019104,6.451416969299316
29,ReadOnlyTensor(0.0308),8.464289665222168,7.024233818054199,6.8123040199279785
30,ReadOnlyTensor(0.0307),9.224645614624023,6.87851095199585,6.850133419036865
31,ReadOnlyTensor(0.0306),9.008820533752441,7.107556343078613,7.174401760101318
32,ReadOnlyTensor(0.0305),10.698650360107422,6.86618185043335,6.490902423858643
33,ReadOnlyTensor(0.0304),8.96396255493164,7.870924949645996,7.664549827575684
34,ReadOnlyTensor(0.0303),8.586562156677246,6.79866886138916,6.697941303253174
35,ReadOnlyTensor(0.0302),9.875216484069824,7.466580390930176,7.024624824523926
36,ReadOnlyTensor(0.0301),8.799683570861816,7.310237884521484,7.676003456115723
37,ReadOnlyTensor(0.0300),6.572646141052246,5.260167121887207,5.127228736877441
38,ReadOnlyTensor(0.0299),7.999108791351318,6.665696144104004,6.722959041595459
39,ReadOnlyTensor(0.0298),10.077471733093262,8.313409805297852,8.141215324401855
40,ReadOnlyTensor(0.0297),7.354973793029785,5.843151092529297,5.769634246826172
41,ReadOnlyTensor(0.0296),9.183114051818848,8.134984016418457,8.24090576171875
42,ReadOnlyTensor(0.0295),8.56940746307373,7.3788557052612305,7.347074508666992
43,ReadOnlyTensor(0.0294),8.47551441192627,6.756262302398682,6.522130966186523
44,ReadOnlyTensor(0.0293),7.1322503089904785,6.605079650878906,6.645936965942383
45,ReadOnlyTensor(0.0292),10.380030632019043,7.59780740737915,7.514090061187744
46,ReadOnlyTensor(0.0291),9.369223594665527,7.805081367492676,7.8957672119140625
47,ReadOnlyTensor(0.0290),8.926881790161133,8.086648941040039,7.991867542266846
48,ReadOnlyTensor(0.0289),7.6592230796813965,7.016313076019287,7.046598434448242
49,ReadOnlyTensor(0.0288),8.48802375793457,7.87200927734375,7.974123954772949
50,ReadOnlyTensor(0.0287),7.9313435554504395,7.508183479309082,7.532939434051514
51,ReadOnlyTensor(0.0286),8.882287979125977,8.234211921691895,8.381144523620605
52,ReadOnlyTensor(0.0286),8.79668140411377,7.256494998931885,7.106900691986084
53,ReadOnlyTensor(0.0285),8.363643646240234,6.5354461669921875,6.368408203125
54,ReadOnlyTensor(0.0284),8.412982940673828,6.181620121002197,5.721514701843262
55,ReadOnlyTensor(0.0284),9.545971870422363,7.022845268249512,6.683984756469727
56,ReadOnlyTensor(0.0283),8.156428337097168,6.05936861038208,6.096970081329346
57,ReadOnlyTensor(0.0283),7.623716354370117,6.566529273986816,6.6165571212768555
58,ReadOnlyTensor(0.0282),8.754444122314453,7.14697265625,7.287502765655518
59,ReadOnlyTensor(0.0281),10.183953285217285,7.7064208984375,7.8113813400268555
60,ReadOnlyTensor(0.0281),9.51701545715332,6.629127502441406,6.228108882904053
61,ReadOnlyTensor(0.0280),8.634462356567383,7.496916770935059,7.385555744171143
62,ReadOnlyTensor(0.0280),8.590914726257324,7.503151893615723,7.447380065917969
63,ReadOnlyTensor(0.0279),6.894153594970703,5.97101354598999,5.825483798980713
64,ReadOnlyTensor(0.0279),9.383000373840332,7.4430251121521,7.666224479675293
65,ReadOnlyTensor(0.0279),9.044720649719238,7.503584384918213,7.701663494110107
66,ReadOnlyTensor(0.0279),9.7048921585083,7.813858985900879,8.068896293640137
67,ReadOnlyTensor(0.0279),9.200971603393555,7.591574192047119,7.319924831390381
68,ReadOnlyTensor(0.0279),9.080299377441406,7.102485656738281,6.929690361022949
69,ReadOnlyTensor(0.0279),7.352015972137451,6.602673530578613,6.543301582336426
70,ReadOnlyTensor(0.0279),7.584017753601074,5.627823352813721,5.4761528968811035
71,ReadOnlyTensor(0.0279),7.871264934539795,6.247349739074707,5.9842047691345215
72,ReadOnlyTensor(0.0279),9.226505279541016,6.83764123916626,7.027185440063477
73,ReadOnlyTensor(0.0279),8.145864486694336,7.205812931060791,7.288553714752197
74,ReadOnlyTensor(0.0279),10.08600902557373,7.9844207763671875,7.780849933624268
75,ReadOnlyTensor(0.0278),8.906643867492676,7.162074089050293,7.110901355743408
76,ReadOnlyTensor(0.0278),8.174752235412598,7.079690456390381,7.498349189758301
77,ReadOnlyTensor(0.0278),6.000261306762695,5.482276439666748,5.656822204589844
78,ReadOnlyTensor(0.0277),6.7536163330078125,6.11203670501709,5.956318378448486
79,ReadOnlyTensor(0.0277),9.30419921875,6.00784969329834,6.085040092468262
80,ReadOnlyTensor(0.0276),8.79825496673584,6.961016654968262,6.8028564453125
81,ReadOnlyTensor(0.0276),8.175915718078613,6.365354061126709,6.283547878265381
82,ReadOnlyTensor(0.0276),10.484535217285156,8.556497573852539,8.569220542907715
83,ReadOnlyTensor(0.0275),9.373930931091309,7.612961769104004,7.724034309387207
84,ReadOnlyTensor(0.0275),8.677117347717285,7.636894226074219,7.604038715362549
85,ReadOnlyTensor(0.0275),10.70123291015625,7.966457366943359,7.599350452423096
86,ReadOnlyTensor(0.0275),9.755826950073242,6.650877475738525,5.989162445068359
87,ReadOnlyTensor(0.0275),8.13248062133789,6.7158026695251465,6.850501537322998
88,ReadOnlyTensor(0.0275),8.767593383789062,6.579401969909668,6.427286624908447
89,ReadOnlyTensor(0.0274),10.892544746398926,8.71068000793457,8.414535522460938
90,ReadOnlyTensor(0.0274),7.426507472991943,6.215323448181152,6.156322002410889
91,ReadOnlyTensor(0.0274),10.957830429077148,9.366107940673828,9.916759490966797
92,ReadOnlyTensor(0.0274),9.291650772094727,6.74993371963501,6.270077705383301
93,ReadOnlyTensor(0.0274),8.381683349609375,6.618123531341553,6.629422187805176
94,ReadOnlyTensor(0.0274),9.003321647644043,6.2201948165893555,6.124210357666016
95,ReadOnlyTensor(0.0274),10.769380569458008,7.458094596862793,7.36595344543457
96,ReadOnlyTensor(0.0273),9.714320182800293,7.628324031829834,7.497912883758545
97,ReadOnlyTensor(0.0273),10.738146781921387,7.916114807128906,8.164070129394531
98,ReadOnlyTensor(0.0273),8.643866539001465,6.643874168395996,6.206524848937988
99,ReadOnlyTensor(0.0273),8.850218772888184,6.6609296798706055,6.4261274337768555
100,ReadOnlyTensor(0.0272),8.400406837463379,6.5873260498046875,6.943174362182617
101,ReadOnlyTensor(0.0272),9.605938911437988,6.971103668212891,6.849682807922363
102,ReadOnlyTensor(0.0272),10.119884490966797,8.692558288574219,8.990750312805176
103,ReadOnlyTensor(0.0273),10.90526294708252,7.529007911682129,7.796230792999268
104,ReadOnlyTensor(0.0273),9.427314758300781,6.700860023498535,6.679077625274658
105,ReadOnlyTensor(0.0273),9.627019882202148,7.525038719177246,7.540980339050293
106,ReadOnlyTensor(0.0273),9.900557518005371,7.424696445465088,7.307553291320801
107,ReadOnlyTensor(0.0274),11.428513526916504,7.062308311462402,6.635365009307861
108,ReadOnlyTensor(0.0274),15.225687026977539,8.434944152832031,7.598509311676025
109,ReadOnlyTensor(0.0275),12.643160820007324,7.815625190734863,7.328123569488525
110,ReadOnlyTensor(0.0276),9.911591529846191,7.8147382736206055,7.575603485107422
111,ReadOnlyTensor(0.0277),9.635303497314453,7.505937099456787,7.321327209472656
112,ReadOnlyTensor(0.0277),8.076068878173828,6.189390182495117,5.908139228820801
113,ReadOnlyTensor(0.0278),8.984108924865723,7.50066614151001,7.657420635223389
114,ReadOnlyTensor(0.0279),10.630186080932617,8.042231559753418,8.459772109985352
115,ReadOnlyTensor(0.0279),11.149659156799316,7.821154594421387,7.590792179107666
116,ReadOnlyTensor(0.0280),11.863927841186523,8.331809997558594,7.730261325836182
117,ReadOnlyTensor(0.0280),10.757466316223145,7.966545104980469,8.022439956665039
118,ReadOnlyTensor(0.0281),9.903308868408203,6.2232794761657715,5.989065170288086
119,ReadOnlyTensor(0.0281),12.404680252075195,9.041566848754883,8.50231647491455
120,ReadOnlyTensor(0.0282),11.421212196350098,6.91647481918335,6.324565410614014
121,ReadOnlyTensor(0.0282),13.482161521911621,7.837135314941406,7.931310176849365
122,ReadOnlyTensor(0.0283),9.263182640075684,7.073028564453125,6.656448841094971
123,ReadOnlyTensor(0.0284),12.539656639099121,8.870237350463867,8.498252868652344
124,ReadOnlyTensor(0.0285),10.606742858886719,6.900387763977051,7.0121283531188965
125,ReadOnlyTensor(0.0286),11.14584732055664,7.55300760269165,7.009042263031006
126,ReadOnlyTensor(0.0287),9.498430252075195,6.865109443664551,6.390490531921387
127,ReadOnlyTensor(0.0287),11.45109748840332,7.045550346374512,5.635740280151367
128,ReadOnlyTensor(0.0288),9.990190505981445,7.649776458740234,7.135544776916504
129,ReadOnlyTensor(0.0289),12.25761604309082,8.070783615112305,8.274306297302246
130,ReadOnlyTensor(0.0289),8.869206428527832,7.375636100769043,7.497777938842773
131,ReadOnlyTensor(0.0290),9.411330223083496,7.160086154937744,6.997819900512695
132,ReadOnlyTensor(0.0290),10.178412437438965,7.452513217926025,7.316854000091553
133,ReadOnlyTensor(0.0290),10.785612106323242,8.277910232543945,7.8257269859313965
134,ReadOnlyTensor(0.0290),9.021960258483887,7.036618232727051,7.009021282196045
135,ReadOnlyTensor(0.0291),9.7824125289917,8.255106925964355,8.184130668640137
136,ReadOnlyTensor(0.0291),11.243773460388184,8.234939575195312,7.876843452453613
137,ReadOnlyTensor(0.0291),13.659226417541504,7.775345802307129,7.451401710510254
138,ReadOnlyTensor(0.0291),12.491064071655273,8.840429306030273,8.511844635009766
139,ReadOnlyTensor(0.0291),12.300353050231934,8.171022415161133,8.064966201782227
140,ReadOnlyTensor(0.0291),12.386378288269043,8.27968978881836,8.316753387451172
141,ReadOnlyTensor(0.0291),12.642284393310547,8.715814590454102,8.203325271606445
142,ReadOnlyTensor(0.0291),13.495022773742676,7.843461513519287,7.278257369995117
143,ReadOnlyTensor(0.0291),11.549272537231445,7.950000762939453,7.842446327209473
144,ReadOnlyTensor(0.0291),12.402886390686035,8.194269180297852,7.258754253387451
145,ReadOnlyTensor(0.0291),10.89059829711914,7.708017826080322,7.903043270111084
146,ReadOnlyTensor(0.0291),12.261518478393555,8.972696304321289,8.431402206420898
147,ReadOnlyTensor(0.0291),12.337474822998047,8.829526901245117,8.71701431274414
148,ReadOnlyTensor(0.0291),18.940959930419922,11.2604341506958,10.767836570739746
149,ReadOnlyTensor(0.0291),10.524191856384277,7.7603044509887695,7.610593318939209
150,ReadOnlyTensor(0.0291),11.534418106079102,8.09524154663086,7.161231517791748
151,ReadOnlyTensor(0.0291),12.345943450927734,7.251674652099609,6.775397300720215
152,ReadOnlyTensor(0.0291),12.631060600280762,8.592379570007324,8.060420036315918
153,ReadOnlyTensor(0.0290),10.428864479064941,7.995904445648193,7.832074165344238
154,ReadOnlyTensor(0.0290),13.799561500549316,8.999934196472168,8.771744728088379
155,ReadOnlyTensor(0.0290),13.771502494812012,9.658775329589844,9.467170715332031
156,ReadOnlyTensor(0.0290),16.032453536987305,10.2437162399292,9.390597343444824
157,ReadOnlyTensor(0.0290),11.760926246643066,8.455333709716797,8.473795890808105
158,ReadOnlyTensor(0.0290),14.235937118530273,10.554697036743164,10.433067321777344
159,ReadOnlyTensor(0.0290),14.545960426330566,9.401792526245117,9.07715892791748
160,ReadOnlyTensor(0.0290),15.029762268066406,9.02395248413086,8.324697494506836
161,ReadOnlyTensor(0.0290),9.90679931640625,8.156033515930176,8.266732215881348
162,ReadOnlyTensor(0.0290),15.32103443145752,10.007716178894043,9.420553207397461
163,ReadOnlyTensor(0.0290),12.810141563415527,9.232184410095215,8.54732894897461
164,ReadOnlyTensor(0.0290),12.542738914489746,9.818449020385742,10.59559440612793
165,ReadOnlyTensor(0.0290),12.386697769165039,7.8731794357299805,7.391277313232422
166,ReadOnlyTensor(0.0290),16.64889144897461,12.432947158813477,12.474041938781738
167,ReadOnlyTensor(0.0290),14.3605375289917,11.129156112670898,10.553821563720703
168,ReadOnlyTensor(0.0289),15.384231567382812,10.95944595336914,10.859206199645996
169,ReadOnlyTensor(0.0289),13.11811351776123,10.39937973022461,10.791180610656738
170,ReadOnlyTensor(0.0289),13.002945899963379,10.404150009155273,10.59913444519043
171,ReadOnlyTensor(0.0289),13.703648567199707,8.976972579956055,8.865392684936523
172,ReadOnlyTensor(0.0289),12.651108741760254,9.962381362915039,10.869065284729004
173,ReadOnlyTensor(0.0289),12.061476707458496,9.254324913024902,9.443239212036133
174,ReadOnlyTensor(0.0289),12.187399864196777,9.568855285644531,9.662630081176758
175,ReadOnlyTensor(0.0288),14.544530868530273,10.527677536010742,10.545430183410645
176,ReadOnlyTensor(0.0288),15.01329231262207,11.088011741638184,11.384446144104004
177,ReadOnlyTensor(0.0288),15.600384712219238,11.81580924987793,10.651994705200195
178,ReadOnlyTensor(0.0288),14.937067031860352,10.637449264526367,9.95867919921875
179,ReadOnlyTensor(0.0287),13.762069702148438,10.579506874084473,10.195638656616211
180,ReadOnlyTensor(0.0287),16.371925354003906,12.332501411437988,12.424100875854492
181,ReadOnlyTensor(0.0287),14.656034469604492,11.230541229248047,10.981221199035645
182,ReadOnlyTensor(0.0287),14.495716094970703,11.202592849731445,12.103950500488281
183,ReadOnlyTensor(0.0287),18.033214569091797,12.19186019897461,11.682488441467285
184,ReadOnlyTensor(0.0288),15.170441627502441,10.418378829956055,9.820127487182617
185,ReadOnlyTensor(0.0288),15.102709770202637,12.424818992614746,13.077241897583008
186,ReadOnlyTensor(0.0288),15.065411567687988,10.596139907836914,10.033888816833496
187,ReadOnlyTensor(0.0289),14.002585411071777,10.915794372558594,10.52899169921875
188,ReadOnlyTensor(0.0289),15.603919982910156,11.307284355163574,11.388940811157227
189,ReadOnlyTensor(0.0289),15.513874053955078,10.625665664672852,9.243232727050781
190,ReadOnlyTensor(0.0290),15.993778228759766,11.769049644470215,11.467855453491211
191,ReadOnlyTensor(0.0290),14.862920761108398,12.562108993530273,12.780713081359863
192,ReadOnlyTensor(0.0290),14.957376480102539,10.979372024536133,10.56933307647705
193,ReadOnlyTensor(0.0290),14.765093803405762,11.395332336425781,11.113824844360352
194,ReadOnlyTensor(0.0290),14.744914054870605,11.763486862182617,12.177547454833984
195,ReadOnlyTensor(0.0290),15.322711944580078,11.263328552246094,11.180359840393066
196,ReadOnlyTensor(0.0291),14.489240646362305,11.62759017944336,11.720184326171875
197,ReadOnlyTensor(0.0291),13.837090492248535,11.044333457946777,11.55041217803955
198,ReadOnlyTensor(0.0291),12.044015884399414,9.762472152709961,9.8440580368042
199,ReadOnlyTensor(0.0291),12.579148292541504,8.791696548461914,8.318998336791992
200,ReadOnlyTensor(0.0291),14.43416690826416,11.438348770141602,11.689531326293945
201,ReadOnlyTensor(0.0292),17.021007537841797,12.497838973999023,11.80237102508545
202,ReadOnlyTensor(0.0292),13.37572956085205,11.046602249145508,10.740275382995605
203,ReadOnlyTensor(0.0292),15.298995971679688,11.302165031433105,11.886907577514648
204,ReadOnlyTensor(0.0292),12.858278274536133,9.215959548950195,8.329583168029785
205,ReadOnlyTensor(0.0292),13.576394081115723,11.12173843383789,11.461377143859863
206,ReadOnlyTensor(0.0293),13.494379043579102,10.015042304992676,10.03087043762207
207,ReadOnlyTensor(0.0293),12.579373359680176,9.6300048828125,9.99803352355957
208,ReadOnlyTensor(0.0293),14.740103721618652,10.82611083984375,11.13743782043457
209,ReadOnlyTensor(0.0293),16.079877853393555,11.771395683288574,11.507454872131348
210,ReadOnlyTensor(0.0293),13.272578239440918,11.088953018188477,11.411749839782715
211,ReadOnlyTensor(0.0294),13.097967147827148,10.085210800170898,10.154977798461914
212,ReadOnlyTensor(0.0294),16.71755027770996,11.246821403503418,11.071971893310547
213,ReadOnlyTensor(0.0294),14.981963157653809,10.125835418701172,9.291060447692871
214,ReadOnlyTensor(0.0295),13.484604835510254,11.393403053283691,12.022526741027832
215,ReadOnlyTensor(0.0295),15.624992370605469,11.821757316589355,12.369990348815918
216,ReadOnlyTensor(0.0295),13.659951210021973,10.511667251586914,10.282967567443848
217,ReadOnlyTensor(0.0295),16.05364227294922,12.937870979309082,13.505027770996094
218,ReadOnlyTensor(0.0295),16.228736877441406,12.738466262817383,13.045862197875977
219,ReadOnlyTensor(0.0294),14.281967163085938,11.535390853881836,11.68631649017334
220,ReadOnlyTensor(0.0294),16.724699020385742,12.230735778808594,12.870891571044922
221,ReadOnlyTensor(0.0294),16.394371032714844,14.163810729980469,15.503947257995605
222,ReadOnlyTensor(0.0294),14.828627586364746,11.367307662963867,10.47481632232666
223,ReadOnlyTensor(0.0293),14.398113250732422,11.897896766662598,12.051409721374512
224,ReadOnlyTensor(0.0293),14.58877182006836,11.337923049926758,11.531742095947266
225,ReadOnlyTensor(0.0293),16.791105270385742,12.33587646484375,11.982657432556152
226,ReadOnlyTensor(0.0292),16.120563507080078,11.278864860534668,11.292123794555664
227,ReadOnlyTensor(0.0292),15.041257858276367,11.593997955322266,11.003191947937012
228,ReadOnlyTensor(0.0291),15.566079139709473,12.408308982849121,12.160542488098145
229,ReadOnlyTensor(0.0291),16.444313049316406,11.711944580078125,12.70201587677002
230,ReadOnlyTensor(0.0290),16.46376609802246,12.51068115234375,12.830643653869629
231,ReadOnlyTensor(0.0290),15.799548149108887,12.336703300476074,12.79797077178955
232,ReadOnlyTensor(0.0289),16.85092544555664,12.933919906616211,13.138435363769531
233,ReadOnlyTensor(0.0289),13.888319969177246,8.828313827514648,9.009387969970703
234,ReadOnlyTensor(0.0288),15.726632118225098,11.595879554748535,11.062690734863281
235,ReadOnlyTensor(0.0288),14.557978630065918,11.229604721069336,11.518868446350098
236,ReadOnlyTensor(0.0288),17.510412216186523,13.501279830932617,13.655121803283691
237,ReadOnlyTensor(0.0288),17.865285873413086,12.934176445007324,13.028861045837402
238,ReadOnlyTensor(0.0288),17.452129364013672,12.348709106445312,11.959172248840332
239,ReadOnlyTensor(0.0289),14.705010414123535,11.99229621887207,12.405862808227539
240,ReadOnlyTensor(0.0289),16.41568374633789,12.568072319030762,12.742966651916504
241,ReadOnlyTensor(0.0290),16.0634765625,13.746368408203125,14.346892356872559
242,ReadOnlyTensor(0.0290),14.438898086547852,11.79710578918457,12.125992774963379
243,ReadOnlyTensor(0.0290),16.026634216308594,12.279769897460938,11.955062866210938
244,ReadOnlyTensor(0.0291),14.075116157531738,11.064322471618652,11.205267906188965
245,ReadOnlyTensor(0.0291),15.135890007019043,11.750235557556152,12.281278610229492
246,ReadOnlyTensor(0.0291),15.006865501403809,12.222373008728027,12.916267395019531
247,ReadOnlyTensor(0.0292),16.559247970581055,13.825472831726074,14.545038223266602
248,ReadOnlyTensor(0.0292),15.006136894226074,12.940841674804688,13.719257354736328
249,ReadOnlyTensor(0.0292),17.779212951660156,13.37327766418457,13.140501976013184
250,ReadOnlyTensor(0.0293),16.114316940307617,13.62114143371582,13.775341987609863
251,ReadOnlyTensor(0.0293),16.770156860351562,13.513547897338867,14.177599906921387
252,ReadOnlyTensor(0.0294),17.052793502807617,13.605320930480957,14.057498931884766
253,ReadOnlyTensor(0.0294),17.644773483276367,13.506095886230469,14.793498039245605
254,ReadOnlyTensor(0.0295),15.730803489685059,12.669198989868164,13.987595558166504
255,ReadOnlyTensor(0.0296),15.681172370910645,12.530624389648438,12.941744804382324
256,ReadOnlyTensor(0.0296),15.1404447555542,11.631210327148438,11.680022239685059
257,ReadOnlyTensor(0.0296),16.153785705566406,11.933446884155273,11.68024730682373
258,ReadOnlyTensor(0.0297),16.785114288330078,12.441764831542969,12.007179260253906
259,ReadOnlyTensor(0.0297),14.606851577758789,11.656039237976074,12.191483497619629
260,ReadOnlyTensor(0.0297),14.321855545043945,10.493197441101074,10.582324981689453
261,ReadOnlyTensor(0.0298),14.055671691894531,10.592039108276367,10.420378684997559
262,ReadOnlyTensor(0.0298),17.46235466003418,13.073175430297852,12.33039665222168
263,ReadOnlyTensor(0.0298),16.9660587310791,11.759726524353027,11.344364166259766
264,ReadOnlyTensor(0.0299),15.545539855957031,11.582618713378906,11.78950023651123
265,ReadOnlyTensor(0.0299),16.272188186645508,12.900691032409668,12.831899642944336
266,ReadOnlyTensor(0.0300),17.7261962890625,14.377492904663086,14.147085189819336
267,ReadOnlyTensor(0.0300),14.097708702087402,10.80915355682373,10.630568504333496
268,ReadOnlyTensor(0.0300),12.085009574890137,9.299741744995117,9.33572006225586
269,ReadOnlyTensor(0.0300),13.33401107788086,10.082657814025879,9.735799789428711
270,ReadOnlyTensor(0.0300),15.78637981414795,13.0311918258667,12.899308204650879
271,ReadOnlyTensor(0.0301),15.46381950378418,12.778149604797363,12.923802375793457
272,ReadOnlyTensor(0.0301),16.255250930786133,12.953893661499023,13.568341255187988
273,ReadOnlyTensor(0.0301),17.422348022460938,12.602018356323242,13.092156410217285
274,ReadOnlyTensor(0.0301),17.916181564331055,11.775850296020508,10.413647651672363
275,ReadOnlyTensor(0.0301),16.263565063476562,12.646647453308105,13.262945175170898
276,ReadOnlyTensor(0.0301),13.97251033782959,10.893465042114258,10.75682258605957
277,ReadOnlyTensor(0.0302),15.090519905090332,12.208333015441895,12.121651649475098
278,ReadOnlyTensor(0.0302),14.5737886428833,11.082748413085938,11.251358032226562
279,ReadOnlyTensor(0.0303),16.034929275512695,12.545244216918945,12.14633846282959
280,ReadOnlyTensor(0.0304),16.58293342590332,10.962360382080078,11.371320724487305
281,ReadOnlyTensor(0.0304),19.490856170654297,14.596470832824707,14.793983459472656
282,ReadOnlyTensor(0.0304),14.640874862670898,11.84492015838623,11.551191329956055
283,ReadOnlyTensor(0.0305),15.925810813903809,10.916746139526367,11.170809745788574
284,ReadOnlyTensor(0.0304),16.619829177856445,11.743210792541504,11.741150856018066
285,ReadOnlyTensor(0.0304),16.597936630249023,14.057943344116211,14.37492847442627
286,ReadOnlyTensor(0.0304),15.154134750366211,12.348859786987305,12.463406562805176
287,ReadOnlyTensor(0.0304),17.871875762939453,13.293490409851074,13.781281471252441
288,ReadOnlyTensor(0.0304),16.542850494384766,13.769808769226074,14.181741714477539
289,ReadOnlyTensor(0.0304),16.255653381347656,12.671086311340332,11.99578857421875
290,ReadOnlyTensor(0.0304),15.538793563842773,11.588033676147461,12.882040023803711
291,ReadOnlyTensor(0.0304),16.702909469604492,13.619636535644531,13.0615873336792
292,ReadOnlyTensor(0.0304),14.695542335510254,11.6862211227417,12.307243347167969
293,ReadOnlyTensor(0.0304),17.625045776367188,13.981915473937988,14.998310089111328
294,ReadOnlyTensor(0.0303),15.01982593536377,11.583761215209961,11.623801231384277
295,ReadOnlyTensor(0.0303),18.271942138671875,14.777109146118164,15.403529167175293
296,ReadOnlyTensor(0.0302),14.392608642578125,12.13763427734375,12.748234748840332
297,ReadOnlyTensor(0.0302),17.188785552978516,14.190950393676758,14.693526268005371
298,ReadOnlyTensor(0.0302),17.612350463867188,13.750534057617188,14.586261749267578
299,ReadOnlyTensor(0.0302),15.993803977966309,12.424638748168945,12.3998384475708
300,ReadOnlyTensor(0.0302),18.785686492919922,14.266942977905273,14.980637550354004
301,ReadOnlyTensor(0.0302),17.049272537231445,12.587187767028809,12.630051612854004
302,ReadOnlyTensor(0.0302),17.037281036376953,14.023941040039062,15.030324935913086
303,ReadOnlyTensor(0.0301),15.99783706665039,12.226129531860352,13.439230918884277
304,ReadOnlyTensor(0.0301),18.411701202392578,13.418252944946289,13.22968578338623
305,ReadOnlyTensor(0.0301),14.116743087768555,9.73707103729248,9.900407791137695
306,ReadOnlyTensor(0.0301),15.012609481811523,11.426264762878418,12.12000560760498
307,ReadOnlyTensor(0.0301),16.579875946044922,12.370631217956543,12.442933082580566
308,ReadOnlyTensor(0.0300),14.981040954589844,11.45134162902832,10.830878257751465
309,ReadOnlyTensor(0.0300),15.583489418029785,12.448689460754395,12.945116996765137
310,ReadOnlyTensor(0.0300),13.852238655090332,11.825446128845215,11.830855369567871
311,ReadOnlyTensor(0.0300),13.263822555541992,10.17733097076416,10.75062084197998
312,ReadOnlyTensor(0.0299),16.21303367614746,12.652758598327637,13.334213256835938
313,ReadOnlyTensor(0.0299),16.261131286621094,12.100817680358887,12.084186553955078
314,ReadOnlyTensor(0.0299),18.774763107299805,11.78864860534668,10.325478553771973
315,ReadOnlyTensor(0.0299),15.104510307312012,11.749395370483398,12.281336784362793
316,ReadOnlyTensor(0.0298),17.39103889465332,10.687775611877441,10.147856712341309
317,ReadOnlyTensor(0.0298),14.593214988708496,11.326772689819336,11.441935539245605
318,ReadOnlyTensor(0.0298),17.764177322387695,14.592437744140625,13.928829193115234
319,ReadOnlyTensor(0.0298),14.91658878326416,11.09409236907959,11.088037490844727
320,ReadOnlyTensor(0.0298),15.897201538085938,12.768908500671387,12.977805137634277
321,ReadOnlyTensor(0.0298),16.16130828857422,12.738866806030273,13.425250053405762
322,ReadOnlyTensor(0.0298),16.230337142944336,12.120792388916016,12.55363941192627
323,ReadOnlyTensor(0.0298),16.127870559692383,12.474031448364258,12.336771965026855
324,ReadOnlyTensor(0.0298),15.029010772705078,10.882421493530273,10.119115829467773
325,ReadOnlyTensor(0.0298),19.410221099853516,13.656015396118164,13.7801513671875
326,ReadOnlyTensor(0.0298),16.642528533935547,12.722567558288574,13.13599967956543
327,ReadOnlyTensor(0.0298),16.313068389892578,13.739969253540039,14.414741516113281
328,ReadOnlyTensor(0.0298),15.588823318481445,11.9359130859375,12.878090858459473
329,ReadOnlyTensor(0.0298),16.340646743774414,12.549214363098145,12.64040756225586
330,ReadOnlyTensor(0.0298),18.709672927856445,12.496479034423828,12.754079818725586
331,ReadOnlyTensor(0.0298),16.946182250976562,13.206291198730469,13.244133949279785
