iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
69,-47.642333984375,-2.8328347206115723,-33.53831481933594,-0.5056749582290649,-2951.484375
70,-24.083595275878906,-6.117480278015137,-24.09559440612793,-0.5056749582290649,-2951.484375
71,-27.411718368530273,0.505454421043396,-21.445222854614258,0.505454421043396,-2951.484375
72,-36.819297790527344,-3.0603623390197754,-36.23318862915039,0.505454421043396,-2951.484375
73,-27.91005516052246,2.0390255451202393,-18.915294647216797,2.0390255451202393,-2951.484375
74,-17.768310546875,0.12407655268907547,-22.380165100097656,2.0390255451202393,-2951.484375
75,-22.87128257751465,-2.3534207344055176,-26.266767501831055,2.0390255451202393,-2951.484375
76,-30.34747314453125,-3.650494337081909,-26.064857482910156,2.0390255451202393,-2951.484375
77,-23.636199951171875,-3.779069185256958,-23.838863372802734,2.0390255451202393,-2951.484375
78,-20.497581481933594,-5.797203540802002,-19.971393585205078,2.0390255451202393,-2951.484375
79,-20.595230102539062,-1.8399817943572998,-22.26825714111328,2.0390255451202393,-2951.484375
80,-21.63658332824707,-0.1664087474346161,-21.315677642822266,2.0390255451202393,-2951.484375
81,-27.633853912353516,-7.323756694793701,-19.514760971069336,2.0390255451202393,-2951.484375
82,-25.942943572998047,-1.8549412488937378,-21.674640655517578,2.0390255451202393,-2951.484375
83,-18.176902770996094,-8.084943771362305,-13.870028495788574,2.0390255451202393,-2951.484375
84,-16.146636962890625,-2.2483372688293457,-17.926395416259766,2.0390255451202393,-2951.484375
85,-17.221643447875977,-1.7292453050613403,-14.513566017150879,2.0390255451202393,-2951.484375
86,-14.102920532226562,2.2285733222961426,-9.519983291625977,2.2285733222961426,-2951.484375
87,-14.341076850891113,-0.44566264748573303,-16.852432250976562,2.2285733222961426,-2951.484375
88,-14.754109382629395,0.3079899549484253,-19.265621185302734,2.2285733222961426,-2951.484375
89,-15.098075866699219,-1.2577368021011353,-12.270299911499023,2.2285733222961426,-2951.484375
90,-17.106643676757812,3.876192331314087,-5.529423713684082,3.876192331314087,-2951.484375
91,-11.929247856140137,3.446378707885742,-11.814598083496094,3.876192331314087,-2951.484375
92,-16.240829467773438,-1.9467453956604004,-16.691059112548828,3.876192331314087,-2951.484375
93,-38.12932205200195,3.2823402881622314,-51.24209976196289,3.876192331314087,-2951.484375
94,-29.366195678710938,1.4113538265228271,-24.8714542388916,3.876192331314087,-2951.484375
95,-26.042293548583984,0.3249596953392029,-28.107290267944336,3.876192331314087,-2951.484375
96,-19.34932518005371,4.029700756072998,-18.123632431030273,4.029700756072998,-2951.484375
97,-23.236270904541016,1.904008150100708,-21.83063507080078,4.029700756072998,-2951.484375
98,-19.84221839904785,3.0679259300231934,-16.85035514831543,4.029700756072998,-2951.484375
99,-12.071675300598145,4.933242321014404,-11.201972007751465,4.933242321014404,-2951.484375
100,-22.856721878051758,2.951612710952759,-31.669795989990234,4.933242321014404,-2951.484375
101,-21.98029899597168,-0.6998647451400757,-13.028647422790527,4.933242321014404,-2951.484375
102,-22.137706756591797,6.097768783569336,-20.04900360107422,6.097768783569336,-2951.484375
103,-15.039133071899414,5.416436195373535,-13.326397895812988,6.097768783569336,-2951.484375
104,-19.084806442260742,2.472142219543457,-16.773765563964844,6.097768783569336,-2951.484375
105,-13.431196212768555,-3.7310619354248047,-12.765271186828613,6.097768783569336,-2951.484375
106,-19.003082275390625,0.22801730036735535,-22.141338348388672,6.097768783569336,-2951.484375
