iter,stepsize,mean_eval,pop_best_eval,median_eval
76,ReadOnlyTensor(0.0307),10.317875862121582,14.029621124267578,10.182262420654297
77,ReadOnlyTensor(0.0307),11.685545921325684,14.764549255371094,11.735746383666992
78,ReadOnlyTensor(0.0307),12.050369262695312,14.699286460876465,12.203887939453125
79,ReadOnlyTensor(0.0308),6.180506706237793,11.066781997680664,5.032418251037598
80,ReadOnlyTensor(0.0308),6.751987457275391,10.485538482666016,6.394720077514648
81,ReadOnlyTensor(0.0308),8.893277168273926,13.99515151977539,9.811302185058594
82,ReadOnlyTensor(0.0308),7.7478928565979,14.69520378112793,6.9418768882751465
83,ReadOnlyTensor(0.0308),8.207151412963867,10.76788330078125,9.053146362304688
84,ReadOnlyTensor(0.0308),11.01171875,16.45163345336914,12.070249557495117
85,ReadOnlyTensor(0.0308),11.135686874389648,13.282807350158691,10.847164154052734
86,ReadOnlyTensor(0.0308),10.21813678741455,14.36532211303711,10.333255767822266
87,ReadOnlyTensor(0.0308),7.362046718597412,11.811445236206055,7.665536403656006
88,ReadOnlyTensor(0.0308),8.239763259887695,12.473604202270508,8.435583114624023
89,ReadOnlyTensor(0.0308),10.9168119430542,16.23414421081543,9.796744346618652
90,ReadOnlyTensor(0.0307),8.217443466186523,11.906909942626953,8.652902603149414
91,ReadOnlyTensor(0.0307),10.115707397460938,12.846257209777832,9.905098915100098
92,ReadOnlyTensor(0.0307),7.203409671783447,10.35411548614502,6.7686896324157715
93,ReadOnlyTensor(0.0307),10.55904483795166,14.045919418334961,9.483711242675781
94,ReadOnlyTensor(0.0307),11.1692533493042,13.51512336730957,10.997306823730469
95,ReadOnlyTensor(0.0306),11.302939414978027,14.474798202514648,10.718517303466797
96,ReadOnlyTensor(0.0306),11.150181770324707,15.653314590454102,10.795930862426758
97,ReadOnlyTensor(0.0306),12.664846420288086,15.67668628692627,12.411709785461426
98,ReadOnlyTensor(0.0305),11.288400650024414,14.853544235229492,11.450618743896484
99,ReadOnlyTensor(0.0305),12.935651779174805,15.893948554992676,13.25307846069336
100,ReadOnlyTensor(0.0304),10.755206108093262,14.911770820617676,10.575104713439941
101,ReadOnlyTensor(0.0304),10.596303939819336,19.61684226989746,10.486725807189941
102,ReadOnlyTensor(0.0303),12.235745429992676,16.6689510345459,11.831621170043945
103,ReadOnlyTensor(0.0303),13.2346830368042,20.32367706298828,12.204633712768555
104,ReadOnlyTensor(0.0303),8.401616096496582,14.288089752197266,6.803341388702393
105,ReadOnlyTensor(0.0302),12.01917839050293,17.215473175048828,12.42300033569336
106,ReadOnlyTensor(0.0302),11.980569839477539,14.770692825317383,12.406474113464355
107,ReadOnlyTensor(0.0302),11.628911972045898,15.69516372680664,11.175989151000977
108,ReadOnlyTensor(0.0302),11.551618576049805,16.388633728027344,12.576040267944336
109,ReadOnlyTensor(0.0302),14.0745849609375,17.135631561279297,14.175039291381836
110,ReadOnlyTensor(0.0302),13.664937973022461,18.771366119384766,14.617637634277344
111,ReadOnlyTensor(0.0302),11.74609375,15.381046295166016,11.187296867370605
112,ReadOnlyTensor(0.0302),13.565773010253906,15.482437133789062,13.725606918334961
113,ReadOnlyTensor(0.0302),11.704727172851562,14.599010467529297,11.858052253723145
114,ReadOnlyTensor(0.0303),12.565678596496582,14.694012641906738,12.681694030761719
115,ReadOnlyTensor(0.0303),10.66783332824707,12.465747833251953,10.796545028686523
116,ReadOnlyTensor(0.0303),10.615778923034668,15.32505989074707,11.27604866027832
117,ReadOnlyTensor(0.0304),12.31355094909668,16.489641189575195,12.351934432983398
118,ReadOnlyTensor(0.0304),11.042257308959961,16.927799224853516,12.268522262573242
119,ReadOnlyTensor(0.0304),13.022128105163574,16.57497787475586,12.750812530517578
120,ReadOnlyTensor(0.0305),13.0261869430542,16.512691497802734,15.025801658630371
121,ReadOnlyTensor(0.0305),10.980851173400879,13.007209777832031,11.049327850341797
122,ReadOnlyTensor(0.0305),11.299600601196289,13.928324699401855,10.385961532592773
123,ReadOnlyTensor(0.0306),11.918256759643555,14.84497356414795,11.82941722869873
124,ReadOnlyTensor(0.0306),13.927990913391113,16.65176773071289,14.475038528442383
125,ReadOnlyTensor(0.0306),12.59778118133545,15.038190841674805,12.228074073791504
126,ReadOnlyTensor(0.0307),13.030540466308594,17.467815399169922,12.886198043823242
127,ReadOnlyTensor(0.0307),10.917490005493164,14.591534614562988,11.451681137084961
128,ReadOnlyTensor(0.0307),14.368619918823242,20.376840591430664,13.87736701965332
129,ReadOnlyTensor(0.0307),11.99470329284668,14.17420768737793,12.235613822937012
130,ReadOnlyTensor(0.0308),14.129104614257812,15.9974946975708,14.178048133850098
131,ReadOnlyTensor(0.0308),11.687339782714844,19.004358291625977,11.573202133178711
132,ReadOnlyTensor(0.0308),13.72674560546875,17.91437530517578,14.066652297973633
133,ReadOnlyTensor(0.0309),12.665719985961914,17.20201873779297,12.181742668151855
134,ReadOnlyTensor(0.0309),12.931268692016602,17.630556106567383,13.124971389770508
135,ReadOnlyTensor(0.0310),11.748456954956055,17.78711700439453,11.327983856201172
136,ReadOnlyTensor(0.0310),15.116108894348145,18.591602325439453,15.166118621826172
137,ReadOnlyTensor(0.0311),14.003387451171875,18.72333526611328,13.465204238891602
138,ReadOnlyTensor(0.0311),14.413324356079102,18.277273178100586,13.831789016723633
139,ReadOnlyTensor(0.0312),11.393669128417969,13.25873851776123,11.506026268005371
140,ReadOnlyTensor(0.0313),12.510817527770996,14.897329330444336,12.235156059265137
141,ReadOnlyTensor(0.0313),12.836984634399414,17.268299102783203,12.665149688720703
142,ReadOnlyTensor(0.0314),11.221562385559082,13.865524291992188,11.036876678466797
143,ReadOnlyTensor(0.0315),16.021068572998047,19.86389923095703,16.347936630249023
144,ReadOnlyTensor(0.0315),14.327855110168457,16.732784271240234,14.696858406066895
145,ReadOnlyTensor(0.0316),13.659774780273438,20.731311798095703,13.285270690917969
146,ReadOnlyTensor(0.0316),12.252467155456543,15.147953987121582,12.466160774230957
147,ReadOnlyTensor(0.0317),14.30034351348877,19.20899772644043,14.588479995727539
148,ReadOnlyTensor(0.0317),11.71938705444336,15.087238311767578,12.158060073852539
149,ReadOnlyTensor(0.0318),15.260894775390625,18.431243896484375,15.443554878234863
150,ReadOnlyTensor(0.0318),11.458514213562012,15.271759033203125,11.91884994506836
151,ReadOnlyTensor(0.0318),13.567675590515137,16.675289154052734,12.856280326843262
152,ReadOnlyTensor(0.0319),14.810711860656738,20.17372703552246,13.803770065307617
153,ReadOnlyTensor(0.0319),14.150349617004395,17.904985427856445,13.729307174682617
154,ReadOnlyTensor(0.0319),16.13867950439453,17.825809478759766,16.050859451293945
155,ReadOnlyTensor(0.0320),16.5653133392334,22.489805221557617,17.081443786621094
156,ReadOnlyTensor(0.0320),13.827181816101074,15.992829322814941,14.498828887939453
157,ReadOnlyTensor(0.0320),11.882225036621094,18.314645767211914,11.529584884643555
158,ReadOnlyTensor(0.0320),13.946490287780762,18.623538970947266,13.450590133666992
159,ReadOnlyTensor(0.0320),15.624998092651367,18.95016098022461,15.743705749511719
160,ReadOnlyTensor(0.0320),12.711745262145996,17.792333602905273,12.030811309814453
161,ReadOnlyTensor(0.0320),14.461207389831543,21.012977600097656,14.621058464050293
162,ReadOnlyTensor(0.0320),14.887733459472656,16.906147003173828,14.20832633972168
163,ReadOnlyTensor(0.0320),13.062746047973633,16.853260040283203,13.618659019470215
164,ReadOnlyTensor(0.0321),13.705068588256836,18.61176109313965,13.495065689086914
165,ReadOnlyTensor(0.0321),11.512212753295898,14.476564407348633,12.258584976196289
166,ReadOnlyTensor(0.0321),13.27038860321045,15.877467155456543,13.546326637268066
167,ReadOnlyTensor(0.0321),13.787866592407227,16.721595764160156,13.352428436279297
168,ReadOnlyTensor(0.0321),13.891558647155762,15.585552215576172,13.948162078857422
169,ReadOnlyTensor(0.0321),13.523582458496094,17.62623405456543,13.872153282165527
170,ReadOnlyTensor(0.0322),12.18126106262207,19.71592903137207,11.25649642944336
171,ReadOnlyTensor(0.0322),17.232921600341797,20.937204360961914,17.10569953918457
172,ReadOnlyTensor(0.0322),14.198320388793945,18.564207077026367,15.180673599243164
173,ReadOnlyTensor(0.0322),13.704618453979492,19.282777786254883,13.39997673034668
174,ReadOnlyTensor(0.0323),12.084332466125488,14.157295227050781,11.847610473632812
175,ReadOnlyTensor(0.0323),14.318086624145508,15.662360191345215,14.481630325317383
176,ReadOnlyTensor(0.0323),13.01902961730957,16.209518432617188,13.317002296447754
177,ReadOnlyTensor(0.0323),14.34863567352295,20.505802154541016,14.512894630432129
178,ReadOnlyTensor(0.0323),13.768548965454102,16.551692962646484,14.974467277526855
179,ReadOnlyTensor(0.0324),13.258244514465332,17.987472534179688,13.904412269592285
180,ReadOnlyTensor(0.0324),11.70183277130127,16.659557342529297,13.56853199005127
181,ReadOnlyTensor(0.0324),13.404040336608887,17.386886596679688,13.707151412963867
182,ReadOnlyTensor(0.0324),9.78469181060791,14.3609037399292,10.704086303710938
183,ReadOnlyTensor(0.0325),12.393265724182129,16.61871910095215,12.80650520324707
184,ReadOnlyTensor(0.0325),12.059147834777832,14.653884887695312,12.177541732788086
185,ReadOnlyTensor(0.0325),12.131963729858398,15.823465347290039,12.704083442687988
186,ReadOnlyTensor(0.0325),12.835710525512695,15.307912826538086,13.093104362487793
187,ReadOnlyTensor(0.0326),14.3348388671875,17.583450317382812,14.02182674407959
188,ReadOnlyTensor(0.0326),13.430140495300293,14.408814430236816,13.336197853088379
189,ReadOnlyTensor(0.0326),11.12133502960205,14.63768482208252,12.586202621459961
190,ReadOnlyTensor(0.0327),13.608415603637695,18.034040451049805,13.247835159301758
191,ReadOnlyTensor(0.0327),11.850072860717773,17.25735855102539,12.657779693603516
192,ReadOnlyTensor(0.0327),9.171597480773926,12.38876724243164,9.791043281555176
193,ReadOnlyTensor(0.0327),12.692980766296387,16.192684173583984,13.419927597045898
194,ReadOnlyTensor(0.0328),13.546066284179688,17.494916915893555,12.371932983398438
195,ReadOnlyTensor(0.0328),14.748861312866211,17.723695755004883,14.907318115234375
196,ReadOnlyTensor(0.0328),17.494930267333984,19.146364212036133,17.995330810546875
197,ReadOnlyTensor(0.0329),11.260281562805176,16.56269645690918,10.755227088928223
198,ReadOnlyTensor(0.0330),14.079336166381836,17.38616943359375,14.307180404663086
199,ReadOnlyTensor(0.0330),13.369401931762695,16.926448822021484,12.777509689331055
200,ReadOnlyTensor(0.0331),12.338379859924316,16.207481384277344,11.915313720703125
201,ReadOnlyTensor(0.0331),14.283910751342773,18.63188934326172,14.155254364013672
202,ReadOnlyTensor(0.0332),13.8406982421875,17.109174728393555,14.828006744384766
203,ReadOnlyTensor(0.0333),15.004434585571289,19.76727867126465,14.074066162109375
204,ReadOnlyTensor(0.0333),17.69846534729004,25.36866569519043,17.50050163269043
205,ReadOnlyTensor(0.0334),16.142486572265625,18.639097213745117,16.115589141845703
206,ReadOnlyTensor(0.0335),13.895543098449707,15.666748046875,14.055691719055176
207,ReadOnlyTensor(0.0335),16.950241088867188,22.736635208129883,16.188432693481445
208,ReadOnlyTensor(0.0336),14.12083911895752,15.558592796325684,13.734978675842285
209,ReadOnlyTensor(0.0336),14.280741691589355,16.52838706970215,14.265069007873535
210,ReadOnlyTensor(0.0337),13.818687438964844,17.079811096191406,15.078904151916504
211,ReadOnlyTensor(0.0337),15.307154655456543,18.38121223449707,15.670324325561523
212,ReadOnlyTensor(0.0337),12.471128463745117,18.874258041381836,12.159406661987305
213,ReadOnlyTensor(0.0338),14.97570514678955,20.45162010192871,16.354976654052734
214,ReadOnlyTensor(0.0338),14.889856338500977,20.26727867126465,14.201727867126465
215,ReadOnlyTensor(0.0338),9.539710998535156,12.072237014770508,9.728826522827148
216,ReadOnlyTensor(0.0339),14.109954833984375,18.144227981567383,14.038355827331543
217,ReadOnlyTensor(0.0339),18.04518699645996,21.66339683532715,18.376541137695312
218,ReadOnlyTensor(0.0339),17.348709106445312,22.19501304626465,17.589780807495117
219,ReadOnlyTensor(0.0340),16.91330909729004,21.874677658081055,16.096355438232422
220,ReadOnlyTensor(0.0340),16.071048736572266,18.543577194213867,16.436756134033203
221,ReadOnlyTensor(0.0340),18.618656158447266,23.04344367980957,18.633676528930664
222,ReadOnlyTensor(0.0340),14.753117561340332,15.7893705368042,15.056279182434082
223,ReadOnlyTensor(0.0341),16.07008934020996,19.389328002929688,16.146427154541016
224,ReadOnlyTensor(0.0341),17.11687660217285,22.134368896484375,16.790687561035156
225,ReadOnlyTensor(0.0342),17.83504295349121,24.046388626098633,18.099607467651367
226,ReadOnlyTensor(0.0342),20.23700714111328,21.8974666595459,20.9477596282959
227,ReadOnlyTensor(0.0342),18.300888061523438,23.1910343170166,20.17401885986328
228,ReadOnlyTensor(0.0343),19.981069564819336,25.088228225708008,20.880386352539062
229,ReadOnlyTensor(0.0343),20.8237361907959,24.714435577392578,21.489892959594727
230,ReadOnlyTensor(0.0343),15.0643892288208,19.48435401916504,16.669260025024414
231,ReadOnlyTensor(0.0343),17.918773651123047,24.022098541259766,20.416275024414062
232,ReadOnlyTensor(0.0343),17.97336196899414,26.351980209350586,18.921384811401367
233,ReadOnlyTensor(0.0343),16.81432342529297,20.53937530517578,17.856834411621094
234,ReadOnlyTensor(0.0344),14.676393508911133,21.69413948059082,14.918050765991211
235,ReadOnlyTensor(0.0344),17.631908416748047,23.286880493164062,17.050384521484375
236,ReadOnlyTensor(0.0344),13.767812728881836,21.925640106201172,14.782598495483398
237,ReadOnlyTensor(0.0344),18.07565689086914,23.088335037231445,19.270551681518555
238,ReadOnlyTensor(0.0344),16.006919860839844,23.927738189697266,15.084096908569336
239,ReadOnlyTensor(0.0344),21.125606536865234,24.607521057128906,22.25857162475586
240,ReadOnlyTensor(0.0344),20.38140869140625,26.575822830200195,19.017684936523438
241,ReadOnlyTensor(0.0345),22.952423095703125,26.334136962890625,23.195039749145508
242,ReadOnlyTensor(0.0345),19.2943172454834,26.278018951416016,20.317951202392578
243,ReadOnlyTensor(0.0345),15.693624496459961,29.967845916748047,19.151809692382812
244,ReadOnlyTensor(0.0345),20.661428451538086,27.381467819213867,20.59942626953125
245,ReadOnlyTensor(0.0345),22.72402000427246,29.699583053588867,22.85539436340332
246,ReadOnlyTensor(0.0345),19.400285720825195,28.81287956237793,24.018522262573242
247,ReadOnlyTensor(0.0345),25.336091995239258,29.60845375061035,24.98354148864746
248,ReadOnlyTensor(0.0345),21.75229835510254,25.214797973632812,22.09453773498535
249,ReadOnlyTensor(0.0345),21.3001651763916,28.781753540039062,20.709625244140625
250,ReadOnlyTensor(0.0345),16.805965423583984,28.325748443603516,15.021214485168457
251,ReadOnlyTensor(0.0345),19.720964431762695,25.63584327697754,19.496732711791992
252,ReadOnlyTensor(0.0345),23.195087432861328,29.318187713623047,23.184999465942383
253,ReadOnlyTensor(0.0345),23.175411224365234,31.241628646850586,22.4628849029541
254,ReadOnlyTensor(0.0345),19.068042755126953,28.732789993286133,22.481435775756836
255,ReadOnlyTensor(0.0345),23.773609161376953,32.77556610107422,22.584339141845703
256,ReadOnlyTensor(0.0344),18.40987777709961,27.988065719604492,23.106245040893555
257,ReadOnlyTensor(0.0344),19.993227005004883,29.114288330078125,20.724891662597656
258,ReadOnlyTensor(0.0344),18.180021286010742,34.56218338012695,19.80760383605957
259,ReadOnlyTensor(0.0344),20.34086036682129,29.014041900634766,20.24574851989746
260,ReadOnlyTensor(0.0343),25.564350128173828,30.07601547241211,25.96256446838379
261,ReadOnlyTensor(0.0343),21.639659881591797,27.582979202270508,21.402280807495117
262,ReadOnlyTensor(0.0343),20.7321720123291,25.929603576660156,19.96706199645996
263,ReadOnlyTensor(0.0343),21.982276916503906,26.7055721282959,22.414817810058594
264,ReadOnlyTensor(0.0343),23.744503021240234,30.22288703918457,26.030338287353516
265,ReadOnlyTensor(0.0343),21.356075286865234,30.127437591552734,23.923084259033203
266,ReadOnlyTensor(0.0342),20.476009368896484,28.72090721130371,22.464977264404297
267,ReadOnlyTensor(0.0342),24.7999210357666,32.73844909667969,25.859853744506836
268,ReadOnlyTensor(0.0342),24.46073341369629,28.271461486816406,25.62929344177246
269,ReadOnlyTensor(0.0342),25.90420913696289,29.640560150146484,26.422773361206055
270,ReadOnlyTensor(0.0342),25.495798110961914,31.99932861328125,24.443525314331055
271,ReadOnlyTensor(0.0342),26.494823455810547,30.805391311645508,25.670202255249023
272,ReadOnlyTensor(0.0342),22.3504638671875,26.56520652770996,23.005050659179688
273,ReadOnlyTensor(0.0341),23.942825317382812,27.944175720214844,22.922639846801758
274,ReadOnlyTensor(0.0341),20.960851669311523,31.967971801757812,21.527385711669922
275,ReadOnlyTensor(0.0341),21.84904670715332,29.813087463378906,23.676464080810547
276,ReadOnlyTensor(0.0341),22.507022857666016,29.30815315246582,22.8790340423584
277,ReadOnlyTensor(0.0340),21.94883155822754,28.345722198486328,21.932506561279297
278,ReadOnlyTensor(0.0340),22.048038482666016,31.80489730834961,25.85292625427246
279,ReadOnlyTensor(0.0339),21.52056884765625,28.94280433654785,21.108884811401367
280,ReadOnlyTensor(0.0339),17.77580451965332,26.420228958129883,20.165430068969727
281,ReadOnlyTensor(0.0339),24.839889526367188,31.703733444213867,25.983259201049805
282,ReadOnlyTensor(0.0338),21.90936851501465,31.959745407104492,22.51825714111328
283,ReadOnlyTensor(0.0338),19.31578826904297,30.524303436279297,21.908737182617188
284,ReadOnlyTensor(0.0337),23.464082717895508,31.704425811767578,22.56602668762207
285,ReadOnlyTensor(0.0337),25.82883644104004,32.28948974609375,26.17298698425293
286,ReadOnlyTensor(0.0337),23.538131713867188,26.082921981811523,24.302339553833008
287,ReadOnlyTensor(0.0336),27.095142364501953,35.794376373291016,26.5598087310791
288,ReadOnlyTensor(0.0336),21.644989013671875,30.96839141845703,22.830350875854492
289,ReadOnlyTensor(0.0335),27.370983123779297,32.73460388183594,26.753881454467773
290,ReadOnlyTensor(0.0335),25.129703521728516,33.733543395996094,24.099424362182617
291,ReadOnlyTensor(0.0335),23.338367462158203,31.963062286376953,27.041400909423828
292,ReadOnlyTensor(0.0334),27.331607818603516,35.76033020019531,29.722061157226562
293,ReadOnlyTensor(0.0334),24.685993194580078,29.24152374267578,25.500045776367188
294,ReadOnlyTensor(0.0334),24.801532745361328,29.470184326171875,24.877511978149414
295,ReadOnlyTensor(0.0333),24.51449203491211,31.648035049438477,25.078750610351562
296,ReadOnlyTensor(0.0333),26.805404663085938,33.7733154296875,27.218061447143555
297,ReadOnlyTensor(0.0333),23.60103988647461,28.363170623779297,23.100866317749023
298,ReadOnlyTensor(0.0332),21.89595603942871,27.383317947387695,21.32052993774414
299,ReadOnlyTensor(0.0332),20.8361873626709,25.42144203186035,20.6759090423584
300,ReadOnlyTensor(0.0332),23.94307518005371,29.60948944091797,24.08542823791504
301,ReadOnlyTensor(0.0331),25.80023193359375,32.09696960449219,25.484708786010742
302,ReadOnlyTensor(0.0331),24.820077896118164,28.547550201416016,24.87405014038086
303,ReadOnlyTensor(0.0331),17.96985626220703,25.531583786010742,17.142240524291992
304,ReadOnlyTensor(0.0330),26.095966339111328,30.965564727783203,25.18150520324707
305,ReadOnlyTensor(0.0330),25.727108001708984,29.107885360717773,24.91560173034668
306,ReadOnlyTensor(0.0330),21.393978118896484,30.690298080444336,24.271757125854492
307,ReadOnlyTensor(0.0330),23.631290435791016,28.656387329101562,23.36932373046875
308,ReadOnlyTensor(0.0329),30.761581420898438,36.96807861328125,30.200223922729492
309,ReadOnlyTensor(0.0329),24.380720138549805,34.19816207885742,24.82693862915039
310,ReadOnlyTensor(0.0329),28.532787322998047,31.813873291015625,28.22197151184082
311,ReadOnlyTensor(0.0329),25.341737747192383,31.023906707763672,24.106281280517578
312,ReadOnlyTensor(0.0328),27.41913414001465,31.60970687866211,27.38622283935547
313,ReadOnlyTensor(0.0328),30.780187606811523,36.12069320678711,30.139345169067383
314,ReadOnlyTensor(0.0328),29.082782745361328,34.30646514892578,29.580793380737305
315,ReadOnlyTensor(0.0328),25.59269142150879,32.97989273071289,25.133636474609375
316,ReadOnlyTensor(0.0329),25.175317764282227,35.50579833984375,24.721391677856445
317,ReadOnlyTensor(0.0329),27.517406463623047,32.87208557128906,28.039094924926758
318,ReadOnlyTensor(0.0329),25.880657196044922,29.777606964111328,26.205453872680664
319,ReadOnlyTensor(0.0329),28.127361297607422,32.819862365722656,27.5190372467041
320,ReadOnlyTensor(0.0329),26.49112319946289,32.643043518066406,26.909181594848633
321,ReadOnlyTensor(0.0329),27.443958282470703,35.0284538269043,26.657751083374023
322,ReadOnlyTensor(0.0329),29.621723175048828,34.2762451171875,29.665664672851562
323,ReadOnlyTensor(0.0329),29.98019027709961,33.22943115234375,30.723073959350586
324,ReadOnlyTensor(0.0330),28.99929428100586,34.84781265258789,28.69213104248047
325,ReadOnlyTensor(0.0330),29.5987548828125,35.57136917114258,29.42441749572754
326,ReadOnlyTensor(0.0330),33.034751892089844,36.50128173828125,33.22210693359375
327,ReadOnlyTensor(0.0331),31.104572296142578,35.55683135986328,31.6745662689209
328,ReadOnlyTensor(0.0331),28.943965911865234,37.82305908203125,29.7272891998291
329,ReadOnlyTensor(0.0331),31.281192779541016,36.786346435546875,32.00545883178711
330,ReadOnlyTensor(0.0332),31.47719383239746,36.65605163574219,31.918291091918945
331,ReadOnlyTensor(0.0332),27.448043823242188,33.80851745605469,25.865503311157227
