iter,stepsize,median_eval,mean_eval,pop_best_eval
35,ReadOnlyTensor(0.0328),13.811427116394043,15.37396240234375,23.05433464050293
36,ReadOnlyTensor(0.0327),4.786046028137207,5.794283866882324,11.209444046020508
37,ReadOnlyTensor(0.0326),16.3618106842041,17.614442825317383,23.71408462524414
38,ReadOnlyTensor(0.0326),11.41130542755127,11.173246383666992,13.518780708312988
39,ReadOnlyTensor(0.0325),10.756096839904785,11.57595443725586,14.448127746582031
40,ReadOnlyTensor(0.0324),8.954185485839844,9.842183113098145,14.856921195983887
41,ReadOnlyTensor(0.0324),13.934113502502441,15.624150276184082,22.719175338745117
42,ReadOnlyTensor(0.0323),12.682050704956055,12.486692428588867,17.716896057128906
43,ReadOnlyTensor(0.0323),12.061081886291504,10.958117485046387,15.877650260925293
44,ReadOnlyTensor(0.0322),7.8571624755859375,9.245284080505371,15.538139343261719
45,ReadOnlyTensor(0.0321),13.046368598937988,13.325724601745605,20.341440200805664
46,ReadOnlyTensor(0.0321),13.868329048156738,14.755719184875488,23.304080963134766
47,ReadOnlyTensor(0.0320),13.531143188476562,13.71533489227295,22.87766456604004
48,ReadOnlyTensor(0.0320),5.891432762145996,5.996539115905762,10.226907730102539
49,ReadOnlyTensor(0.0319),7.237006664276123,8.501690864562988,13.906638145446777
50,ReadOnlyTensor(0.0319),11.657012939453125,12.127153396606445,14.963252067565918
51,ReadOnlyTensor(0.0318),7.726954936981201,7.777655124664307,11.279582023620605
52,ReadOnlyTensor(0.0318),8.768200874328613,9.1087646484375,13.395153999328613
53,ReadOnlyTensor(0.0318),12.598050117492676,12.745122909545898,17.169069290161133
54,ReadOnlyTensor(0.0317),8.272797584533691,8.022745132446289,10.154640197753906
55,ReadOnlyTensor(0.0317),12.711159706115723,15.110026359558105,21.713064193725586
56,ReadOnlyTensor(0.0317),12.017378807067871,13.193277359008789,18.974380493164062
57,ReadOnlyTensor(0.0317),13.545726776123047,14.663805961608887,19.255355834960938
58,ReadOnlyTensor(0.0317),10.711645126342773,9.860865592956543,20.878767013549805
59,ReadOnlyTensor(0.0317),10.959789276123047,14.109647750854492,23.099103927612305
60,ReadOnlyTensor(0.0317),9.886399269104004,11.95820426940918,20.1398868560791
61,ReadOnlyTensor(0.0317),9.901045799255371,10.468066215515137,13.899018287658691
62,ReadOnlyTensor(0.0317),12.119891166687012,13.018516540527344,17.767080307006836
63,ReadOnlyTensor(0.0317),13.895650863647461,13.28746509552002,15.280488967895508
64,ReadOnlyTensor(0.0317),11.225061416625977,13.16986083984375,18.74394989013672
65,ReadOnlyTensor(0.0318),13.47389030456543,12.085638046264648,25.67022705078125
66,ReadOnlyTensor(0.0318),10.758371353149414,10.560134887695312,15.287755012512207
67,ReadOnlyTensor(0.0318),16.3717098236084,16.467666625976562,22.6060733795166
68,ReadOnlyTensor(0.0318),17.70964813232422,18.140493392944336,24.78582763671875
69,ReadOnlyTensor(0.0319),18.94399642944336,20.46462631225586,27.66098976135254
70,ReadOnlyTensor(0.0319),11.10265064239502,11.838479995727539,17.67412757873535
71,ReadOnlyTensor(0.0319),15.53731632232666,15.042343139648438,20.74873161315918
72,ReadOnlyTensor(0.0320),14.606539726257324,15.16479206085205,24.524017333984375
73,ReadOnlyTensor(0.0320),8.406487464904785,9.293831825256348,20.17348861694336
74,ReadOnlyTensor(0.0321),16.05270767211914,15.465248107910156,20.85927963256836
75,ReadOnlyTensor(0.0321),10.9927978515625,10.643333435058594,13.425509452819824
76,ReadOnlyTensor(0.0322),16.194358825683594,15.957540512084961,20.92572784423828
77,ReadOnlyTensor(0.0322),13.3517484664917,13.55493450164795,20.29559898376465
78,ReadOnlyTensor(0.0323),11.187898635864258,13.702690124511719,21.977584838867188
79,ReadOnlyTensor(0.0323),11.030977249145508,11.322928428649902,17.57727813720703
80,ReadOnlyTensor(0.0324),19.30354118347168,19.519350051879883,21.35251808166504
81,ReadOnlyTensor(0.0324),19.742237091064453,20.58012580871582,29.28127670288086
82,ReadOnlyTensor(0.0324),11.978589057922363,11.586889266967773,16.176048278808594
83,ReadOnlyTensor(0.0325),12.329910278320312,12.373998641967773,18.914920806884766
84,ReadOnlyTensor(0.0325),13.599434852600098,14.4224271774292,21.1480712890625
85,ReadOnlyTensor(0.0325),12.277486801147461,12.392293930053711,22.049177169799805
86,ReadOnlyTensor(0.0325),21.1715087890625,21.194446563720703,25.5047607421875
87,ReadOnlyTensor(0.0326),17.145267486572266,18.173507690429688,24.73394775390625
88,ReadOnlyTensor(0.0326),17.99777603149414,18.224218368530273,22.01961326599121
89,ReadOnlyTensor(0.0326),9.274160385131836,9.801996231079102,16.472890853881836
90,ReadOnlyTensor(0.0326),12.554883003234863,13.086398124694824,20.29222297668457
91,ReadOnlyTensor(0.0326),8.5170259475708,8.203368186950684,13.242612838745117
92,ReadOnlyTensor(0.0326),-1.2126773595809937,0.891922116279602,13.155997276306152
93,ReadOnlyTensor(0.0326),8.935370445251465,9.297127723693848,18.752735137939453
94,ReadOnlyTensor(0.0326),13.903688430786133,13.617849349975586,17.160287857055664
95,ReadOnlyTensor(0.0325),18.2327938079834,19.224374771118164,24.964981079101562
96,ReadOnlyTensor(0.0325),15.89299488067627,14.232009887695312,18.49755859375
97,ReadOnlyTensor(0.0325),8.956929206848145,11.348042488098145,24.931230545043945
98,ReadOnlyTensor(0.0324),8.183273315429688,6.741922855377197,11.199597358703613
99,ReadOnlyTensor(0.0324),14.3339204788208,13.710729598999023,18.8347225189209
100,ReadOnlyTensor(0.0324),15.131820678710938,16.651647567749023,23.495445251464844
101,ReadOnlyTensor(0.0323),10.484498977661133,11.253890991210938,15.38006591796875
102,ReadOnlyTensor(0.0323),9.613324165344238,11.374801635742188,15.822725296020508
103,ReadOnlyTensor(0.0323),12.903292655944824,14.139167785644531,23.135848999023438
104,ReadOnlyTensor(0.0322),14.218083381652832,14.482702255249023,19.04485321044922
105,ReadOnlyTensor(0.0322),7.846365451812744,8.840804100036621,13.774508476257324
106,ReadOnlyTensor(0.0322),14.666289329528809,15.014656066894531,20.407678604125977
107,ReadOnlyTensor(0.0322),13.27381706237793,16.89083480834961,31.084239959716797
108,ReadOnlyTensor(0.0321),5.264179229736328,4.9642510414123535,8.586238861083984
109,ReadOnlyTensor(0.0321),9.030418395996094,8.053791999816895,11.241641998291016
110,ReadOnlyTensor(0.0321),12.725011825561523,14.532739639282227,22.229557037353516
111,ReadOnlyTensor(0.0321),10.218902587890625,10.708478927612305,15.456266403198242
112,ReadOnlyTensor(0.0320),7.551849842071533,8.234699249267578,13.319685935974121
113,ReadOnlyTensor(0.0320),10.130632400512695,11.483833312988281,15.176366806030273
114,ReadOnlyTensor(0.0320),13.707647323608398,13.404441833496094,20.008371353149414
115,ReadOnlyTensor(0.0319),19.041976928710938,16.77029037475586,23.310060501098633
116,ReadOnlyTensor(0.0319),8.308647155761719,7.6447319984436035,11.35509967803955
117,ReadOnlyTensor(0.0319),14.982362747192383,15.972439765930176,22.912981033325195
118,ReadOnlyTensor(0.0319),6.501194953918457,8.219504356384277,12.142680168151855
119,ReadOnlyTensor(0.0318),21.958309173583984,21.321298599243164,26.981962203979492
120,ReadOnlyTensor(0.0318),7.434698581695557,7.990750789642334,10.592561721801758
121,ReadOnlyTensor(0.0318),21.83246612548828,22.2283935546875,30.220048904418945
122,ReadOnlyTensor(0.0318),13.35627269744873,14.291911125183105,19.352519989013672
123,ReadOnlyTensor(0.0317),10.602036476135254,12.028825759887695,18.570287704467773
124,ReadOnlyTensor(0.0317),13.237447738647461,12.628194808959961,18.06649398803711
125,ReadOnlyTensor(0.0317),17.639833450317383,17.86539649963379,20.694595336914062
126,ReadOnlyTensor(0.0317),12.842042922973633,11.8875150680542,16.24258041381836
127,ReadOnlyTensor(0.0316),4.334760665893555,5.4347710609436035,8.406645774841309
128,ReadOnlyTensor(0.0316),16.19094467163086,16.8742618560791,20.31620216369629
129,ReadOnlyTensor(0.0316),19.44932746887207,19.240489959716797,24.854154586791992
130,ReadOnlyTensor(0.0316),21.17059326171875,21.149856567382812,26.39120864868164
131,ReadOnlyTensor(0.0316),13.732292175292969,13.620096206665039,18.937536239624023
132,ReadOnlyTensor(0.0316),24.678943634033203,23.68259048461914,33.24839401245117
133,ReadOnlyTensor(0.0315),15.624979019165039,15.082819938659668,18.76898765563965
134,ReadOnlyTensor(0.0315),17.118921279907227,17.757190704345703,20.482696533203125
135,ReadOnlyTensor(0.0315),9.662493705749512,10.319904327392578,15.498162269592285
136,ReadOnlyTensor(0.0315),12.958168983459473,14.239384651184082,22.608774185180664
137,ReadOnlyTensor(0.0315),7.375844955444336,12.180113792419434,23.967973709106445
138,ReadOnlyTensor(0.0315),15.031045913696289,14.556172370910645,19.48536491394043
139,ReadOnlyTensor(0.0315),23.011924743652344,22.527048110961914,33.24726104736328
140,ReadOnlyTensor(0.0315),20.022354125976562,19.28493309020996,22.12161636352539
141,ReadOnlyTensor(0.0315),14.955297470092773,15.66668701171875,20.669748306274414
142,ReadOnlyTensor(0.0315),5.697122573852539,5.377686023712158,8.242515563964844
143,ReadOnlyTensor(0.0315),11.196037292480469,11.4154691696167,13.668320655822754
144,ReadOnlyTensor(0.0315),18.01790428161621,18.282812118530273,20.665124893188477
145,ReadOnlyTensor(0.0314),12.369439125061035,13.8250732421875,21.081342697143555
146,ReadOnlyTensor(0.0314),13.539626121520996,14.254522323608398,20.980777740478516
147,ReadOnlyTensor(0.0314),8.460076332092285,8.287846565246582,9.89889144897461
148,ReadOnlyTensor(0.0314),14.00599479675293,14.845036506652832,22.8840389251709
149,ReadOnlyTensor(0.0314),17.911828994750977,15.674344062805176,24.697404861450195
150,ReadOnlyTensor(0.0314),14.322365760803223,15.88018798828125,22.934965133666992
151,ReadOnlyTensor(0.0314),10.93913459777832,11.484652519226074,13.90781021118164
152,ReadOnlyTensor(0.0313),12.431549072265625,12.294973373413086,14.274738311767578
153,ReadOnlyTensor(0.0313),21.859962463378906,20.355613708496094,27.009864807128906
154,ReadOnlyTensor(0.0313),22.88119125366211,24.307302474975586,33.278160095214844
155,ReadOnlyTensor(0.0313),18.627086639404297,18.8930721282959,22.323925018310547
156,ReadOnlyTensor(0.0313),13.64549732208252,13.936004638671875,19.46624755859375
157,ReadOnlyTensor(0.0313),22.178800582885742,21.29458236694336,34.21514129638672
158,ReadOnlyTensor(0.0313),14.136543273925781,13.045450210571289,18.20806884765625
159,ReadOnlyTensor(0.0313),11.917638778686523,12.265864372253418,15.342658042907715
160,ReadOnlyTensor(0.0313),11.482906341552734,13.422627449035645,20.019140243530273
161,ReadOnlyTensor(0.0313),7.566514015197754,7.6381378173828125,11.1287841796875
162,ReadOnlyTensor(0.0313),14.748533248901367,12.950129508972168,16.64531898498535
163,ReadOnlyTensor(0.0313),11.682746887207031,11.838979721069336,17.62697410583496
164,ReadOnlyTensor(0.0313),8.879554748535156,10.32514476776123,17.0109806060791
165,ReadOnlyTensor(0.0313),4.169585227966309,9.064748764038086,16.556856155395508
166,ReadOnlyTensor(0.0313),10.30064582824707,10.519166946411133,14.267860412597656
167,ReadOnlyTensor(0.0312),6.932743072509766,10.507246017456055,21.180749893188477
168,ReadOnlyTensor(0.0312),13.934885025024414,13.924783706665039,20.568708419799805
169,ReadOnlyTensor(0.0312),18.73142433166504,17.78377342224121,23.51244354248047
170,ReadOnlyTensor(0.0312),29.567459106445312,28.619915008544922,37.30364990234375
171,ReadOnlyTensor(0.0312),13.009751319885254,13.269482612609863,18.952054977416992
172,ReadOnlyTensor(0.0312),17.552364349365234,17.61516761779785,24.124366760253906
173,ReadOnlyTensor(0.0312),11.774724006652832,12.244409561157227,17.555110931396484
174,ReadOnlyTensor(0.0312),20.935226440429688,19.133853912353516,27.889541625976562
175,ReadOnlyTensor(0.0312),25.556995391845703,25.024715423583984,31.367778778076172
176,ReadOnlyTensor(0.0312),20.346189498901367,19.055362701416016,22.966032028198242
177,ReadOnlyTensor(0.0311),11.58751392364502,11.733502388000488,14.612957954406738
178,ReadOnlyTensor(0.0312),9.992226600646973,11.84716510772705,18.940858840942383
179,ReadOnlyTensor(0.0312),13.946632385253906,14.932710647583008,20.14746856689453
180,ReadOnlyTensor(0.0312),7.144529342651367,9.285290718078613,16.1122989654541
181,ReadOnlyTensor(0.0312),13.733118057250977,15.027931213378906,22.9778995513916
182,ReadOnlyTensor(0.0312),8.767729759216309,9.58110523223877,19.573543548583984
183,ReadOnlyTensor(0.0312),14.532155990600586,15.834515571594238,26.89389991760254
184,ReadOnlyTensor(0.0312),10.882351875305176,10.50925350189209,15.23071575164795
185,ReadOnlyTensor(0.0312),11.851974487304688,16.530193328857422,25.92182159423828
186,ReadOnlyTensor(0.0312),3.650277853012085,4.966808795928955,12.300092697143555
187,ReadOnlyTensor(0.0312),9.127930641174316,10.373247146606445,16.81023597717285
188,ReadOnlyTensor(0.0313),7.885072231292725,7.946819305419922,12.779522895812988
189,ReadOnlyTensor(0.0313),15.097648620605469,16.858882904052734,23.600061416625977
190,ReadOnlyTensor(0.0313),6.935271739959717,8.3628568649292,13.815156936645508
191,ReadOnlyTensor(0.0313),16.878612518310547,16.294464111328125,24.1871395111084
192,ReadOnlyTensor(0.0314),18.214458465576172,19.396568298339844,24.922971725463867
193,ReadOnlyTensor(0.0314),9.2086820602417,9.835350036621094,14.716105461120605
194,ReadOnlyTensor(0.0314),19.24491310119629,19.01511573791504,24.751813888549805
195,ReadOnlyTensor(0.0315),18.955469131469727,17.966907501220703,24.572355270385742
196,ReadOnlyTensor(0.0315),9.132956504821777,9.934183120727539,13.729418754577637
197,ReadOnlyTensor(0.0315),9.246526718139648,10.437591552734375,17.35508155822754
198,ReadOnlyTensor(0.0315),10.322715759277344,10.444422721862793,15.114436149597168
199,ReadOnlyTensor(0.0316),18.612241744995117,19.822847366333008,27.053823471069336
200,ReadOnlyTensor(0.0316),17.336772918701172,16.957002639770508,20.356237411499023
201,ReadOnlyTensor(0.0316),7.972588539123535,8.240713119506836,11.487431526184082
202,ReadOnlyTensor(0.0316),10.34400749206543,11.61620807647705,20.724958419799805
203,ReadOnlyTensor(0.0317),9.683382034301758,10.409795761108398,17.216432571411133
204,ReadOnlyTensor(0.0317),22.832828521728516,24.474802017211914,31.694250106811523
205,ReadOnlyTensor(0.0317),6.995328426361084,7.575160026550293,13.41828727722168
206,ReadOnlyTensor(0.0317),11.343884468078613,13.578969955444336,21.748748779296875
207,ReadOnlyTensor(0.0317),8.772698402404785,8.321569442749023,10.781222343444824
208,ReadOnlyTensor(0.0317),15.561821937561035,16.79349136352539,25.833967208862305
209,ReadOnlyTensor(0.0318),9.21617317199707,9.574316024780273,13.395132064819336
210,ReadOnlyTensor(0.0318),18.278566360473633,16.882373809814453,19.84494400024414
211,ReadOnlyTensor(0.0318),14.978967666625977,15.526515007019043,18.22930145263672
212,ReadOnlyTensor(0.0318),8.071734428405762,8.687420845031738,11.407172203063965
213,ReadOnlyTensor(0.0318),8.045863151550293,8.420645713806152,11.979166030883789
214,ReadOnlyTensor(0.0319),15.1212158203125,14.498950004577637,18.309375762939453
215,ReadOnlyTensor(0.0319),5.222742080688477,5.089818000793457,6.249283313751221
216,ReadOnlyTensor(0.0319),13.608713150024414,12.473783493041992,14.505829811096191
217,ReadOnlyTensor(0.0319),16.61396598815918,17.725610733032227,31.000009536743164
218,ReadOnlyTensor(0.0319),19.88239288330078,20.205196380615234,22.905271530151367
219,ReadOnlyTensor(0.0319),13.560275077819824,14.873237609863281,23.796524047851562
220,ReadOnlyTensor(0.0319),9.367176055908203,8.991415023803711,11.439727783203125
221,ReadOnlyTensor(0.0320),8.786410331726074,8.573919296264648,11.73058795928955
222,ReadOnlyTensor(0.0320),10.550949096679688,10.742982864379883,12.808111190795898
223,ReadOnlyTensor(0.0320),9.777199745178223,11.054878234863281,17.2303524017334
224,ReadOnlyTensor(0.0321),10.06265926361084,10.0227689743042,10.579121589660645
225,ReadOnlyTensor(0.0321),14.389060020446777,15.023735046386719,18.250194549560547
226,ReadOnlyTensor(0.0321),3.732922077178955,3.7263712882995605,6.138209342956543
227,ReadOnlyTensor(0.0321),9.753220558166504,10.355493545532227,13.362227439880371
228,ReadOnlyTensor(0.0322),12.526866912841797,12.7064790725708,13.651997566223145
229,ReadOnlyTensor(0.0322),9.728341102600098,9.741483688354492,11.476251602172852
230,ReadOnlyTensor(0.0322),0.6948208808898926,0.983470618724823,1.7945576906204224
231,ReadOnlyTensor(0.0322),13.678943634033203,14.346918106079102,22.2485294342041
232,ReadOnlyTensor(0.0322),10.801437377929688,11.24067497253418,14.204170227050781
233,ReadOnlyTensor(0.0323),16.201862335205078,16.91055679321289,21.95551300048828
234,ReadOnlyTensor(0.0323),18.67928695678711,19.4343204498291,29.98117446899414
235,ReadOnlyTensor(0.0323),6.079043865203857,5.529677391052246,6.809407711029053
236,ReadOnlyTensor(0.0324),18.806407928466797,18.532413482666016,30.022897720336914
237,ReadOnlyTensor(0.0324),19.871774673461914,18.849966049194336,23.417383193969727
238,ReadOnlyTensor(0.0324),16.564552307128906,17.181316375732422,21.55624771118164
239,ReadOnlyTensor(0.0325),14.045493125915527,14.457623481750488,19.73451042175293
240,ReadOnlyTensor(0.0325),15.38038158416748,15.827549934387207,19.108713150024414
241,ReadOnlyTensor(0.0325),18.658954620361328,19.972753524780273,28.055213928222656
242,ReadOnlyTensor(0.0325),10.802153587341309,10.706489562988281,13.955300331115723
243,ReadOnlyTensor(0.0325),19.029356002807617,19.16002082824707,30.114395141601562
244,ReadOnlyTensor(0.0325),12.5357084274292,11.970834732055664,14.470075607299805
245,ReadOnlyTensor(0.0325),19.1883487701416,18.980167388916016,23.876008987426758
246,ReadOnlyTensor(0.0325),21.998289108276367,21.607723236083984,25.631080627441406
247,ReadOnlyTensor(0.0326),17.492767333984375,17.589252471923828,21.323198318481445
248,ReadOnlyTensor(0.0326),18.729373931884766,19.652759552001953,24.07999038696289
249,ReadOnlyTensor(0.0326),19.040475845336914,20.44991683959961,30.092714309692383
250,ReadOnlyTensor(0.0326),20.200292587280273,20.49875259399414,22.319120407104492
251,ReadOnlyTensor(0.0326),11.053980827331543,11.344144821166992,13.739876747131348
252,ReadOnlyTensor(0.0326),11.555384635925293,13.733790397644043,22.186304092407227
253,ReadOnlyTensor(0.0326),8.871617317199707,8.7560396194458,8.895294189453125
254,ReadOnlyTensor(0.0325),12.247761726379395,12.002573013305664,13.886066436767578
255,ReadOnlyTensor(0.0325),11.074907302856445,13.227411270141602,22.515865325927734
256,ReadOnlyTensor(0.0325),16.53415298461914,18.056396484375,23.831050872802734
257,ReadOnlyTensor(0.0325),16.970308303833008,16.494670867919922,22.921953201293945
258,ReadOnlyTensor(0.0325),24.398353576660156,22.702543258666992,28.669858932495117
259,ReadOnlyTensor(0.0325),10.9149751663208,10.832980155944824,18.312658309936523
260,ReadOnlyTensor(0.0324),9.927102088928223,10.142156600952148,12.652508735656738
261,ReadOnlyTensor(0.0324),8.754556655883789,9.012028694152832,11.258251190185547
262,ReadOnlyTensor(0.0324),6.731246471405029,6.83920955657959,9.65211009979248
263,ReadOnlyTensor(0.0323),14.235859870910645,14.0213623046875,16.5822811126709
264,ReadOnlyTensor(0.0323),9.760749816894531,12.147902488708496,19.91341781616211
265,ReadOnlyTensor(0.0323),15.405190467834473,18.505403518676758,28.43508529663086
266,ReadOnlyTensor(0.0322),7.4838480949401855,8.194506645202637,12.245363235473633
267,ReadOnlyTensor(0.0322),23.802955627441406,24.19546127319336,29.426963806152344
268,ReadOnlyTensor(0.0321),9.10721492767334,9.031651496887207,9.83072566986084
269,ReadOnlyTensor(0.0321),8.375838279724121,9.116189956665039,14.82607650756836
270,ReadOnlyTensor(0.0320),0.06150440871715546,-0.056363724172115326,0.4068463444709778
271,ReadOnlyTensor(0.0320),8.732444763183594,8.717814445495605,12.7932710647583
272,ReadOnlyTensor(0.0319),23.165021896362305,22.514705657958984,27.198549270629883
273,ReadOnlyTensor(0.0319),12.849503517150879,12.862493515014648,18.08270835876465
274,ReadOnlyTensor(0.0318),20.758440017700195,20.922962188720703,25.06884765625
275,ReadOnlyTensor(0.0318),6.7141571044921875,6.678631782531738,8.85721492767334
276,ReadOnlyTensor(0.0317),13.260313987731934,12.976977348327637,17.34388542175293
277,ReadOnlyTensor(0.0317),8.813950538635254,9.332484245300293,14.000486373901367
278,ReadOnlyTensor(0.0317),7.154598236083984,7.287052154541016,10.714245796203613
279,ReadOnlyTensor(0.0316),3.8614373207092285,3.9509263038635254,5.466289520263672
280,ReadOnlyTensor(0.0316),19.63081169128418,20.582294464111328,29.875368118286133
281,ReadOnlyTensor(0.0316),1.3322880268096924,1.6217243671417236,2.4701905250549316
282,ReadOnlyTensor(0.0315),5.324909210205078,6.814782619476318,14.37962532043457
283,ReadOnlyTensor(0.0315),5.920475959777832,5.6616644859313965,8.680710792541504
284,ReadOnlyTensor(0.0315),7.830205917358398,7.7229132652282715,8.977571487426758
285,ReadOnlyTensor(0.0314),10.121175765991211,11.280569076538086,17.002880096435547
286,ReadOnlyTensor(0.0314),10.579394340515137,12.1272554397583,22.460744857788086
287,ReadOnlyTensor(0.0314),23.06024742126465,22.219270706176758,27.926528930664062
288,ReadOnlyTensor(0.0313),15.724231719970703,14.633840560913086,16.58632469177246
289,ReadOnlyTensor(0.0313),13.960237503051758,16.86951446533203,28.13519859313965
290,ReadOnlyTensor(0.0313),9.244277954101562,9.844213485717773,14.412221908569336
291,ReadOnlyTensor(0.0313),18.06441307067871,18.151777267456055,22.05071449279785
292,ReadOnlyTensor(0.0312),5.340627193450928,5.717809200286865,9.33331298828125
293,ReadOnlyTensor(0.0312),25.267704010009766,24.328516006469727,30.079387664794922
294,ReadOnlyTensor(0.0312),8.077810287475586,10.678112983703613,18.573665618896484
295,ReadOnlyTensor(0.0311),17.82012367248535,18.454265594482422,25.893861770629883
296,ReadOnlyTensor(0.0311),6.093622207641602,6.325518608093262,10.10136604309082
297,ReadOnlyTensor(0.0311),10.535115242004395,10.501970291137695,16.664230346679688
298,ReadOnlyTensor(0.0310),7.7386555671691895,7.519997596740723,9.605347633361816
299,ReadOnlyTensor(0.0310),4.772805690765381,5.021633148193359,6.515101909637451
300,ReadOnlyTensor(0.0309),16.32534408569336,15.362380981445312,22.67502212524414
301,ReadOnlyTensor(0.0309),18.943124771118164,18.043935775756836,21.677120208740234
302,ReadOnlyTensor(0.0309),22.163843154907227,22.438919067382812,30.22771644592285
303,ReadOnlyTensor(0.0308),15.646175384521484,15.519597053527832,21.63521385192871
304,ReadOnlyTensor(0.0308),9.088675498962402,9.647173881530762,12.492472648620605
305,ReadOnlyTensor(0.0307),19.943771362304688,20.07125473022461,22.563583374023438
306,ReadOnlyTensor(0.0307),12.478812217712402,12.669856071472168,15.328052520751953
307,ReadOnlyTensor(0.0307),20.53784942626953,21.03253173828125,26.97286033630371
308,ReadOnlyTensor(0.0306),16.630470275878906,15.751396179199219,21.21129608154297
309,ReadOnlyTensor(0.0306),13.431995391845703,13.876352310180664,22.55154037475586
310,ReadOnlyTensor(0.0305),20.900880813598633,21.334636688232422,27.599193572998047
311,ReadOnlyTensor(0.0305),11.407257080078125,10.032487869262695,13.855585098266602
312,ReadOnlyTensor(0.0304),23.44878578186035,24.922460556030273,33.2232666015625
313,ReadOnlyTensor(0.0304),14.017693519592285,12.269453048706055,15.597378730773926
314,ReadOnlyTensor(0.0304),13.970382690429688,15.891326904296875,24.83909797668457
315,ReadOnlyTensor(0.0303),15.355355262756348,15.711557388305664,19.521041870117188
316,ReadOnlyTensor(0.0303),5.8920488357543945,5.992104530334473,7.5091729164123535
317,ReadOnlyTensor(0.0303),18.561006546020508,19.737518310546875,25.56344985961914
318,ReadOnlyTensor(0.0303),15.076619148254395,14.8031587600708,18.487171173095703
319,ReadOnlyTensor(0.0303),18.346263885498047,19.534847259521484,25.254432678222656
320,ReadOnlyTensor(0.0302),28.168359756469727,29.364826202392578,36.12636947631836
321,ReadOnlyTensor(0.0302),10.852605819702148,12.354759216308594,19.245803833007812
322,ReadOnlyTensor(0.0302),11.292109489440918,11.514894485473633,19.823091506958008
323,ReadOnlyTensor(0.0302),16.432525634765625,17.888874053955078,29.865459442138672
324,ReadOnlyTensor(0.0302),16.54631996154785,15.563405990600586,21.225830078125
325,ReadOnlyTensor(0.0302),23.03209114074707,24.93167495727539,31.760812759399414
326,ReadOnlyTensor(0.0302),20.150741577148438,22.526601791381836,30.33339500427246
327,ReadOnlyTensor(0.0302),15.190866470336914,14.977261543273926,18.75658416748047
328,ReadOnlyTensor(0.0302),18.383426666259766,18.74995994567871,25.24318504333496
329,ReadOnlyTensor(0.0301),18.60609245300293,21.465816497802734,30.14731788635254
330,ReadOnlyTensor(0.0301),19.85069465637207,19.86961555480957,25.662763595581055
331,ReadOnlyTensor(0.0301),17.02822494506836,18.761859893798828,24.399471282958984
