iter,median_eval,mean_eval,pop_best_eval,best_eval,worst_eval
315,15.130853652954102,15.943842887878418,23.00070571899414,25.952476501464844,-1882.1207275390625
316,15.254201889038086,15.90936279296875,24.33123207092285,25.952476501464844,-1882.1207275390625
317,15.088191986083984,15.886125564575195,23.235849380493164,25.952476501464844,-1882.1207275390625
318,15.104735374450684,15.559351921081543,21.67672348022461,25.952476501464844,-1882.1207275390625
319,15.42364501953125,15.685681343078613,21.774696350097656,25.952476501464844,-1882.1207275390625
320,16.14513397216797,15.904475212097168,21.28160285949707,25.952476501464844,-1882.1207275390625
321,16.94142723083496,15.856770515441895,24.005813598632812,25.952476501464844,-1882.1207275390625
322,15.203794479370117,15.937959671020508,25.448131561279297,25.952476501464844,-1882.1207275390625
323,14.86410903930664,15.383115768432617,21.987491607666016,25.952476501464844,-1882.1207275390625
324,15.123002052307129,15.451913833618164,22.575763702392578,25.952476501464844,-1882.1207275390625
325,16.81875991821289,15.919652938842773,23.417078018188477,25.952476501464844,-1882.1207275390625
326,16.167804718017578,15.29810619354248,21.37841796875,25.952476501464844,-1882.1207275390625
327,16.797916412353516,15.589859008789062,22.392127990722656,25.952476501464844,-1882.1207275390625
328,16.686864852905273,15.934671401977539,22.115894317626953,25.952476501464844,-1882.1207275390625
329,14.523996353149414,15.896550178527832,24.15859603881836,25.952476501464844,-1882.1207275390625
330,15.072101593017578,15.484631538391113,22.95362091064453,25.952476501464844,-1882.1207275390625
331,14.919706344604492,15.533309936523438,24.70100212097168,25.952476501464844,-1882.1207275390625
332,16.87136459350586,15.529716491699219,21.435426712036133,25.952476501464844,-1882.1207275390625
333,15.250751495361328,15.450282096862793,22.516849517822266,25.952476501464844,-1882.1207275390625
334,14.994559288024902,15.308778762817383,21.33298683166504,25.952476501464844,-1882.1207275390625
335,17.755760192871094,15.903701782226562,22.608016967773438,25.952476501464844,-1882.1207275390625
336,15.01063346862793,15.640275955200195,23.414295196533203,25.952476501464844,-1882.1207275390625
337,15.263748168945312,15.775672912597656,22.62940216064453,25.952476501464844,-1882.1207275390625
338,14.917399406433105,15.707586288452148,21.602529525756836,25.952476501464844,-1882.1207275390625
339,15.287874221801758,15.854583740234375,23.425840377807617,25.952476501464844,-1882.1207275390625
340,16.37540054321289,15.522430419921875,22.008129119873047,25.952476501464844,-1882.1207275390625
341,16.407339096069336,15.796298027038574,21.15646743774414,25.952476501464844,-1882.1207275390625
342,15.128772735595703,15.48039722442627,21.9068603515625,25.952476501464844,-1882.1207275390625
343,15.228689193725586,15.640192985534668,22.59305763244629,25.952476501464844,-1882.1207275390625
344,16.209453582763672,15.700056076049805,21.38983726501465,25.952476501464844,-1882.1207275390625
345,16.046607971191406,16.052021026611328,22.86237335205078,25.952476501464844,-1882.1207275390625
346,16.476015090942383,15.99174976348877,23.014598846435547,25.952476501464844,-1882.1207275390625
347,15.260552406311035,16.190580368041992,24.484682083129883,25.952476501464844,-1882.1207275390625
348,16.650745391845703,16.44863510131836,23.836896896362305,25.952476501464844,-1882.1207275390625
349,15.213883399963379,15.714277267456055,22.082923889160156,25.952476501464844,-1882.1207275390625
350,15.57071304321289,16.188302993774414,23.037574768066406,25.952476501464844,-1882.1207275390625
351,15.666498184204102,16.211894989013672,22.11394691467285,25.952476501464844,-1882.1207275390625
352,15.342024803161621,16.200504302978516,23.978515625,25.952476501464844,-1882.1207275390625
353,15.890560150146484,16.226356506347656,22.765899658203125,25.952476501464844,-1882.1207275390625
354,15.535219192504883,15.973896980285645,22.55605697631836,25.952476501464844,-1882.1207275390625
355,15.757169723510742,15.92173957824707,22.115554809570312,25.952476501464844,-1882.1207275390625
356,15.85369873046875,16.365215301513672,23.929218292236328,25.952476501464844,-1882.1207275390625
357,15.752153396606445,16.043033599853516,22.22550392150879,25.952476501464844,-1882.1207275390625
358,15.502431869506836,16.780773162841797,26.198509216308594,26.198509216308594,-1882.1207275390625
359,15.811422348022461,16.25678253173828,22.53756332397461,26.198509216308594,-1882.1207275390625
360,15.601137161254883,15.892557144165039,22.645076751708984,26.198509216308594,-1882.1207275390625
361,17.110595703125,16.208086013793945,22.367965698242188,26.198509216308594,-1882.1207275390625
362,15.337932586669922,15.7977876663208,22.45608901977539,26.198509216308594,-1882.1207275390625
363,15.716602325439453,16.172176361083984,23.871963500976562,26.198509216308594,-1882.1207275390625
364,15.747909545898438,15.816372871398926,22.457630157470703,26.198509216308594,-1882.1207275390625
365,17.67890167236328,16.486957550048828,23.38239288330078,26.198509216308594,-1882.1207275390625
366,17.06352996826172,15.957151412963867,22.840606689453125,26.198509216308594,-1882.1207275390625
367,15.407455444335938,16.02938461303711,22.468881607055664,26.198509216308594,-1882.1207275390625
368,15.764141082763672,16.338409423828125,24.827993392944336,26.198509216308594,-1882.1207275390625
369,15.660861015319824,16.712688446044922,24.695541381835938,26.198509216308594,-1882.1207275390625
370,17.821609497070312,16.754182815551758,22.742408752441406,26.198509216308594,-1882.1207275390625
371,16.437217712402344,16.272056579589844,22.611770629882812,26.198509216308594,-1882.1207275390625
372,16.74190330505371,16.700925827026367,25.683799743652344,26.198509216308594,-1882.1207275390625
373,16.45035171508789,15.978118896484375,22.258987426757812,26.198509216308594,-1882.1207275390625
374,16.742002487182617,16.52998161315918,23.29351806640625,26.198509216308594,-1882.1207275390625
375,16.986791610717773,16.549701690673828,25.102210998535156,26.198509216308594,-1882.1207275390625
376,15.258279800415039,16.198833465576172,23.536550521850586,26.198509216308594,-1882.1207275390625
377,16.37407684326172,15.959474563598633,22.992919921875,26.198509216308594,-1882.1207275390625
378,16.643497467041016,16.277565002441406,24.007749557495117,26.198509216308594,-1882.1207275390625
379,15.531323432922363,16.1801700592041,24.035186767578125,26.198509216308594,-1882.1207275390625
380,15.807807922363281,16.220157623291016,23.592334747314453,26.198509216308594,-1882.1207275390625
381,15.613161087036133,16.661670684814453,24.41262435913086,26.198509216308594,-1882.1207275390625
382,15.802070617675781,16.082948684692383,22.504074096679688,26.198509216308594,-1882.1207275390625
383,15.259407043457031,15.799070358276367,22.57569122314453,26.198509216308594,-1882.1207275390625
384,15.533502578735352,16.004009246826172,24.025707244873047,26.198509216308594,-1882.1207275390625
385,16.973182678222656,16.422611236572266,23.68988800048828,26.198509216308594,-1882.1207275390625
386,15.313848495483398,16.028858184814453,22.781795501708984,26.198509216308594,-1882.1207275390625
387,15.728137969970703,16.521757125854492,22.769657135009766,26.198509216308594,-1882.1207275390625
388,15.894384384155273,16.134578704833984,22.51695442199707,26.198509216308594,-1882.1207275390625
389,17.231700897216797,16.981464385986328,25.199663162231445,26.198509216308594,-1882.1207275390625
390,15.665287017822266,16.223793029785156,22.559505462646484,26.198509216308594,-1882.1207275390625
391,17.402313232421875,16.282649993896484,22.465232849121094,26.198509216308594,-1882.1207275390625
392,15.901372909545898,16.385622024536133,24.923227310180664,26.198509216308594,-1882.1207275390625
393,15.983458518981934,16.56351661682129,22.415237426757812,26.198509216308594,-1882.1207275390625
394,15.929591178894043,16.219594955444336,22.6988582611084,26.198509216308594,-1882.1207275390625
395,15.982954025268555,16.45060920715332,22.41452407836914,26.198509216308594,-1882.1207275390625
396,15.91067886352539,16.294679641723633,24.039621353149414,26.198509216308594,-1882.1207275390625
397,16.03333282470703,16.49040412902832,23.327123641967773,26.198509216308594,-1882.1207275390625
398,15.855810165405273,16.17926597595215,22.77416229248047,26.198509216308594,-1882.1207275390625
399,15.786181449890137,16.57443618774414,23.50754165649414,26.198509216308594,-1882.1207275390625
400,15.60982894897461,16.631216049194336,25.243770599365234,26.198509216308594,-1882.1207275390625
401,15.746936798095703,16.63271713256836,23.954856872558594,26.198509216308594,-1882.1207275390625
402,16.948577880859375,16.41549301147461,22.835674285888672,26.198509216308594,-1882.1207275390625
403,16.069561004638672,16.611408233642578,26.417932510375977,26.417932510375977,-1882.1207275390625
404,17.20700454711914,16.48860740661621,23.028900146484375,26.417932510375977,-1882.1207275390625
405,15.969657897949219,16.48186683654785,23.110824584960938,26.417932510375977,-1882.1207275390625
406,15.989944458007812,16.891246795654297,26.115760803222656,26.417932510375977,-1882.1207275390625
407,16.03391456604004,16.840810775756836,24.428707122802734,26.417932510375977,-1882.1207275390625
408,16.086078643798828,16.89984893798828,24.97557830810547,26.417932510375977,-1882.1207275390625
409,16.20221710205078,17.4792423248291,25.543060302734375,26.417932510375977,-1882.1207275390625
410,15.998226165771484,16.375198364257812,23.464311599731445,26.417932510375977,-1882.1207275390625
411,16.065139770507812,16.62017059326172,23.311843872070312,26.417932510375977,-1882.1207275390625
412,16.23014259338379,16.583860397338867,22.828800201416016,26.417932510375977,-1882.1207275390625
413,17.73467254638672,16.682369232177734,24.436418533325195,26.417932510375977,-1882.1207275390625
414,15.9810791015625,16.700342178344727,26.44598388671875,26.44598388671875,-1882.1207275390625
415,15.799548149108887,16.252872467041016,23.018970489501953,26.44598388671875,-1882.1207275390625
416,16.08477020263672,16.83510398864746,22.881893157958984,26.44598388671875,-1882.1207275390625
417,16.101926803588867,16.739505767822266,24.066699981689453,26.44598388671875,-1882.1207275390625
418,16.110422134399414,16.870492935180664,25.506065368652344,26.44598388671875,-1882.1207275390625
419,17.980077743530273,16.57246208190918,22.98563003540039,26.44598388671875,-1882.1207275390625
420,17.07079315185547,16.734487533569336,22.870010375976562,26.44598388671875,-1882.1207275390625
421,16.00768280029297,17.114368438720703,25.781118392944336,26.44598388671875,-1882.1207275390625
422,17.54825210571289,16.812023162841797,24.58425521850586,26.44598388671875,-1882.1207275390625
423,16.184402465820312,17.318538665771484,25.9133243560791,26.44598388671875,-1882.1207275390625
424,17.36248016357422,16.76148796081543,23.01734161376953,26.44598388671875,-1882.1207275390625
425,16.233936309814453,16.557050704956055,22.944992065429688,26.44598388671875,-1882.1207275390625
426,16.372417449951172,16.514995574951172,23.070781707763672,26.44598388671875,-1882.1207275390625
427,16.235855102539062,16.55147361755371,24.64873695373535,26.44598388671875,-1882.1207275390625
428,17.328826904296875,16.715784072875977,22.891315460205078,26.44598388671875,-1882.1207275390625
429,17.842449188232422,17.20280647277832,25.293607711791992,26.44598388671875,-1882.1207275390625
430,16.29132652282715,17.099061965942383,25.85828399658203,26.44598388671875,-1882.1207275390625
431,16.12856674194336,16.450485229492188,22.682538986206055,26.44598388671875,-1882.1207275390625
432,16.060083389282227,16.506315231323242,23.873796463012695,26.44598388671875,-1882.1207275390625
433,16.0589599609375,16.59597396850586,25.126304626464844,26.44598388671875,-1882.1207275390625
434,16.060672760009766,16.731487274169922,23.44879150390625,26.44598388671875,-1882.1207275390625
435,16.24853515625,16.444263458251953,24.45929718017578,26.44598388671875,-1882.1207275390625
436,16.54303741455078,16.378204345703125,23.055551528930664,26.44598388671875,-1882.1207275390625
437,15.997526168823242,16.759014129638672,22.918529510498047,26.44598388671875,-1882.1207275390625
438,16.046768188476562,16.607852935791016,24.036052703857422,26.44598388671875,-1882.1207275390625
439,16.623350143432617,17.099956512451172,25.229175567626953,26.44598388671875,-1882.1207275390625
440,17.777122497558594,16.867977142333984,24.42347526550293,26.44598388671875,-1882.1207275390625
441,16.198875427246094,16.70589828491211,24.32787322998047,26.44598388671875,-1882.1207275390625
442,15.890644073486328,16.49589729309082,24.22101593017578,26.44598388671875,-1882.1207275390625
443,16.055301666259766,17.048295974731445,25.23575210571289,26.44598388671875,-1882.1207275390625
444,16.136825561523438,16.545095443725586,24.07472801208496,26.44598388671875,-1882.1207275390625
445,16.15843391418457,16.926326751708984,24.356082916259766,26.44598388671875,-1882.1207275390625
446,15.984561920166016,16.652921676635742,24.936847686767578,26.44598388671875,-1882.1207275390625
447,15.733782768249512,16.556833267211914,22.884780883789062,26.44598388671875,-1882.1207275390625
448,16.006893157958984,16.426671981811523,24.387195587158203,26.44598388671875,-1882.1207275390625
449,16.027502059936523,16.49890899658203,23.388736724853516,26.44598388671875,-1882.1207275390625
450,16.149677276611328,16.54431915283203,22.755477905273438,26.44598388671875,-1882.1207275390625
451,16.00849723815918,16.70254898071289,24.909923553466797,26.44598388671875,-1882.1207275390625
452,16.138612747192383,16.847883224487305,22.713699340820312,26.44598388671875,-1882.1207275390625
453,15.817106246948242,16.63719940185547,23.262378692626953,26.44598388671875,-1882.1207275390625
454,17.72431182861328,16.521345138549805,23.800994873046875,26.44598388671875,-1882.1207275390625
455,15.770084381103516,16.386432647705078,24.058034896850586,26.44598388671875,-1882.1207275390625
456,15.722760200500488,16.886768341064453,26.330963134765625,26.44598388671875,-1882.1207275390625
457,17.86438751220703,16.598054885864258,24.246976852416992,26.44598388671875,-1882.1207275390625
458,16.03243064880371,16.569225311279297,22.735530853271484,26.44598388671875,-1882.1207275390625
459,15.611095428466797,16.187740325927734,22.824161529541016,26.44598388671875,-1882.1207275390625
460,15.83104419708252,16.422393798828125,23.831098556518555,26.44598388671875,-1882.1207275390625
461,15.896869659423828,16.358112335205078,22.60547637939453,26.44598388671875,-1882.1207275390625
462,16.104612350463867,16.181015014648438,23.135066986083984,26.44598388671875,-1882.1207275390625
463,16.885557174682617,16.508546829223633,24.348243713378906,26.44598388671875,-1882.1207275390625
464,15.544353485107422,16.243148803710938,22.708114624023438,26.44598388671875,-1882.1207275390625
465,17.559812545776367,16.477296829223633,24.094940185546875,26.44598388671875,-1882.1207275390625
466,16.569564819335938,16.539514541625977,23.624794006347656,26.44598388671875,-1882.1207275390625
467,18.155323028564453,16.846864700317383,24.75728988647461,26.44598388671875,-1882.1207275390625
468,15.839935302734375,16.672950744628906,24.452083587646484,26.44598388671875,-1882.1207275390625
469,15.929216384887695,16.51666831970215,25.230073928833008,26.44598388671875,-1882.1207275390625
470,15.696386337280273,16.673465728759766,25.301542282104492,26.44598388671875,-1882.1207275390625
471,15.88770866394043,16.47051239013672,24.10175323486328,26.44598388671875,-1882.1207275390625
472,18.019004821777344,16.95972442626953,24.01938247680664,26.44598388671875,-1882.1207275390625
473,15.829123497009277,16.46758460998535,24.96404266357422,26.44598388671875,-1882.1207275390625
474,17.41387939453125,16.220657348632812,22.666465759277344,26.44598388671875,-1882.1207275390625
475,15.690099716186523,16.49663543701172,23.980796813964844,26.44598388671875,-1882.1207275390625
476,15.515607833862305,16.194555282592773,24.749256134033203,26.44598388671875,-1882.1207275390625
477,17.41262435913086,16.244691848754883,22.453184127807617,26.44598388671875,-1882.1207275390625
478,15.87158203125,16.097187042236328,22.54818344116211,26.44598388671875,-1882.1207275390625
479,15.874784469604492,16.264774322509766,22.436397552490234,26.44598388671875,-1882.1207275390625
480,16.266908645629883,16.34513282775879,22.578472137451172,26.44598388671875,-1882.1207275390625
481,15.736360549926758,16.05373191833496,22.507919311523438,26.44598388671875,-1882.1207275390625
482,16.903060913085938,16.382484436035156,23.54076385498047,26.44598388671875,-1882.1207275390625
483,17.679153442382812,16.51719093322754,23.703598022460938,26.44598388671875,-1882.1207275390625
484,17.285762786865234,16.936309814453125,24.962873458862305,26.44598388671875,-1882.1207275390625
485,15.863164901733398,16.225143432617188,23.22002410888672,26.44598388671875,-1882.1207275390625
486,15.73822021484375,16.41903305053711,24.703754425048828,26.44598388671875,-1882.1207275390625
487,16.40324592590332,16.434534072875977,25.049541473388672,26.44598388671875,-1882.1207275390625
488,15.809760093688965,16.12507438659668,22.665386199951172,26.44598388671875,-1882.1207275390625
489,16.831462860107422,16.317415237426758,22.532257080078125,26.44598388671875,-1882.1207275390625
490,15.756113052368164,15.99882984161377,22.576740264892578,26.44598388671875,-1882.1207275390625
491,16.979440689086914,16.701860427856445,24.67749786376953,26.44598388671875,-1882.1207275390625
492,15.816047668457031,16.404518127441406,23.119258880615234,26.44598388671875,-1882.1207275390625
493,15.665117263793945,16.513641357421875,22.69910430908203,26.44598388671875,-1882.1207275390625
494,17.208707809448242,16.439565658569336,24.624408721923828,26.44598388671875,-1882.1207275390625
495,15.741666793823242,16.115488052368164,22.444107055664062,26.44598388671875,-1882.1207275390625
496,15.716203689575195,15.91906452178955,22.524150848388672,26.44598388671875,-1882.1207275390625
497,15.842638969421387,16.08660316467285,22.436372756958008,26.44598388671875,-1882.1207275390625
498,16.640249252319336,16.52115249633789,25.027996063232422,26.44598388671875,-1882.1207275390625
499,15.752460479736328,16.343975067138672,23.57546615600586,26.44598388671875,-1882.1207275390625
500,15.752094268798828,16.194904327392578,22.542190551757812,26.44598388671875,-1882.1207275390625
501,15.5948486328125,16.2840518951416,23.253765106201172,26.44598388671875,-1882.1207275390625
502,16.64063835144043,16.162385940551758,22.613435745239258,26.44598388671875,-1882.1207275390625
503,15.902761459350586,16.356725692749023,22.553424835205078,26.44598388671875,-1882.1207275390625
504,17.481311798095703,16.663793563842773,23.51607322692871,26.44598388671875,-1882.1207275390625
505,15.81056022644043,16.268545150756836,24.02865219116211,26.44598388671875,-1882.1207275390625
506,15.923484802246094,16.52884292602539,23.063533782958984,26.44598388671875,-1882.1207275390625
507,15.586114883422852,16.80135726928711,24.29135513305664,26.44598388671875,-1882.1207275390625
508,15.775653839111328,16.277545928955078,23.607288360595703,26.44598388671875,-1882.1207275390625
509,15.777886390686035,16.290653228759766,22.625686645507812,26.44598388671875,-1882.1207275390625
510,15.663726806640625,16.438587188720703,24.24874496459961,26.44598388671875,-1882.1207275390625
511,15.68216323852539,16.196247100830078,22.689632415771484,26.44598388671875,-1882.1207275390625
512,15.687479972839355,16.47698974609375,22.622718811035156,26.44598388671875,-1882.1207275390625
513,17.543630599975586,16.41339683532715,23.917095184326172,26.44598388671875,-1882.1207275390625
514,15.930046081542969,16.61021614074707,24.51418685913086,26.44598388671875,-1882.1207275390625
515,17.162090301513672,16.284488677978516,22.808792114257812,26.44598388671875,-1882.1207275390625
516,15.974481582641602,16.38422966003418,24.469406127929688,26.44598388671875,-1882.1207275390625
517,16.06623077392578,17.106786727905273,26.879289627075195,26.879289627075195,-1882.1207275390625
518,17.617656707763672,17.10818862915039,25.233963012695312,26.879289627075195,-1882.1207275390625
519,15.888104438781738,16.760562896728516,23.588459014892578,26.879289627075195,-1882.1207275390625
520,16.068584442138672,16.738025665283203,24.32636260986328,26.879289627075195,-1882.1207275390625
521,16.87470245361328,16.299741744995117,22.613821029663086,26.879289627075195,-1882.1207275390625
522,15.8041353225708,16.46750259399414,23.229930877685547,26.879289627075195,-1882.1207275390625
523,15.733017921447754,16.6611270904541,24.490859985351562,26.879289627075195,-1882.1207275390625
524,16.591989517211914,16.357418060302734,23.410118103027344,26.879289627075195,-1882.1207275390625
525,15.735595703125,16.571653366088867,22.13690948486328,26.879289627075195,-1882.1207275390625
526,15.703327178955078,16.328929901123047,22.427276611328125,26.879289627075195,-1882.1207275390625
527,16.140987396240234,16.199777603149414,24.211530685424805,26.879289627075195,-1882.1207275390625
528,15.751283645629883,16.117328643798828,23.93787384033203,26.879289627075195,-1882.1207275390625
529,15.472029685974121,16.122303009033203,22.423797607421875,26.879289627075195,-1882.1207275390625
530,17.410736083984375,16.392677307128906,23.24968719482422,26.879289627075195,-1882.1207275390625
531,15.498315811157227,16.73917007446289,24.05278968811035,26.879289627075195,-1882.1207275390625
532,16.480606079101562,16.495014190673828,23.164283752441406,26.879289627075195,-1882.1207275390625
533,16.71432876586914,16.424945831298828,24.289249420166016,26.879289627075195,-1882.1207275390625
534,17.80632972717285,16.446056365966797,24.098369598388672,26.879289627075195,-1882.1207275390625
535,15.718724250793457,16.444347381591797,23.90618896484375,26.879289627075195,-1882.1207275390625
536,15.626873016357422,16.586257934570312,23.767024993896484,26.879289627075195,-1882.1207275390625
537,15.621525764465332,16.257795333862305,24.641868591308594,26.879289627075195,-1882.1207275390625
538,15.601698875427246,16.751007080078125,24.94615936279297,26.879289627075195,-1882.1207275390625
539,15.569475173950195,16.08528709411621,22.523578643798828,26.879289627075195,-1882.1207275390625
540,15.81523323059082,16.36595344543457,24.094749450683594,26.879289627075195,-1882.1207275390625
541,15.758140563964844,15.95881175994873,22.539915084838867,26.879289627075195,-1882.1207275390625
542,17.36810302734375,16.60784339904785,23.86764907836914,26.879289627075195,-1882.1207275390625
543,17.678874969482422,16.705965042114258,22.684242248535156,26.879289627075195,-1882.1207275390625
544,15.92755126953125,17.015003204345703,22.660614013671875,26.879289627075195,-1882.1207275390625
545,15.901424407958984,16.81542205810547,25.0938663482666,26.879289627075195,-1882.1207275390625
546,16.83414077758789,16.436880111694336,22.765840530395508,26.879289627075195,-1882.1207275390625
547,15.94130802154541,16.621706008911133,24.461288452148438,26.879289627075195,-1882.1207275390625
548,15.927762985229492,15.999923706054688,22.349849700927734,26.879289627075195,-1882.1207275390625
549,17.667682647705078,16.302871704101562,23.475797653198242,26.879289627075195,-1882.1207275390625
550,17.36829376220703,16.42658042907715,22.204124450683594,26.879289627075195,-1882.1207275390625
551,16.076358795166016,16.08548355102539,22.050586700439453,26.879289627075195,-1882.1207275390625
552,16.531320571899414,16.15441131591797,22.268192291259766,26.879289627075195,-1882.1207275390625
553,15.611536026000977,16.159372329711914,22.4494686126709,26.879289627075195,-1882.1207275390625
554,15.853303909301758,16.169368743896484,22.29414939880371,26.879289627075195,-1882.1207275390625
555,15.715435028076172,16.240718841552734,21.929861068725586,26.879289627075195,-1882.1207275390625
556,15.533621788024902,15.880633354187012,21.85622215270996,26.879289627075195,-1882.1207275390625
557,16.655128479003906,16.505558013916016,23.533653259277344,26.879289627075195,-1882.1207275390625
558,15.678966522216797,16.174251556396484,21.796710968017578,26.879289627075195,-1882.1207275390625
559,15.787964820861816,16.18313980102539,21.661968231201172,26.879289627075195,-1882.1207275390625
560,15.183263778686523,16.082630157470703,21.707111358642578,26.879289627075195,-1882.1207275390625
561,16.328962326049805,15.850072860717773,21.88899040222168,26.879289627075195,-1882.1207275390625
562,16.592477798461914,16.15062713623047,22.985950469970703,26.879289627075195,-1882.1207275390625
563,15.598417282104492,16.264575958251953,24.280166625976562,26.879289627075195,-1882.1207275390625
564,15.455565452575684,15.740280151367188,21.855831146240234,26.879289627075195,-1882.1207275390625
565,15.41285228729248,16.169677734375,24.95868682861328,26.879289627075195,-1882.1207275390625
566,15.487699508666992,16.218059539794922,21.821334838867188,26.879289627075195,-1882.1207275390625
567,15.446298599243164,15.777441024780273,22.08783721923828,26.879289627075195,-1882.1207275390625
568,16.621257781982422,16.183883666992188,23.64411163330078,26.879289627075195,-1882.1207275390625
569,15.29471206665039,15.900121688842773,22.950786590576172,26.879289627075195,-1882.1207275390625
570,16.81028938293457,15.969903945922852,21.698230743408203,26.879289627075195,-1882.1207275390625
571,14.948522567749023,15.92408275604248,21.888519287109375,26.879289627075195,-1882.1207275390625
572,15.254645347595215,15.833828926086426,21.52930450439453,26.879289627075195,-1882.1207275390625
573,17.09173583984375,15.845718383789062,21.856109619140625,26.879289627075195,-1882.1207275390625
574,15.898748397827148,16.526473999023438,24.12868881225586,26.879289627075195,-1882.1207275390625
575,15.695989608764648,16.179950714111328,23.60902976989746,26.879289627075195,-1882.1207275390625
576,15.624126434326172,16.20990562438965,23.1713924407959,26.879289627075195,-1882.1207275390625
577,15.526748657226562,15.951898574829102,22.063953399658203,26.879289627075195,-1882.1207275390625
578,15.8768892288208,16.132183074951172,23.04042625427246,26.879289627075195,-1882.1207275390625
579,15.586507797241211,16.427227020263672,22.903701782226562,26.879289627075195,-1882.1207275390625
580,15.855034828186035,16.016765594482422,21.78952980041504,26.879289627075195,-1882.1207275390625
581,15.916984558105469,16.020341873168945,21.9748477935791,26.879289627075195,-1882.1207275390625
582,15.927618026733398,16.440723419189453,24.28407096862793,26.879289627075195,-1882.1207275390625
583,15.61113166809082,16.149072647094727,22.90067481994629,26.879289627075195,-1882.1207275390625
584,16.819141387939453,16.246625900268555,23.18787956237793,26.879289627075195,-1882.1207275390625
585,15.857185363769531,16.14059066772461,24.03525161743164,26.879289627075195,-1882.1207275390625
586,16.734142303466797,16.299400329589844,21.855066299438477,26.879289627075195,-1882.1207275390625
587,16.865846633911133,16.04561996459961,23.074443817138672,26.879289627075195,-1882.1207275390625
588,16.62262725830078,16.307043075561523,24.125450134277344,26.879289627075195,-1882.1207275390625
589,17.693023681640625,16.15848731994629,23.445022583007812,26.879289627075195,-1882.1207275390625
590,15.637370109558105,15.991366386413574,22.432893753051758,26.879289627075195,-1882.1207275390625
591,16.739307403564453,16.308921813964844,23.289701461791992,26.879289627075195,-1882.1207275390625
592,15.923482894897461,15.841702461242676,21.646045684814453,26.879289627075195,-1882.1207275390625
593,15.81833267211914,16.09757423400879,21.502328872680664,26.879289627075195,-1882.1207275390625
594,15.653335571289062,16.210994720458984,21.766263961791992,26.879289627075195,-1882.1207275390625
595,15.623416900634766,16.38137435913086,23.27229881286621,26.879289627075195,-1882.1207275390625
596,16.90131378173828,16.761552810668945,23.002037048339844,26.879289627075195,-1882.1207275390625
597,15.827260971069336,16.39483070373535,24.09446144104004,26.879289627075195,-1882.1207275390625
598,15.757080078125,16.19994354248047,22.186809539794922,26.879289627075195,-1882.1207275390625
599,15.851057052612305,16.270753860473633,21.917068481445312,26.879289627075195,-1882.1207275390625
600,15.8170166015625,16.25400161743164,23.113588333129883,26.879289627075195,-1882.1207275390625
601,16.441116333007812,16.05719566345215,21.867115020751953,26.879289627075195,-1882.1207275390625
602,16.368755340576172,16.11315155029297,21.838485717773438,26.879289627075195,-1882.1207275390625
603,16.0211181640625,16.397226333618164,25.51789093017578,26.879289627075195,-1882.1207275390625
604,15.83116340637207,15.74476146697998,21.943767547607422,26.879289627075195,-1882.1207275390625
605,17.93520736694336,16.25086212158203,21.64101791381836,26.879289627075195,-1882.1207275390625
606,16.223613739013672,16.066808700561523,21.872356414794922,26.879289627075195,-1882.1207275390625
607,15.78254508972168,16.13998031616211,24.668428421020508,26.879289627075195,-1882.1207275390625
608,15.704891204833984,15.7824068069458,21.641084671020508,26.879289627075195,-1882.1207275390625
609,15.644262313842773,15.85413646697998,21.805999755859375,26.879289627075195,-1882.1207275390625
610,16.781803131103516,15.940675735473633,22.228412628173828,26.879289627075195,-1882.1207275390625
611,15.539623260498047,15.75671672821045,21.820964813232422,26.879289627075195,-1882.1207275390625
612,15.742541313171387,16.45108413696289,24.151826858520508,26.879289627075195,-1882.1207275390625
613,15.697456359863281,15.91808032989502,21.883586883544922,26.879289627075195,-1882.1207275390625
614,16.249332427978516,16.14451026916504,23.574426651000977,26.879289627075195,-1882.1207275390625
615,15.742860794067383,16.067678451538086,23.26498031616211,26.879289627075195,-1882.1207275390625
616,15.543846130371094,16.10350227355957,21.80673599243164,26.879289627075195,-1882.1207275390625
617,16.794544219970703,16.30786895751953,22.861757278442383,26.879289627075195,-1882.1207275390625
618,15.95322036743164,16.325729370117188,23.617225646972656,26.879289627075195,-1882.1207275390625
619,16.601720809936523,15.957304000854492,22.62445640563965,26.879289627075195,-1882.1207275390625
620,15.505037307739258,15.957366943359375,21.45287322998047,26.879289627075195,-1882.1207275390625
621,15.816636085510254,16.181869506835938,23.911312103271484,26.879289627075195,-1882.1207275390625
622,15.47056770324707,15.974332809448242,21.618324279785156,26.879289627075195,-1882.1207275390625
623,17.00391387939453,16.39881134033203,23.8681640625,26.879289627075195,-1882.1207275390625
624,15.57286262512207,16.420562744140625,23.774194717407227,26.879289627075195,-1882.1207275390625
625,15.5645751953125,15.745429992675781,21.49008560180664,26.879289627075195,-1882.1207275390625
626,16.70696449279785,16.127717971801758,21.545001983642578,26.879289627075195,-1882.1207275390625
627,15.745136260986328,15.867772102355957,21.546356201171875,26.879289627075195,-1882.1207275390625
628,15.680970191955566,16.015684127807617,21.67238998413086,26.879289627075195,-1882.1207275390625
629,16.49478530883789,15.914690017700195,22.722993850708008,26.879289627075195,-1882.1207275390625
630,15.600980758666992,16.246614456176758,22.51565933227539,26.879289627075195,-1882.1207275390625
631,15.463945388793945,15.838459968566895,21.81595230102539,26.879289627075195,-1882.1207275390625
