iter,stepsize,mean_eval,median_eval,pop_best_eval,best_eval,worst_eval
87,ReadOnlyTensor(0.0727),-0.4274829030036926,0.007637307047843933,0.30511197447776794,100.20111846923828,-211.83248901367188
88,ReadOnlyTensor(0.0726),3.3006839752197266,-0.017779208719730377,100.26005554199219,100.26005554199219,-211.83248901367188
89,ReadOnlyTensor(0.0725),-0.3120117783546448,0.04192578047513962,0.32301437854766846,100.26005554199219,-211.83248901367188
90,ReadOnlyTensor(0.0724),-1.332656979560852,0.05902007222175598,0.24797192215919495,100.26005554199219,-211.83248901367188
91,ReadOnlyTensor(0.0723),-2.413860321044922,-2.1335856914520264,0.32221829891204834,100.26005554199219,-211.83248901367188
92,ReadOnlyTensor(0.0723),-3.0695595741271973,-1.2442291975021362,0.28036707639694214,100.26005554199219,-211.83248901367188
93,ReadOnlyTensor(0.0722),-4.128491401672363,-1.7469764947891235,0.20604370534420013,100.26005554199219,-211.83248901367188
94,ReadOnlyTensor(0.0721),-2.755617618560791,-0.32777076959609985,0.19568030536174774,100.26005554199219,-211.83248901367188
95,ReadOnlyTensor(0.0720),-4.6821465492248535,-2.222813367843628,0.12966711819171906,100.26005554199219,-211.83248901367188
96,ReadOnlyTensor(0.0719),-0.33642569184303284,-0.7694863677024841,95.75434112548828,100.26005554199219,-211.83248901367188
97,ReadOnlyTensor(0.0718),-2.175133466720581,-0.6089428067207336,0.21032355725765228,100.26005554199219,-211.83248901367188
98,ReadOnlyTensor(0.0717),6.819427490234375,-1.926324486732483,200.14732360839844,200.14732360839844,-211.83248901367188
99,ReadOnlyTensor(0.0716),-1.5870492458343506,-0.15723179280757904,0.25597965717315674,200.14732360839844,-211.83248901367188
100,ReadOnlyTensor(0.0715),13.095640182495117,0.042097970843315125,200.3363800048828,200.3363800048828,-211.83248901367188
101,ReadOnlyTensor(0.0714),9.018733024597168,-0.005378663539886475,100.41909790039062,200.3363800048828,-211.83248901367188
102,ReadOnlyTensor(0.0713),-1.5455557107925415,-0.07462047040462494,0.2609903812408447,200.3363800048828,-211.83248901367188
103,ReadOnlyTensor(0.0711),-0.16688653826713562,0.07290200889110565,0.35831260681152344,200.3363800048828,-211.83248901367188
104,ReadOnlyTensor(0.0710),-1.3841174840927124,-0.48837900161743164,0.256236732006073,200.3363800048828,-211.83248901367188
105,ReadOnlyTensor(0.0709),-0.8753158450126648,-0.006378062069416046,0.3699886202812195,200.3363800048828,-211.83248901367188
106,ReadOnlyTensor(0.0708),-0.9501233100891113,-0.34218651056289673,0.2931024134159088,200.3363800048828,-211.83248901367188
107,ReadOnlyTensor(0.0707),9.427800178527832,0.05939851701259613,100.16743469238281,200.3363800048828,-211.83248901367188
108,ReadOnlyTensor(0.0705),-1.7008548974990845,-0.5909499526023865,0.23712028563022614,200.3363800048828,-211.83248901367188
109,ReadOnlyTensor(0.0704),-0.9433749318122864,-0.055402472615242004,0.3408980369567871,200.3363800048828,-211.83248901367188
110,ReadOnlyTensor(0.0704),-1.2949553728103638,0.02392546832561493,0.41808903217315674,200.3363800048828,-211.83248901367188
111,ReadOnlyTensor(0.0702),9.633604049682617,0.03085290640592575,100.09718322753906,200.3363800048828,-211.83248901367188
112,ReadOnlyTensor(0.0701),-1.7840207815170288,-0.7639304995536804,0.2941585183143616,200.3363800048828,-211.83248901367188
113,ReadOnlyTensor(0.0699),-1.1406666040420532,-0.07894667983055115,0.30302125215530396,200.3363800048828,-211.83248901367188
114,ReadOnlyTensor(0.0698),-1.3749511241912842,-0.5130178928375244,0.3517951965332031,200.3363800048828,-211.83248901367188
115,ReadOnlyTensor(0.0697),3.975247621536255,-0.07662776857614517,100.22306060791016,200.3363800048828,-211.83248901367188
116,ReadOnlyTensor(0.0696),9.158304214477539,-0.2308531552553177,100.11096954345703,200.3363800048828,-211.83248901367188
117,ReadOnlyTensor(0.0694),-0.546841025352478,0.05414348840713501,0.23055504262447357,200.3363800048828,-211.83248901367188
118,ReadOnlyTensor(0.0693),-0.19512227177619934,0.01811756193637848,0.354853093624115,200.3363800048828,-211.83248901367188
119,ReadOnlyTensor(0.0693),3.2425217628479004,-0.24966631829738617,98.98307800292969,200.3363800048828,-211.83248901367188
120,ReadOnlyTensor(0.0692),-0.39425674080848694,0.09780861437320709,0.4241749942302704,200.3363800048828,-211.83248901367188
121,ReadOnlyTensor(0.0691),-1.6032307147979736,-0.10894884169101715,0.26442795991897583,200.3363800048828,-211.83248901367188
122,ReadOnlyTensor(0.0691),-1.733009696006775,-0.7054945826530457,0.12202726304531097,200.3363800048828,-211.83248901367188
123,ReadOnlyTensor(0.0690),4.006214141845703,0.09332691133022308,94.76363372802734,200.3363800048828,-211.83248901367188
124,ReadOnlyTensor(0.0689),-4.449583530426025,-0.6643747091293335,0.2799105644226074,200.3363800048828,-211.83248901367188
125,ReadOnlyTensor(0.0688),-0.9155415296554565,-0.011551439762115479,0.27673405408859253,200.3363800048828,-211.83248901367188
126,ReadOnlyTensor(0.0688),2.079123020172119,-0.8710729479789734,100.22100830078125,200.3363800048828,-211.83248901367188
127,ReadOnlyTensor(0.0687),-0.5854108929634094,-0.04134692624211311,0.5443214178085327,200.3363800048828,-211.83248901367188
128,ReadOnlyTensor(0.0687),-1.188128113746643,-0.1892465502023697,0.39894843101501465,200.3363800048828,-211.83248901367188
129,ReadOnlyTensor(0.0686),3.526071548461914,-0.39857298135757446,97.143798828125,200.3363800048828,-211.83248901367188
130,ReadOnlyTensor(0.0686),3.7236714363098145,-0.013963676989078522,99.57830047607422,200.3363800048828,-211.83248901367188
131,ReadOnlyTensor(0.0685),-0.8722537159919739,-0.03987862169742584,0.24501965939998627,200.3363800048828,-211.83248901367188
132,ReadOnlyTensor(0.0684),-0.5616664290428162,-0.05408903956413269,0.267394483089447,200.3363800048828,-211.83248901367188
133,ReadOnlyTensor(0.0683),-0.416830837726593,0.0488429069519043,0.3202734589576721,200.3363800048828,-211.83248901367188
134,ReadOnlyTensor(0.0682),-5.058537483215332,0.03180886059999466,0.46945852041244507,200.3363800048828,-211.83248901367188
135,ReadOnlyTensor(0.0681),9.537714004516602,0.046419158577919006,100.23204803466797,200.3363800048828,-211.83248901367188
136,ReadOnlyTensor(0.0681),1.2041854858398438,0.055013351142406464,100.16114044189453,200.3363800048828,-211.83248901367188
137,ReadOnlyTensor(0.0680),-2.6539721488952637,0.09883661568164825,0.3660586178302765,200.3363800048828,-211.83248901367188
138,ReadOnlyTensor(0.0680),4.079809665679932,0.027969419956207275,100.11271667480469,200.3363800048828,-211.83248901367188
139,ReadOnlyTensor(0.0680),-0.3493290841579437,0.09279552847146988,0.31222522258758545,200.3363800048828,-211.83248901367188
140,ReadOnlyTensor(0.0679),2.5440425872802734,0.062487415969371796,100.29004669189453,200.3363800048828,-211.83248901367188
141,ReadOnlyTensor(0.0679),4.748129844665527,0.08962009847164154,100.30144500732422,200.3363800048828,-211.83248901367188
142,ReadOnlyTensor(0.0679),-0.8601372838020325,0.09525798261165619,0.6076770424842834,200.3363800048828,-211.83248901367188
143,ReadOnlyTensor(0.0679),-0.03942502662539482,0.17761661112308502,0.595796525478363,200.3363800048828,-211.83248901367188
144,ReadOnlyTensor(0.0679),4.321433067321777,0.048068366944789886,100.1345443725586,200.3363800048828,-211.83248901367188
145,ReadOnlyTensor(0.0679),-1.569113850593567,0.0739089697599411,0.5685166120529175,200.3363800048828,-211.83248901367188
146,ReadOnlyTensor(0.0679),-1.6211646795272827,0.05847616493701935,0.4021679162979126,200.3363800048828,-211.83248901367188
147,ReadOnlyTensor(0.0679),-0.06134543940424919,0.2143622785806656,0.7472220063209534,200.3363800048828,-211.83248901367188
148,ReadOnlyTensor(0.0679),4.7963433265686035,0.09276680648326874,100.80860137939453,200.3363800048828,-211.83248901367188
149,ReadOnlyTensor(0.0679),0.26184341311454773,0.15350444614887238,1.131078839302063,200.3363800048828,-211.83248901367188
150,ReadOnlyTensor(0.0680),4.227208614349365,0.13386602699756622,86.12288665771484,200.3363800048828,-211.83248901367188
151,ReadOnlyTensor(0.0680),4.7911057472229,0.09047653526067734,99.25389099121094,200.3363800048828,-211.83248901367188
152,ReadOnlyTensor(0.0680),-1.0283063650131226,0.10963113605976105,0.7864878177642822,200.3363800048828,-211.83248901367188
153,ReadOnlyTensor(0.0680),8.65028190612793,0.2463386505842209,100.23583984375,200.3363800048828,-211.83248901367188
154,ReadOnlyTensor(0.0681),4.6976518630981445,0.21934108436107635,93.4547348022461,200.3363800048828,-211.83248901367188
155,ReadOnlyTensor(0.0682),0.18935629725456238,0.16936379671096802,0.6049603819847107,200.3363800048828,-211.83248901367188
156,ReadOnlyTensor(0.0683),0.12255625426769257,0.14334306120872498,0.5355318188667297,200.3363800048828,-211.83248901367188
157,ReadOnlyTensor(0.0683),5.246412754058838,0.25881722569465637,100.14939880371094,200.3363800048828,-211.83248901367188
158,ReadOnlyTensor(0.0684),-1.7268530130386353,0.24739526212215424,0.7165698409080505,200.3363800048828,-211.83248901367188
159,ReadOnlyTensor(0.0685),4.861853122711182,0.22081060707569122,96.77401733398438,200.3363800048828,-211.83248901367188
160,ReadOnlyTensor(0.0686),-1.0420019626617432,0.10285066068172455,0.48087650537490845,200.3363800048828,-211.83248901367188
161,ReadOnlyTensor(0.0687),4.282845973968506,0.09577274322509766,100.26173400878906,200.3363800048828,-211.83248901367188
162,ReadOnlyTensor(0.0688),-1.0132726430892944,-0.046322599053382874,100.44999694824219,200.3363800048828,-211.83248901367188
163,ReadOnlyTensor(0.0689),-0.9806381464004517,0.00224197655916214,100.13763427734375,200.3363800048828,-211.83248901367188
164,ReadOnlyTensor(0.0690),3.0264644622802734,0.18578305840492249,100.05142211914062,200.3363800048828,-211.83248901367188
165,ReadOnlyTensor(0.0691),-6.239832878112793,0.009334713220596313,0.5696398615837097,200.3363800048828,-211.83248901367188
166,ReadOnlyTensor(0.0692),4.047191143035889,0.18157871067523956,100.11443328857422,200.3363800048828,-211.83248901367188
167,ReadOnlyTensor(0.0693),4.228907585144043,0.19866125285625458,81.67528533935547,200.3363800048828,-211.83248901367188
168,ReadOnlyTensor(0.0695),-2.349125385284424,0.1273372769355774,1.0206429958343506,200.3363800048828,-211.83248901367188
169,ReadOnlyTensor(0.0696),-2.2455270290374756,0.12874560058116913,0.47153568267822266,200.3363800048828,-211.83248901367188
170,ReadOnlyTensor(0.0697),-1.5288578271865845,0.11646967381238937,0.48451417684555054,200.3363800048828,-211.83248901367188
171,ReadOnlyTensor(0.0698),-2.3143506050109863,0.08159419894218445,0.6572725772857666,200.3363800048828,-211.83248901367188
172,ReadOnlyTensor(0.0699),-1.728048324584961,0.10465960204601288,0.5181052088737488,200.3363800048828,-211.83248901367188
173,ReadOnlyTensor(0.0700),0.45270881056785583,0.23846611380577087,100.18059539794922,200.3363800048828,-211.83248901367188
174,ReadOnlyTensor(0.0701),-6.387144565582275,0.03848372399806976,0.562576174736023,200.3363800048828,-211.83248901367188
175,ReadOnlyTensor(0.0703),0.6718776822090149,0.10976123064756393,100.30928802490234,200.3363800048828,-211.83248901367188
176,ReadOnlyTensor(0.0704),2.8944880962371826,0.10965856164693832,54.95869445800781,200.3363800048828,-211.83248901367188
177,ReadOnlyTensor(0.0706),-3.3629391193389893,0.08381684869527817,0.5985566973686218,200.3363800048828,-211.83248901367188
178,ReadOnlyTensor(0.0707),-1.9783439636230469,0.08216755092144012,0.4786953926086426,200.3363800048828,-211.83248901367188
179,ReadOnlyTensor(0.0708),-4.409930229187012,0.011071935296058655,0.40780723094940186,200.3363800048828,-211.83248901367188
180,ReadOnlyTensor(0.0709),2.936936616897583,0.10725545138120651,100.53543090820312,200.3363800048828,-211.83248901367188
181,ReadOnlyTensor(0.0710),-2.0044188499450684,0.1806231290102005,79.88021087646484,200.3363800048828,-211.83248901367188
182,ReadOnlyTensor(0.0711),2.403221607208252,0.13363207876682281,100.34101867675781,200.3363800048828,-211.83248901367188
183,ReadOnlyTensor(0.0712),-3.23213529586792,0.09481771290302277,0.7094870209693909,200.3363800048828,-211.83248901367188
184,ReadOnlyTensor(0.0712),-3.5619735717773438,0.07639245688915253,100.55294799804688,200.3363800048828,-211.83248901367188
185,ReadOnlyTensor(0.0713),3.6750545501708984,0.15332730114459991,99.92781066894531,200.3363800048828,-211.83248901367188
186,ReadOnlyTensor(0.0713),-1.8975788354873657,0.10562366247177124,0.7386881709098816,200.3363800048828,-211.83248901367188
187,ReadOnlyTensor(0.0714),0.05312182381749153,0.21390144526958466,0.687538206577301,200.3363800048828,-211.83248901367188
188,ReadOnlyTensor(0.0715),-0.5756567716598511,0.17582787573337555,0.5597904920578003,200.3363800048828,-211.83248901367188
189,ReadOnlyTensor(0.0715),0.10338878631591797,0.18025247752666473,1.824830412864685,200.3363800048828,-211.83248901367188
190,ReadOnlyTensor(0.0715),14.820951461791992,0.2041366547346115,201.3298797607422,201.3298797607422,-211.83248901367188
191,ReadOnlyTensor(0.0715),3.7597453594207764,0.13588975369930267,100.26729583740234,201.3298797607422,-211.83248901367188
192,ReadOnlyTensor(0.0715),0.06545442342758179,0.12018527090549469,0.8142328858375549,201.3298797607422,-211.83248901367188
193,ReadOnlyTensor(0.0715),-0.006249740719795227,0.22978009283542633,1.3899592161178589,201.3298797607422,-211.83248901367188
194,ReadOnlyTensor(0.0715),10.39305591583252,0.24655169248580933,100.8503189086914,201.3298797607422,-211.83248901367188
195,ReadOnlyTensor(0.0715),0.3420090675354004,0.2470097690820694,1.4206682443618774,201.3298797607422,-211.83248901367188
196,ReadOnlyTensor(0.0715),2.660731792449951,0.25804686546325684,56.254371643066406,201.3298797607422,-211.83248901367188
197,ReadOnlyTensor(0.0715),-1.3567923307418823,0.24373464286327362,0.5594454407691956,201.3298797607422,-211.83248901367188
198,ReadOnlyTensor(0.0715),10.355257034301758,0.25169241428375244,101.7057876586914,201.3298797607422,-211.83248901367188
199,ReadOnlyTensor(0.0715),-3.3551363945007324,0.11452512443065643,0.675542414188385,201.3298797607422,-211.83248901367188
200,ReadOnlyTensor(0.0715),-2.942497730255127,0.37091416120529175,1.6052204370498657,201.3298797607422,-211.83248901367188
201,ReadOnlyTensor(0.0715),0.3220304846763611,0.22904767096042633,1.1468054056167603,201.3298797607422,-211.83248901367188
202,ReadOnlyTensor(0.0714),7.799492835998535,0.2605054974555969,196.62637329101562,201.3298797607422,-211.83248901367188
203,ReadOnlyTensor(0.0714),16.1733341217041,0.24777454137802124,148.62802124023438,201.3298797607422,-211.83248901367188
204,ReadOnlyTensor(0.0714),14.362459182739258,0.1952139437198639,100.7173080444336,201.3298797607422,-211.83248901367188
205,ReadOnlyTensor(0.0714),7.550496578216553,0.15872207283973694,100.31948852539062,201.3298797607422,-211.83248901367188
206,ReadOnlyTensor(0.0713),0.8324242830276489,0.039630696177482605,100.60753631591797,201.3298797607422,-211.83248901367188
207,ReadOnlyTensor(0.0713),-1.7316246032714844,0.12599661946296692,1.1600784063339233,201.3298797607422,-211.83248901367188
208,ReadOnlyTensor(0.0713),-7.3379225730896,0.2115478515625,2.598081588745117,201.3298797607422,-211.83248901367188
209,ReadOnlyTensor(0.0712),4.172101020812988,0.21106313169002533,100.661865234375,201.3298797607422,-211.83248901367188
210,ReadOnlyTensor(0.0712),9.043724060058594,0.27372777462005615,101.14498138427734,201.3298797607422,-211.83248901367188
211,ReadOnlyTensor(0.0713),1.0917656421661377,0.21140317618846893,100.340576171875,201.3298797607422,-211.83248901367188
212,ReadOnlyTensor(0.0713),15.799680709838867,0.5080713629722595,202.51351928710938,202.51351928710938,-211.83248901367188
213,ReadOnlyTensor(0.0713),10.055020332336426,0.28775352239608765,200.28097534179688,202.51351928710938,-211.83248901367188
214,ReadOnlyTensor(0.0713),2.6087260246276855,0.34601446986198425,75.91808319091797,202.51351928710938,-211.83248901367188
215,ReadOnlyTensor(0.0713),0.21182496845722198,0.3316997289657593,1.1696357727050781,202.51351928710938,-211.83248901367188
216,ReadOnlyTensor(0.0714),0.23722735047340393,0.2478029876947403,2.8727622032165527,202.51351928710938,-211.83248901367188
217,ReadOnlyTensor(0.0714),7.914000511169434,-0.5696187615394592,100.70645141601562,202.51351928710938,-211.83248901367188
218,ReadOnlyTensor(0.0714),-1.3021472692489624,0.2493438571691513,2.5664968490600586,202.51351928710938,-211.83248901367188
219,ReadOnlyTensor(0.0715),8.75612735748291,0.16721108555793762,102.7926025390625,202.51351928710938,-211.83248901367188
220,ReadOnlyTensor(0.0715),-0.5026916861534119,0.45512694120407104,1.8472763299942017,202.51351928710938,-211.83248901367188
221,ReadOnlyTensor(0.0715),4.758645057678223,0.8711907863616943,101.36148834228516,202.51351928710938,-211.83248901367188
222,ReadOnlyTensor(0.0715),10.324017524719238,0.2782304883003235,202.1709442138672,202.51351928710938,-211.83248901367188
223,ReadOnlyTensor(0.0715),19.575532913208008,0.3943173885345459,202.03431701660156,202.51351928710938,-211.83248901367188
224,ReadOnlyTensor(0.0715),-1.96426260471344,0.6297420859336853,2.7588298320770264,202.51351928710938,-211.83248901367188
