iter,stepsize,mean_eval,median_eval,pop_best_eval
50,ReadOnlyTensor(0.0315),9.28868579864502,10.101015090942383,13.969026565551758
51,ReadOnlyTensor(0.0314),9.478988647460938,10.432947158813477,12.689214706420898
52,ReadOnlyTensor(0.0314),9.871919631958008,10.092464447021484,12.26812744140625
53,ReadOnlyTensor(0.0313),8.44677734375,8.29043960571289,11.331968307495117
54,ReadOnlyTensor(0.0313),8.812093734741211,9.28113842010498,12.884489059448242
55,ReadOnlyTensor(0.0312),7.798454284667969,8.353635787963867,11.056379318237305
56,ReadOnlyTensor(0.0312),8.994389533996582,9.526643753051758,12.985078811645508
57,ReadOnlyTensor(0.0311),13.0912504196167,12.229948043823242,16.931896209716797
58,ReadOnlyTensor(0.0311),10.242486953735352,11.113384246826172,13.80836296081543
59,ReadOnlyTensor(0.0310),9.316447257995605,9.45645809173584,12.426101684570312
60,ReadOnlyTensor(0.0310),9.101568222045898,8.80323600769043,13.173652648925781
61,ReadOnlyTensor(0.0310),10.492795944213867,10.261643409729004,15.968204498291016
62,ReadOnlyTensor(0.0309),10.018649101257324,10.285104751586914,13.743178367614746
63,ReadOnlyTensor(0.0309),9.203039169311523,8.111437797546387,13.767036437988281
64,ReadOnlyTensor(0.0309),13.132037162780762,13.96554183959961,16.60746955871582
65,ReadOnlyTensor(0.0309),10.419706344604492,10.027636528015137,15.22791576385498
66,ReadOnlyTensor(0.0308),8.901571273803711,7.64115571975708,12.869885444641113
67,ReadOnlyTensor(0.0308),8.589670181274414,8.398569107055664,13.158788681030273
68,ReadOnlyTensor(0.0308),11.327189445495605,12.539142608642578,15.545133590698242
69,ReadOnlyTensor(0.0308),12.340108871459961,12.036321640014648,17.439716339111328
70,ReadOnlyTensor(0.0307),10.084820747375488,9.54031753540039,12.601879119873047
71,ReadOnlyTensor(0.0307),11.82313346862793,12.234758377075195,14.389694213867188
72,ReadOnlyTensor(0.0307),10.179155349731445,9.429065704345703,14.815842628479004
73,ReadOnlyTensor(0.0307),10.43366527557373,10.41057014465332,14.965354919433594
74,ReadOnlyTensor(0.0306),10.936803817749023,10.661468505859375,13.280847549438477
75,ReadOnlyTensor(0.0306),8.812980651855469,8.583761215209961,12.59707260131836
76,ReadOnlyTensor(0.0306),9.461420059204102,9.422216415405273,16.22838020324707
77,ReadOnlyTensor(0.0306),10.902409553527832,10.257930755615234,14.203445434570312
78,ReadOnlyTensor(0.0305),10.676864624023438,10.768045425415039,13.29599380493164
79,ReadOnlyTensor(0.0305),11.726401329040527,11.153302192687988,16.16848373413086
80,ReadOnlyTensor(0.0305),9.711252212524414,10.724689483642578,13.314252853393555
81,ReadOnlyTensor(0.0304),9.61713981628418,8.496269226074219,14.085653305053711
82,ReadOnlyTensor(0.0304),10.582144737243652,9.787505149841309,15.999656677246094
83,ReadOnlyTensor(0.0304),12.062509536743164,12.506938934326172,15.055010795593262
84,ReadOnlyTensor(0.0304),11.349203109741211,11.697019577026367,14.835882186889648
85,ReadOnlyTensor(0.0304),11.726806640625,11.549708366394043,16.869644165039062
86,ReadOnlyTensor(0.0304),12.408320426940918,11.021427154541016,19.866954803466797
87,ReadOnlyTensor(0.0304),12.21922779083252,11.77335262298584,17.21343231201172
88,ReadOnlyTensor(0.0303),10.285579681396484,9.860625267028809,13.375557899475098
89,ReadOnlyTensor(0.0303),9.882147789001465,10.05351448059082,15.565950393676758
90,ReadOnlyTensor(0.0303),12.779847145080566,12.698776245117188,15.27294635772705
91,ReadOnlyTensor(0.0303),10.249814987182617,9.700010299682617,14.312915802001953
92,ReadOnlyTensor(0.0303),13.743173599243164,13.782754898071289,15.35265827178955
93,ReadOnlyTensor(0.0303),9.912567138671875,9.815228462219238,12.803895950317383
94,ReadOnlyTensor(0.0303),10.800686836242676,10.99459171295166,12.740859985351562
95,ReadOnlyTensor(0.0303),14.544561386108398,14.32784366607666,18.37563133239746
96,ReadOnlyTensor(0.0303),11.137344360351562,11.156509399414062,15.326813697814941
97,ReadOnlyTensor(0.0302),12.792989730834961,12.200057983398438,14.764877319335938
98,ReadOnlyTensor(0.0302),10.823331832885742,10.682783126831055,14.689059257507324
99,ReadOnlyTensor(0.0302),11.088239669799805,12.013654708862305,15.48855209350586
100,ReadOnlyTensor(0.0302),10.326268196105957,9.945713996887207,12.944672584533691
101,ReadOnlyTensor(0.0302),13.385663032531738,12.966634750366211,18.63218116760254
102,ReadOnlyTensor(0.0301),13.89318561553955,13.415484428405762,16.756046295166016
103,ReadOnlyTensor(0.0301),14.013392448425293,14.006074905395508,16.795129776000977
104,ReadOnlyTensor(0.0301),15.342386245727539,14.999372482299805,18.315044403076172
105,ReadOnlyTensor(0.0301),12.766312599182129,12.212057113647461,18.546974182128906
106,ReadOnlyTensor(0.0301),14.29083251953125,13.362882614135742,17.792152404785156
107,ReadOnlyTensor(0.0300),12.729513168334961,12.875092506408691,14.296392440795898
108,ReadOnlyTensor(0.0300),12.604390144348145,12.102027893066406,16.07624053955078
109,ReadOnlyTensor(0.0300),13.62077522277832,13.758373260498047,15.27981185913086
110,ReadOnlyTensor(0.0300),12.443197250366211,11.786567687988281,19.398696899414062
111,ReadOnlyTensor(0.0299),14.773323059082031,15.534692764282227,18.253559112548828
112,ReadOnlyTensor(0.0299),13.411069869995117,13.619941711425781,17.27083396911621
113,ReadOnlyTensor(0.0299),15.029675483703613,15.432775497436523,16.361909866333008
114,ReadOnlyTensor(0.0299),13.156457901000977,12.983145713806152,17.115633010864258
115,ReadOnlyTensor(0.0299),15.058512687683105,15.497838020324707,17.013168334960938
116,ReadOnlyTensor(0.0299),13.453969955444336,12.969198226928711,18.088380813598633
117,ReadOnlyTensor(0.0299),16.308212280273438,16.371122360229492,19.706605911254883
118,ReadOnlyTensor(0.0299),16.3846492767334,15.972375869750977,22.635053634643555
119,ReadOnlyTensor(0.0300),14.01136589050293,12.673677444458008,17.91600799560547
120,ReadOnlyTensor(0.0300),13.63781452178955,13.508893966674805,19.27025604248047
121,ReadOnlyTensor(0.0300),15.358508110046387,15.036294937133789,17.825624465942383
122,ReadOnlyTensor(0.0300),14.668609619140625,13.786730766296387,17.227365493774414
123,ReadOnlyTensor(0.0300),14.873126029968262,15.357900619506836,18.326534271240234
124,ReadOnlyTensor(0.0301),12.073813438415527,13.005508422851562,16.96807289123535
125,ReadOnlyTensor(0.0301),14.080465316772461,14.182082176208496,17.569665908813477
126,ReadOnlyTensor(0.0301),13.753129959106445,13.108161926269531,16.810518264770508
127,ReadOnlyTensor(0.0301),20.99977684020996,20.320537567138672,25.286725997924805
128,ReadOnlyTensor(0.0301),16.934688568115234,16.8443546295166,19.71323585510254
129,ReadOnlyTensor(0.0302),15.55610179901123,13.569881439208984,21.101301193237305
130,ReadOnlyTensor(0.0302),14.289692878723145,13.672554016113281,21.54623794555664
131,ReadOnlyTensor(0.0302),13.680455207824707,14.11417007446289,20.32258415222168
132,ReadOnlyTensor(0.0302),16.127071380615234,15.110225677490234,20.17017364501953
133,ReadOnlyTensor(0.0302),15.535116195678711,14.052157402038574,21.22563934326172
134,ReadOnlyTensor(0.0302),18.226470947265625,19.286800384521484,23.928682327270508
135,ReadOnlyTensor(0.0302),17.48196029663086,18.473983764648438,25.405258178710938
136,ReadOnlyTensor(0.0303),19.63613510131836,20.22506332397461,24.89820098876953
137,ReadOnlyTensor(0.0303),21.047975540161133,21.176307678222656,26.815048217773438
138,ReadOnlyTensor(0.0302),19.42538070678711,19.710952758789062,26.878015518188477
139,ReadOnlyTensor(0.0302),20.9197998046875,20.373380661010742,25.153024673461914
140,ReadOnlyTensor(0.0302),15.517324447631836,15.01711654663086,23.177631378173828
141,ReadOnlyTensor(0.0302),17.32401466369629,17.24845314025879,24.449642181396484
142,ReadOnlyTensor(0.0303),15.755256652832031,16.58035659790039,22.658292770385742
143,ReadOnlyTensor(0.0303),21.961299896240234,19.933717727661133,31.35422134399414
144,ReadOnlyTensor(0.0303),17.66318702697754,18.876184463500977,25.566299438476562
145,ReadOnlyTensor(0.0303),19.744815826416016,20.05589485168457,25.863719940185547
146,ReadOnlyTensor(0.0303),16.413829803466797,18.618806838989258,23.249141693115234
147,ReadOnlyTensor(0.0303),20.692550659179688,19.699567794799805,26.21854019165039
148,ReadOnlyTensor(0.0303),18.907535552978516,19.8343505859375,23.484098434448242
149,ReadOnlyTensor(0.0303),18.555885314941406,17.800968170166016,25.766218185424805
150,ReadOnlyTensor(0.0303),21.0544376373291,19.584392547607422,31.665164947509766
151,ReadOnlyTensor(0.0304),24.69187355041504,25.215017318725586,29.191064834594727
152,ReadOnlyTensor(0.0304),24.109329223632812,23.966114044189453,27.455028533935547
153,ReadOnlyTensor(0.0304),21.284591674804688,22.224613189697266,25.927419662475586
154,ReadOnlyTensor(0.0304),20.21047592163086,20.884292602539062,26.005966186523438
155,ReadOnlyTensor(0.0304),23.826879501342773,23.913822174072266,28.427526473999023
156,ReadOnlyTensor(0.0304),23.61374855041504,25.506938934326172,27.216344833374023
157,ReadOnlyTensor(0.0304),20.045333862304688,20.495738983154297,24.517396926879883
158,ReadOnlyTensor(0.0304),16.880229949951172,17.907094955444336,26.075918197631836
159,ReadOnlyTensor(0.0304),23.308691024780273,24.055503845214844,28.937528610229492
160,ReadOnlyTensor(0.0305),17.497541427612305,17.220380783081055,24.66539192199707
161,ReadOnlyTensor(0.0305),20.568218231201172,20.14872169494629,27.7847843170166
162,ReadOnlyTensor(0.0305),23.94341468811035,23.62678337097168,29.051673889160156
163,ReadOnlyTensor(0.0305),21.804296493530273,21.505258560180664,25.605886459350586
164,ReadOnlyTensor(0.0305),19.120105743408203,18.49350929260254,26.995134353637695
165,ReadOnlyTensor(0.0305),22.324724197387695,22.806350708007812,27.274721145629883
166,ReadOnlyTensor(0.0305),21.83766746520996,23.069169998168945,27.713369369506836
167,ReadOnlyTensor(0.0305),19.591007232666016,17.31168556213379,28.349803924560547
168,ReadOnlyTensor(0.0305),22.094314575195312,22.741493225097656,25.12579917907715
169,ReadOnlyTensor(0.0305),16.827102661132812,18.5306339263916,29.458398818969727
170,ReadOnlyTensor(0.0305),17.005775451660156,17.713104248046875,23.36835289001465
171,ReadOnlyTensor(0.0305),21.18965721130371,20.51019287109375,24.22675323486328
172,ReadOnlyTensor(0.0305),19.55291175842285,19.236360549926758,24.531282424926758
173,ReadOnlyTensor(0.0305),19.71017074584961,19.708606719970703,24.422420501708984
174,ReadOnlyTensor(0.0305),22.123491287231445,22.40997314453125,27.52895164489746
175,ReadOnlyTensor(0.0305),20.837726593017578,20.613080978393555,25.5535831451416
176,ReadOnlyTensor(0.0305),21.12810516357422,19.583980560302734,26.76767349243164
177,ReadOnlyTensor(0.0305),17.36572265625,18.21961784362793,24.046175003051758
178,ReadOnlyTensor(0.0305),23.228042602539062,23.434720993041992,29.352041244506836
179,ReadOnlyTensor(0.0305),24.692607879638672,23.02532958984375,30.61370086669922
180,ReadOnlyTensor(0.0305),24.38101577758789,24.048709869384766,34.81782913208008
181,ReadOnlyTensor(0.0305),23.666492462158203,22.914037704467773,28.47539520263672
182,ReadOnlyTensor(0.0305),27.05196762084961,26.980867385864258,30.63786506652832
183,ReadOnlyTensor(0.0305),26.43218421936035,25.23487663269043,34.77718734741211
184,ReadOnlyTensor(0.0306),24.97908592224121,25.06560707092285,28.933917999267578
185,ReadOnlyTensor(0.0306),19.028797149658203,20.355430603027344,28.31932258605957
186,ReadOnlyTensor(0.0306),22.516450881958008,20.267038345336914,31.102514266967773
187,ReadOnlyTensor(0.0306),17.316730499267578,19.652503967285156,26.204143524169922
188,ReadOnlyTensor(0.0306),21.584251403808594,21.68754005432129,26.73772621154785
189,ReadOnlyTensor(0.0306),26.270458221435547,26.602399826049805,32.55122375488281
190,ReadOnlyTensor(0.0306),20.113637924194336,22.006851196289062,27.444156646728516
191,ReadOnlyTensor(0.0306),23.286239624023438,21.798480987548828,29.02933120727539
192,ReadOnlyTensor(0.0306),22.691003799438477,24.167327880859375,30.25904655456543
193,ReadOnlyTensor(0.0306),24.905366897583008,22.88467025756836,31.065046310424805
194,ReadOnlyTensor(0.0306),26.346538543701172,25.332862854003906,30.74979591369629
195,ReadOnlyTensor(0.0306),21.415672302246094,24.31266975402832,29.922035217285156
196,ReadOnlyTensor(0.0306),24.61282730102539,25.038673400878906,27.85858917236328
197,ReadOnlyTensor(0.0306),25.019886016845703,24.610816955566406,31.882781982421875
198,ReadOnlyTensor(0.0306),22.108301162719727,21.313108444213867,28.15776252746582
199,ReadOnlyTensor(0.0306),25.38862419128418,25.053951263427734,29.252222061157227
200,ReadOnlyTensor(0.0306),19.08304214477539,19.455730438232422,22.802448272705078
201,ReadOnlyTensor(0.0306),22.160308837890625,22.409116744995117,27.477880477905273
202,ReadOnlyTensor(0.0306),19.259660720825195,17.917343139648438,24.699386596679688
203,ReadOnlyTensor(0.0306),21.101261138916016,21.43179702758789,25.108600616455078
204,ReadOnlyTensor(0.0306),22.665969848632812,22.157560348510742,26.964712142944336
205,ReadOnlyTensor(0.0306),20.262418746948242,20.431644439697266,23.89156723022461
206,ReadOnlyTensor(0.0306),18.939350128173828,19.075132369995117,23.30775260925293
207,ReadOnlyTensor(0.0306),26.820873260498047,26.112293243408203,31.890554428100586
208,ReadOnlyTensor(0.0306),24.129474639892578,23.289249420166016,31.703826904296875
209,ReadOnlyTensor(0.0306),23.031286239624023,23.89252471923828,28.30471420288086
210,ReadOnlyTensor(0.0307),25.81612205505371,25.402912139892578,31.677093505859375
211,ReadOnlyTensor(0.0307),24.78304100036621,24.241058349609375,31.394241333007812
212,ReadOnlyTensor(0.0307),24.989513397216797,23.712472915649414,29.885602951049805
213,ReadOnlyTensor(0.0308),25.856216430664062,26.03016471862793,30.426225662231445
214,ReadOnlyTensor(0.0308),26.237146377563477,25.647335052490234,30.526708602905273
215,ReadOnlyTensor(0.0309),22.2764835357666,20.638334274291992,28.880985260009766
216,ReadOnlyTensor(0.0309),27.137378692626953,27.113264083862305,32.51972579956055
217,ReadOnlyTensor(0.0310),24.200021743774414,24.163867950439453,32.47136688232422
218,ReadOnlyTensor(0.0310),24.622106552124023,26.631540298461914,29.46174430847168
219,ReadOnlyTensor(0.0311),23.2429141998291,23.073043823242188,27.140460968017578
220,ReadOnlyTensor(0.0311),26.690811157226562,26.77959632873535,28.451200485229492
221,ReadOnlyTensor(0.0311),25.08321189880371,24.564838409423828,32.22809982299805
222,ReadOnlyTensor(0.0311),26.116226196289062,25.94072723388672,30.054067611694336
223,ReadOnlyTensor(0.0312),24.741209030151367,24.762075424194336,28.207822799682617
224,ReadOnlyTensor(0.0312),25.148109436035156,24.198720932006836,30.074241638183594
225,ReadOnlyTensor(0.0312),27.923870086669922,27.445863723754883,32.13197326660156
226,ReadOnlyTensor(0.0312),26.553049087524414,26.703516006469727,31.395177841186523
227,ReadOnlyTensor(0.0312),25.110549926757812,25.038318634033203,33.05337142944336
228,ReadOnlyTensor(0.0312),27.761791229248047,27.350357055664062,34.98751449584961
229,ReadOnlyTensor(0.0313),24.960294723510742,25.05936622619629,31.30242347717285
230,ReadOnlyTensor(0.0313),27.705188751220703,25.553524017333984,33.41218185424805
231,ReadOnlyTensor(0.0313),28.990524291992188,28.579986572265625,33.256492614746094
232,ReadOnlyTensor(0.0313),25.24109649658203,25.034881591796875,31.474384307861328
233,ReadOnlyTensor(0.0314),24.54311180114746,24.08207893371582,29.726320266723633
234,ReadOnlyTensor(0.0314),25.148584365844727,24.510337829589844,28.08380699157715
235,ReadOnlyTensor(0.0314),24.15193748474121,23.62543296813965,29.270042419433594
236,ReadOnlyTensor(0.0314),25.646839141845703,25.82615089416504,29.9569091796875
237,ReadOnlyTensor(0.0315),25.308462142944336,26.99981117248535,29.542648315429688
238,ReadOnlyTensor(0.0315),25.606307983398438,27.80109405517578,29.88482093811035
239,ReadOnlyTensor(0.0315),22.94540786743164,23.638429641723633,26.159637451171875
240,ReadOnlyTensor(0.0315),25.987472534179688,24.757017135620117,32.7110710144043
241,ReadOnlyTensor(0.0315),27.400691986083984,27.519193649291992,30.86158561706543
242,ReadOnlyTensor(0.0316),21.435745239257812,20.692800521850586,25.04498863220215
243,ReadOnlyTensor(0.0316),26.476787567138672,25.9427490234375,32.1923942565918
244,ReadOnlyTensor(0.0316),25.261775970458984,23.789281845092773,32.68748474121094
245,ReadOnlyTensor(0.0316),23.613988876342773,22.88348960876465,28.93496322631836
246,ReadOnlyTensor(0.0316),22.952123641967773,23.028541564941406,25.3311824798584
247,ReadOnlyTensor(0.0316),24.646533966064453,24.173681259155273,28.916664123535156
248,ReadOnlyTensor(0.0315),26.50283432006836,26.632253646850586,30.40035057067871
249,ReadOnlyTensor(0.0315),29.53179931640625,30.93341064453125,36.32936477661133
250,ReadOnlyTensor(0.0315),26.983816146850586,26.599748611450195,31.739534378051758
251,ReadOnlyTensor(0.0315),28.81430435180664,29.9906005859375,35.21281051635742
252,ReadOnlyTensor(0.0315),25.772396087646484,26.620439529418945,29.811521530151367
253,ReadOnlyTensor(0.0315),26.10073471069336,26.686527252197266,28.586326599121094
254,ReadOnlyTensor(0.0315),29.152633666992188,30.53030776977539,35.96391677856445
255,ReadOnlyTensor(0.0315),30.1700439453125,30.90974998474121,32.50299835205078
256,ReadOnlyTensor(0.0315),25.118581771850586,26.44866180419922,32.91909408569336
257,ReadOnlyTensor(0.0315),28.309925079345703,28.29363441467285,32.983089447021484
258,ReadOnlyTensor(0.0315),24.447988510131836,24.450681686401367,34.071048736572266
259,ReadOnlyTensor(0.0315),25.804336547851562,25.65583610534668,29.74785804748535
260,ReadOnlyTensor(0.0315),23.51113510131836,24.09511947631836,32.956851959228516
261,ReadOnlyTensor(0.0315),30.562122344970703,30.668331146240234,35.17803192138672
262,ReadOnlyTensor(0.0315),27.221317291259766,28.08747100830078,30.78339195251465
263,ReadOnlyTensor(0.0315),23.358488082885742,22.102657318115234,30.13848876953125
264,ReadOnlyTensor(0.0316),27.455163955688477,27.000396728515625,31.62770652770996
265,ReadOnlyTensor(0.0316),25.99639892578125,27.564895629882812,31.39632225036621
266,ReadOnlyTensor(0.0316),29.11934471130371,28.553266525268555,36.221248626708984
267,ReadOnlyTensor(0.0316),22.546878814697266,22.943052291870117,27.077280044555664
268,ReadOnlyTensor(0.0316),24.872867584228516,24.76970863342285,29.995445251464844
269,ReadOnlyTensor(0.0316),24.497224807739258,24.541610717773438,26.899124145507812
270,ReadOnlyTensor(0.0316),21.573598861694336,21.970417022705078,36.775245666503906
271,ReadOnlyTensor(0.0316),22.429983139038086,21.32761573791504,27.251705169677734
272,ReadOnlyTensor(0.0316),28.919342041015625,28.860273361206055,33.34162139892578
273,ReadOnlyTensor(0.0316),24.867191314697266,25.649892807006836,30.087146759033203
274,ReadOnlyTensor(0.0316),21.72824478149414,21.983692169189453,27.24463653564453
275,ReadOnlyTensor(0.0316),25.4205379486084,27.495525360107422,31.173919677734375
276,ReadOnlyTensor(0.0315),28.699115753173828,29.59748077392578,36.110618591308594
277,ReadOnlyTensor(0.0315),23.170900344848633,21.32365608215332,32.48228073120117
278,ReadOnlyTensor(0.0315),26.008642196655273,24.476966857910156,33.905418395996094
279,ReadOnlyTensor(0.0315),25.640018463134766,26.57276725769043,31.411888122558594
280,ReadOnlyTensor(0.0315),29.811843872070312,29.912643432617188,35.975318908691406
281,ReadOnlyTensor(0.0315),27.84987449645996,27.94917106628418,34.842594146728516
282,ReadOnlyTensor(0.0314),28.573650360107422,28.554784774780273,32.51702880859375
283,ReadOnlyTensor(0.0314),26.998966217041016,27.41516876220703,34.676841735839844
284,ReadOnlyTensor(0.0314),23.612131118774414,25.28614044189453,33.23537826538086
285,ReadOnlyTensor(0.0314),23.233051300048828,24.2949275970459,33.03676223754883
286,ReadOnlyTensor(0.0313),26.03049087524414,24.630373001098633,34.150943756103516
287,ReadOnlyTensor(0.0313),25.6563777923584,23.963088989257812,35.76076889038086
288,ReadOnlyTensor(0.0313),26.21636962890625,27.593482971191406,32.37034225463867
289,ReadOnlyTensor(0.0312),24.12160301208496,23.5172061920166,32.25770950317383
290,ReadOnlyTensor(0.0312),27.201587677001953,25.72625732421875,35.592376708984375
291,ReadOnlyTensor(0.0312),27.224231719970703,27.253562927246094,32.51896286010742
292,ReadOnlyTensor(0.0311),22.648178100585938,22.69508934020996,30.48677635192871
293,ReadOnlyTensor(0.0311),24.570343017578125,24.62456512451172,33.432098388671875
294,ReadOnlyTensor(0.0311),23.32656478881836,26.534345626831055,30.69470977783203
295,ReadOnlyTensor(0.0310),28.58844566345215,29.031553268432617,35.839576721191406
296,ReadOnlyTensor(0.0310),30.550556182861328,31.605504989624023,36.648040771484375
297,ReadOnlyTensor(0.0309),28.25368881225586,31.335737228393555,35.70509338378906
298,ReadOnlyTensor(0.0309),30.89688491821289,28.5534725189209,37.73932647705078
299,ReadOnlyTensor(0.0309),27.541213989257812,29.36493492126465,36.647212982177734
300,ReadOnlyTensor(0.0308),24.15088653564453,24.6536922454834,33.99175262451172
301,ReadOnlyTensor(0.0308),24.886730194091797,26.113759994506836,34.96731948852539
302,ReadOnlyTensor(0.0308),27.596660614013672,29.104656219482422,34.522674560546875
303,ReadOnlyTensor(0.0307),27.2603816986084,25.482215881347656,33.888427734375
304,ReadOnlyTensor(0.0307),27.267864227294922,28.074647903442383,31.10516929626465
305,ReadOnlyTensor(0.0306),25.658832550048828,25.260347366333008,31.408390045166016
306,ReadOnlyTensor(0.0306),30.256183624267578,30.56344223022461,34.77684783935547
307,ReadOnlyTensor(0.0306),28.05222511291504,30.82907485961914,36.286537170410156
308,ReadOnlyTensor(0.0306),26.986780166625977,28.443275451660156,37.0791015625
309,ReadOnlyTensor(0.0305),26.049327850341797,27.336990356445312,31.559051513671875
310,ReadOnlyTensor(0.0305),27.896480560302734,29.901714324951172,39.12765884399414
311,ReadOnlyTensor(0.0304),26.47637367248535,30.69317054748535,39.29884338378906
312,ReadOnlyTensor(0.0304),24.657419204711914,24.941387176513672,30.778501510620117
313,ReadOnlyTensor(0.0303),23.517597198486328,22.775985717773438,37.53760528564453
314,ReadOnlyTensor(0.0303),32.81929016113281,34.07137680053711,40.889644622802734
315,ReadOnlyTensor(0.0303),28.3724422454834,28.195005416870117,37.3548583984375
316,ReadOnlyTensor(0.0303),27.54897117614746,29.54354476928711,32.9792594909668
317,ReadOnlyTensor(0.0303),27.75336265563965,27.27054214477539,37.31029510498047
318,ReadOnlyTensor(0.0302),27.562719345092773,27.567102432250977,34.17660903930664
319,ReadOnlyTensor(0.0302),33.56291580200195,34.08854293823242,41.50481033325195
320,ReadOnlyTensor(0.0302),28.3658504486084,28.654176712036133,36.38208770751953
321,ReadOnlyTensor(0.0301),25.30245590209961,25.891075134277344,33.858524322509766
322,ReadOnlyTensor(0.0301),27.23464012145996,27.78383445739746,38.40572738647461
323,ReadOnlyTensor(0.0300),25.427541732788086,27.75988006591797,34.69182586669922
324,ReadOnlyTensor(0.0300),23.97359848022461,23.74778175354004,35.86209487915039
325,ReadOnlyTensor(0.0300),21.553789138793945,25.170665740966797,29.399255752563477
326,ReadOnlyTensor(0.0299),26.123449325561523,27.74099349975586,33.84183883666992
327,ReadOnlyTensor(0.0299),26.054126739501953,26.67184829711914,32.79482650756836
328,ReadOnlyTensor(0.0299),23.686351776123047,23.944578170776367,30.067588806152344
329,ReadOnlyTensor(0.0298),24.15250587463379,25.11734962463379,28.236452102661133
330,ReadOnlyTensor(0.0298),26.010507583618164,27.4632511138916,34.92433547973633
331,ReadOnlyTensor(0.0298),25.028865814208984,26.542133331298828,32.07221221923828
332,ReadOnlyTensor(0.0297),29.545162200927734,29.8070068359375,36.699134826660156
