iter,stepsize,median_eval,pop_best_eval,mean_eval
333,ReadOnlyTensor(0.0344),24.97801399230957,31.637901306152344,25.181385040283203
334,ReadOnlyTensor(0.0344),22.58331871032715,28.172616958618164,22.281856536865234
335,ReadOnlyTensor(0.0344),25.842308044433594,32.59737777709961,26.70401382446289
336,ReadOnlyTensor(0.0343),23.306472778320312,28.066221237182617,23.0395565032959
337,ReadOnlyTensor(0.0343),26.480281829833984,32.64044952392578,26.67855453491211
338,ReadOnlyTensor(0.0343),25.296751022338867,32.697265625,26.45017433166504
339,ReadOnlyTensor(0.0343),25.211889266967773,31.817550659179688,26.749963760375977
340,ReadOnlyTensor(0.0343),26.070316314697266,29.585346221923828,26.072269439697266
341,ReadOnlyTensor(0.0343),25.41561508178711,33.6048698425293,26.164112091064453
342,ReadOnlyTensor(0.0343),27.11581802368164,31.640853881835938,26.890941619873047
343,ReadOnlyTensor(0.0343),21.991472244262695,28.718502044677734,22.710430145263672
344,ReadOnlyTensor(0.0343),24.747974395751953,31.26128578186035,22.38066864013672
345,ReadOnlyTensor(0.0343),26.476490020751953,31.134164810180664,24.432247161865234
346,ReadOnlyTensor(0.0343),21.967193603515625,29.606124877929688,23.003307342529297
347,ReadOnlyTensor(0.0343),26.100906372070312,32.19816207885742,25.250455856323242
348,ReadOnlyTensor(0.0343),24.576271057128906,30.201210021972656,24.881237030029297
349,ReadOnlyTensor(0.0343),30.247406005859375,32.947383880615234,29.658679962158203
350,ReadOnlyTensor(0.0343),20.23607635498047,33.14265823364258,22.246646881103516
351,ReadOnlyTensor(0.0343),25.239238739013672,34.26797103881836,25.532955169677734
352,ReadOnlyTensor(0.0343),25.658906936645508,32.486053466796875,23.181705474853516
353,ReadOnlyTensor(0.0343),22.666791915893555,30.102462768554688,23.217498779296875
354,ReadOnlyTensor(0.0343),19.067184448242188,31.239290237426758,22.3402042388916
355,ReadOnlyTensor(0.0343),27.515403747558594,35.09775161743164,26.42281150817871
356,ReadOnlyTensor(0.0343),28.136289596557617,34.61813735961914,27.758159637451172
357,ReadOnlyTensor(0.0344),21.380708694458008,26.94906234741211,21.508724212646484
358,ReadOnlyTensor(0.0344),23.200382232666016,25.837491989135742,23.204469680786133
359,ReadOnlyTensor(0.0344),24.34134864807129,32.68474197387695,22.79130744934082
360,ReadOnlyTensor(0.0345),26.69564437866211,32.975341796875,27.567867279052734
361,ReadOnlyTensor(0.0345),27.049314498901367,32.302860260009766,26.186782836914062
362,ReadOnlyTensor(0.0345),24.07273292541504,35.45535659790039,23.15633773803711
363,ReadOnlyTensor(0.0345),25.73134422302246,30.118812561035156,24.786022186279297
364,ReadOnlyTensor(0.0345),27.77330207824707,32.270782470703125,27.576196670532227
365,ReadOnlyTensor(0.0345),26.040264129638672,31.645214080810547,26.740245819091797
366,ReadOnlyTensor(0.0345),24.554710388183594,27.87075424194336,24.518831253051758
367,ReadOnlyTensor(0.0345),25.61490249633789,37.438411712646484,25.478199005126953
368,ReadOnlyTensor(0.0345),25.46547508239746,32.269065856933594,26.33640480041504
369,ReadOnlyTensor(0.0345),23.04191780090332,34.87692642211914,21.329097747802734
370,ReadOnlyTensor(0.0345),24.794347763061523,32.67881393432617,22.069820404052734
371,ReadOnlyTensor(0.0346),26.782737731933594,34.7014045715332,25.846324920654297
372,ReadOnlyTensor(0.0346),27.40982437133789,32.01396179199219,26.151254653930664
373,ReadOnlyTensor(0.0346),21.495025634765625,30.753881454467773,15.651107788085938
374,ReadOnlyTensor(0.0346),29.519329071044922,30.600088119506836,28.405014038085938
375,ReadOnlyTensor(0.0347),24.58847999572754,31.742473602294922,25.706552505493164
376,ReadOnlyTensor(0.0347),29.20502281188965,37.197181701660156,29.31475830078125
377,ReadOnlyTensor(0.0347),25.680288314819336,36.15565872192383,22.63727378845215
378,ReadOnlyTensor(0.0348),30.885719299316406,34.832054138183594,30.176563262939453
379,ReadOnlyTensor(0.0348),24.71729850769043,29.87136459350586,25.020320892333984
380,ReadOnlyTensor(0.0349),23.99407196044922,32.51757049560547,25.73748779296875
381,ReadOnlyTensor(0.0349),25.266143798828125,26.43910026550293,24.171628952026367
382,ReadOnlyTensor(0.0349),25.112350463867188,30.943925857543945,22.27123260498047
383,ReadOnlyTensor(0.0350),26.736438751220703,37.16789245605469,25.919809341430664
384,ReadOnlyTensor(0.0350),24.199724197387695,29.761159896850586,25.12661361694336
385,ReadOnlyTensor(0.0350),23.94916534423828,28.15703582763672,22.648345947265625
386,ReadOnlyTensor(0.0350),24.554494857788086,32.44932174682617,24.895980834960938
387,ReadOnlyTensor(0.0350),31.206100463867188,36.447845458984375,29.871368408203125
388,ReadOnlyTensor(0.0350),23.019309997558594,29.499624252319336,21.830944061279297
389,ReadOnlyTensor(0.0351),23.41997528076172,29.525060653686523,22.182443618774414
390,ReadOnlyTensor(0.0351),24.036285400390625,34.66106033325195,25.679302215576172
391,ReadOnlyTensor(0.0351),22.995269775390625,30.5029296875,23.55838394165039
392,ReadOnlyTensor(0.0351),24.855178833007812,30.30501365661621,25.000507354736328
393,ReadOnlyTensor(0.0351),24.189075469970703,29.38963508605957,24.447437286376953
394,ReadOnlyTensor(0.0351),22.360992431640625,25.208932876586914,21.728527069091797
395,ReadOnlyTensor(0.0351),20.44504737854004,29.089683532714844,21.13359260559082
396,ReadOnlyTensor(0.0351),23.591053009033203,31.421844482421875,24.429901123046875
397,ReadOnlyTensor(0.0351),28.23601722717285,34.88548278808594,28.664525985717773
398,ReadOnlyTensor(0.0352),23.24064064025879,27.738431930541992,23.82386589050293
399,ReadOnlyTensor(0.0352),23.73700523376465,29.332401275634766,24.085464477539062
400,ReadOnlyTensor(0.0352),24.039297103881836,30.3094425201416,24.97677993774414
401,ReadOnlyTensor(0.0352),25.618165969848633,30.172861099243164,25.93950843811035
402,ReadOnlyTensor(0.0352),28.221866607666016,32.278560638427734,27.96274757385254
403,ReadOnlyTensor(0.0352),28.440393447875977,34.21984100341797,26.6906681060791
404,ReadOnlyTensor(0.0352),28.83938217163086,36.44440460205078,28.283023834228516
405,ReadOnlyTensor(0.0353),23.01311492919922,30.358592987060547,25.38844871520996
406,ReadOnlyTensor(0.0353),26.481536865234375,34.56560134887695,26.920583724975586
407,ReadOnlyTensor(0.0353),27.402467727661133,33.9965705871582,28.385791778564453
408,ReadOnlyTensor(0.0353),27.73369598388672,33.37543869018555,28.256542205810547
409,ReadOnlyTensor(0.0353),25.777210235595703,28.36036491394043,25.133281707763672
410,ReadOnlyTensor(0.0353),27.889070510864258,35.94537353515625,28.957355499267578
411,ReadOnlyTensor(0.0353),25.6809024810791,31.91379737854004,26.469127655029297
412,ReadOnlyTensor(0.0353),23.30292320251465,30.25639533996582,23.05621337890625
413,ReadOnlyTensor(0.0353),27.84259796142578,37.35593032836914,30.01751708984375
414,ReadOnlyTensor(0.0353),23.81066131591797,35.388771057128906,25.78409194946289
415,ReadOnlyTensor(0.0353),23.899417877197266,30.32423973083496,24.203554153442383
416,ReadOnlyTensor(0.0353),23.933944702148438,31.754657745361328,25.356117248535156
417,ReadOnlyTensor(0.0354),23.257646560668945,32.834957122802734,24.822017669677734
418,ReadOnlyTensor(0.0354),28.078603744506836,30.86335563659668,27.212158203125
419,ReadOnlyTensor(0.0354),28.58544921875,35.483489990234375,28.8259334564209
420,ReadOnlyTensor(0.0354),25.45686912536621,28.794017791748047,24.941926956176758
421,ReadOnlyTensor(0.0354),26.367111206054688,31.91481590270996,24.344736099243164
422,ReadOnlyTensor(0.0355),28.571271896362305,36.404266357421875,29.233652114868164
423,ReadOnlyTensor(0.0355),25.563013076782227,29.7646541595459,25.6810302734375
424,ReadOnlyTensor(0.0355),23.757511138916016,28.658554077148438,22.763206481933594
425,ReadOnlyTensor(0.0356),24.813283920288086,32.26927185058594,26.19793128967285
426,ReadOnlyTensor(0.0356),26.713037490844727,31.82101058959961,25.652429580688477
427,ReadOnlyTensor(0.0356),23.50276756286621,25.635326385498047,23.554302215576172
428,ReadOnlyTensor(0.0356),28.639122009277344,35.16792297363281,28.0671443939209
429,ReadOnlyTensor(0.0356),25.8311767578125,32.334808349609375,26.36139488220215
430,ReadOnlyTensor(0.0357),28.714073181152344,36.48204040527344,30.78903579711914
431,ReadOnlyTensor(0.0357),23.99424171447754,30.787076950073242,25.21108627319336
432,ReadOnlyTensor(0.0357),29.39552116394043,34.22711181640625,29.44186782836914
433,ReadOnlyTensor(0.0357),25.266525268554688,31.442968368530273,25.409454345703125
434,ReadOnlyTensor(0.0358),30.43920135498047,39.17557144165039,30.29239845275879
435,ReadOnlyTensor(0.0358),28.69493293762207,37.16712188720703,29.710372924804688
436,ReadOnlyTensor(0.0357),30.341520309448242,34.64401626586914,29.784332275390625
437,ReadOnlyTensor(0.0357),31.252347946166992,36.333614349365234,30.919937133789062
438,ReadOnlyTensor(0.0357),29.51898193359375,34.76386642456055,29.10784339904785
439,ReadOnlyTensor(0.0357),31.425464630126953,36.89802932739258,32.447391510009766
440,ReadOnlyTensor(0.0357),29.21624183654785,36.20137023925781,29.057565689086914
441,ReadOnlyTensor(0.0357),28.299766540527344,35.24345016479492,28.946521759033203
442,ReadOnlyTensor(0.0356),31.00705909729004,38.40532302856445,32.2573356628418
443,ReadOnlyTensor(0.0356),28.884138107299805,35.55569839477539,29.58365821838379
444,ReadOnlyTensor(0.0356),27.890295028686523,33.36933898925781,27.327871322631836
445,ReadOnlyTensor(0.0356),28.240583419799805,33.265663146972656,27.36612319946289
446,ReadOnlyTensor(0.0356),29.484983444213867,36.707698822021484,29.811614990234375
447,ReadOnlyTensor(0.0356),24.54946517944336,30.88234519958496,25.687021255493164
448,ReadOnlyTensor(0.0356),29.41212272644043,35.36308670043945,29.688003540039062
449,ReadOnlyTensor(0.0356),23.615612030029297,36.90773010253906,24.76239585876465
450,ReadOnlyTensor(0.0357),26.5040225982666,30.603090286254883,25.816516876220703
451,ReadOnlyTensor(0.0357),31.23461151123047,40.4127082824707,30.033580780029297
452,ReadOnlyTensor(0.0357),28.63193130493164,36.991737365722656,29.738582611083984
453,ReadOnlyTensor(0.0358),22.9448184967041,29.00348663330078,23.306833267211914
454,ReadOnlyTensor(0.0358),27.367700576782227,34.70201110839844,27.1900634765625
455,ReadOnlyTensor(0.0358),25.083908081054688,32.53974151611328,26.958154678344727
456,ReadOnlyTensor(0.0358),32.02003860473633,35.28639221191406,31.475244522094727
457,ReadOnlyTensor(0.0358),27.278966903686523,35.166534423828125,28.551319122314453
458,ReadOnlyTensor(0.0358),27.96083641052246,35.85108947753906,29.635183334350586
459,ReadOnlyTensor(0.0358),32.269954681396484,35.426082611083984,32.26007843017578
460,ReadOnlyTensor(0.0358),26.088903427124023,39.48728561401367,27.411865234375
461,ReadOnlyTensor(0.0358),28.574039459228516,34.373504638671875,29.1552734375
462,ReadOnlyTensor(0.0358),31.64982032775879,37.97481918334961,31.920833587646484
463,ReadOnlyTensor(0.0358),30.9013671875,36.05809020996094,31.955318450927734
464,ReadOnlyTensor(0.0359),28.32817840576172,32.763431549072266,29.412555694580078
465,ReadOnlyTensor(0.0359),30.960134506225586,37.38335418701172,30.999439239501953
466,ReadOnlyTensor(0.0359),33.89583206176758,38.18163299560547,33.84391403198242
467,ReadOnlyTensor(0.0359),27.72104263305664,32.98503494262695,27.48604393005371
468,ReadOnlyTensor(0.0360),31.649375915527344,35.36117172241211,30.455814361572266
469,ReadOnlyTensor(0.0360),26.498092651367188,33.28496551513672,27.98333168029785
470,ReadOnlyTensor(0.0360),28.159629821777344,34.18414306640625,28.68539810180664
471,ReadOnlyTensor(0.0360),32.38139724731445,39.28479766845703,32.11741638183594
472,ReadOnlyTensor(0.0360),33.805137634277344,38.9963493347168,32.7867546081543
473,ReadOnlyTensor(0.0360),32.04296112060547,34.963844299316406,32.06135177612305
474,ReadOnlyTensor(0.0359),27.648555755615234,36.69153594970703,28.80997657775879
475,ReadOnlyTensor(0.0359),30.493661880493164,38.29046630859375,30.219318389892578
476,ReadOnlyTensor(0.0359),31.32210350036621,41.08856964111328,31.44429588317871
477,ReadOnlyTensor(0.0359),29.818206787109375,41.61886978149414,31.70578384399414
478,ReadOnlyTensor(0.0358),31.286230087280273,38.76791763305664,30.16669273376465
479,ReadOnlyTensor(0.0358),29.490602493286133,35.2676887512207,28.95769691467285
480,ReadOnlyTensor(0.0357),29.570594787597656,37.3809814453125,29.43990135192871
481,ReadOnlyTensor(0.0357),30.36553382873535,36.60350036621094,28.65860366821289
482,ReadOnlyTensor(0.0356),30.10907554626465,38.057456970214844,31.212902069091797
483,ReadOnlyTensor(0.0356),30.575637817382812,34.71213912963867,29.57904052734375
484,ReadOnlyTensor(0.0356),34.711151123046875,39.32301712036133,33.430015563964844
485,ReadOnlyTensor(0.0355),28.491849899291992,32.376407623291016,27.406579971313477
486,ReadOnlyTensor(0.0355),27.126230239868164,32.66114807128906,27.17018699645996
487,ReadOnlyTensor(0.0354),28.861387252807617,38.80618667602539,29.032093048095703
488,ReadOnlyTensor(0.0354),26.65911293029785,34.647098541259766,27.134145736694336
489,ReadOnlyTensor(0.0354),31.497270584106445,34.157188415527344,30.350780487060547
490,ReadOnlyTensor(0.0354),27.888629913330078,36.24700164794922,29.496837615966797
491,ReadOnlyTensor(0.0353),34.059452056884766,40.454345703125,33.73419952392578
492,ReadOnlyTensor(0.0353),31.909927368164062,37.418094635009766,32.23836135864258
493,ReadOnlyTensor(0.0353),30.788063049316406,41.215576171875,31.55446434020996
494,ReadOnlyTensor(0.0353),31.994884490966797,35.795860290527344,31.988622665405273
495,ReadOnlyTensor(0.0353),31.538028717041016,36.90826416015625,31.32515525817871
496,ReadOnlyTensor(0.0353),34.027435302734375,39.07149124145508,33.88349533081055
497,ReadOnlyTensor(0.0353),27.98824119567871,35.955692291259766,29.620410919189453
498,ReadOnlyTensor(0.0353),39.166194915771484,44.06806945800781,38.32237243652344
499,ReadOnlyTensor(0.0353),28.883207321166992,39.468719482421875,32.33245849609375
500,ReadOnlyTensor(0.0353),33.61412048339844,43.65532684326172,34.969078063964844
501,ReadOnlyTensor(0.0353),38.42424011230469,45.94736099243164,38.908653259277344
502,ReadOnlyTensor(0.0354),29.245405197143555,34.5128288269043,29.087310791015625
503,ReadOnlyTensor(0.0354),34.61659240722656,41.55021667480469,32.57555389404297
504,ReadOnlyTensor(0.0354),30.83014488220215,44.23823165893555,33.61325454711914
505,ReadOnlyTensor(0.0355),34.14840316772461,43.13164520263672,35.007083892822266
506,ReadOnlyTensor(0.0355),27.275606155395508,34.01725387573242,29.431507110595703
507,ReadOnlyTensor(0.0355),32.156166076660156,34.48088455200195,29.444286346435547
508,ReadOnlyTensor(0.0356),31.895889282226562,38.834957122802734,31.5573673248291
509,ReadOnlyTensor(0.0356),37.33266830444336,44.34572219848633,36.26592254638672
510,ReadOnlyTensor(0.0356),28.402549743652344,40.251304626464844,29.490131378173828
511,ReadOnlyTensor(0.0357),31.07891082763672,40.16339111328125,31.940715789794922
512,ReadOnlyTensor(0.0357),31.73508071899414,42.24294662475586,30.143573760986328
513,ReadOnlyTensor(0.0358),35.131629943847656,41.21744918823242,35.0579833984375
514,ReadOnlyTensor(0.0358),32.53827667236328,38.30110168457031,31.167572021484375
515,ReadOnlyTensor(0.0358),34.938907623291016,40.840152740478516,35.26844024658203
516,ReadOnlyTensor(0.0358),28.589237213134766,36.96223449707031,29.700632095336914
517,ReadOnlyTensor(0.0359),33.531288146972656,38.257041931152344,33.7939567565918
518,ReadOnlyTensor(0.0359),33.74954605102539,40.03014373779297,34.61582565307617
519,ReadOnlyTensor(0.0360),28.032014846801758,32.81564712524414,27.580310821533203
520,ReadOnlyTensor(0.0360),28.81150245666504,37.07776641845703,30.022546768188477
521,ReadOnlyTensor(0.0360),32.74154281616211,37.51178741455078,31.36334800720215
522,ReadOnlyTensor(0.0360),30.215129852294922,41.40717315673828,31.26395034790039
523,ReadOnlyTensor(0.0361),26.52098846435547,38.69188690185547,27.633502960205078
524,ReadOnlyTensor(0.0362),34.58235549926758,40.753292083740234,33.52490997314453
525,ReadOnlyTensor(0.0362),33.753265380859375,45.8630256652832,34.67442321777344
526,ReadOnlyTensor(0.0362),31.85356903076172,40.815860748291016,30.444738388061523
527,ReadOnlyTensor(0.0363),28.082048416137695,40.87432861328125,30.266088485717773
528,ReadOnlyTensor(0.0363),34.15359115600586,37.86799240112305,32.84600830078125
529,ReadOnlyTensor(0.0363),36.83575439453125,43.52821731567383,32.8904914855957
530,ReadOnlyTensor(0.0364),32.01640319824219,47.73816680908203,35.94533157348633
531,ReadOnlyTensor(0.0364),34.60870361328125,39.71143341064453,33.253173828125
532,ReadOnlyTensor(0.0365),36.15500259399414,43.10028076171875,36.66478729248047
533,ReadOnlyTensor(0.0365),39.917728424072266,47.247589111328125,39.83502960205078
534,ReadOnlyTensor(0.0365),34.34614181518555,38.70402526855469,33.471656799316406
535,ReadOnlyTensor(0.0366),37.06285095214844,39.358455657958984,35.825584411621094
536,ReadOnlyTensor(0.0366),36.365875244140625,41.853355407714844,35.89057540893555
537,ReadOnlyTensor(0.0367),32.25657272338867,47.807945251464844,35.57624435424805
538,ReadOnlyTensor(0.0367),40.75000762939453,50.63530349731445,41.260948181152344
539,ReadOnlyTensor(0.0368),32.938812255859375,38.003944396972656,33.66936492919922
540,ReadOnlyTensor(0.0368),31.747177124023438,38.451385498046875,31.737030029296875
541,ReadOnlyTensor(0.0369),34.52640914916992,40.76854705810547,32.74827194213867
542,ReadOnlyTensor(0.0369),34.49236297607422,41.773990631103516,35.48537826538086
543,ReadOnlyTensor(0.0370),38.556610107421875,45.328739166259766,38.39484786987305
544,ReadOnlyTensor(0.0371),36.28932571411133,42.412845611572266,35.3410758972168
545,ReadOnlyTensor(0.0371),36.76555633544922,45.020713806152344,36.446414947509766
546,ReadOnlyTensor(0.0372),34.869842529296875,40.775970458984375,33.65192794799805
547,ReadOnlyTensor(0.0373),31.021011352539062,36.76155471801758,31.446353912353516
548,ReadOnlyTensor(0.0373),37.559879302978516,46.282203674316406,39.022193908691406
549,ReadOnlyTensor(0.0374),33.04682540893555,39.6949577331543,31.757598876953125
550,ReadOnlyTensor(0.0374),33.00646209716797,39.357261657714844,31.938762664794922
551,ReadOnlyTensor(0.0374),34.177886962890625,41.799129486083984,34.6290168762207
552,ReadOnlyTensor(0.0375),31.331344604492188,40.45675277709961,33.2703971862793
553,ReadOnlyTensor(0.0375),28.969375610351562,43.30929183959961,27.79226303100586
554,ReadOnlyTensor(0.0376),31.974525451660156,45.632564544677734,31.18798828125
555,ReadOnlyTensor(0.0377),31.84421730041504,40.4732780456543,33.8248291015625
556,ReadOnlyTensor(0.0377),31.078001022338867,36.75394058227539,29.861312866210938
557,ReadOnlyTensor(0.0378),34.30138397216797,40.7139892578125,33.147178649902344
558,ReadOnlyTensor(0.0378),31.914159774780273,47.93428421020508,33.653236389160156
559,ReadOnlyTensor(0.0379),32.74470138549805,37.62417221069336,31.176483154296875
560,ReadOnlyTensor(0.0379),36.32807159423828,49.95295715332031,38.323936462402344
561,ReadOnlyTensor(0.0379),31.962852478027344,42.943580627441406,32.26207733154297
562,ReadOnlyTensor(0.0380),32.2706413269043,46.16392135620117,36.73664093017578
563,ReadOnlyTensor(0.0380),37.64616394042969,40.34677505493164,35.73194122314453
564,ReadOnlyTensor(0.0380),35.551910400390625,40.5458984375,33.447723388671875
565,ReadOnlyTensor(0.0381),37.483097076416016,46.68616485595703,35.27637481689453
566,ReadOnlyTensor(0.0381),35.942630767822266,42.1599235534668,35.46397018432617
567,ReadOnlyTensor(0.0382),31.415136337280273,40.11980438232422,30.45062828063965
568,ReadOnlyTensor(0.0382),30.884963989257812,39.19747543334961,30.664432525634766
569,ReadOnlyTensor(0.0382),34.39802169799805,41.301570892333984,34.105064392089844
570,ReadOnlyTensor(0.0383),32.45222091674805,37.54049301147461,32.892337799072266
571,ReadOnlyTensor(0.0383),35.328529357910156,40.95116424560547,34.297203063964844
572,ReadOnlyTensor(0.0384),30.73759651184082,38.579898834228516,28.555404663085938
573,ReadOnlyTensor(0.0384),31.21813201904297,42.1474723815918,33.14836883544922
574,ReadOnlyTensor(0.0385),28.46657371520996,39.231510162353516,28.270654678344727
575,ReadOnlyTensor(0.0385),35.01280212402344,39.824337005615234,31.605825424194336
576,ReadOnlyTensor(0.0385),29.45961570739746,35.0351448059082,29.030559539794922
577,ReadOnlyTensor(0.0386),33.673667907714844,41.8456916809082,35.34210968017578
578,ReadOnlyTensor(0.0386),37.913047790527344,42.3099479675293,35.935546875
579,ReadOnlyTensor(0.0386),36.33549118041992,43.7441291809082,36.40801239013672
580,ReadOnlyTensor(0.0387),32.65889358520508,41.67657470703125,32.30117416381836
581,ReadOnlyTensor(0.0387),34.395057678222656,41.52558898925781,33.80359649658203
582,ReadOnlyTensor(0.0388),32.77826690673828,38.251827239990234,33.087093353271484
583,ReadOnlyTensor(0.0388),31.37908172607422,35.08264923095703,29.921838760375977
584,ReadOnlyTensor(0.0388),26.518285751342773,37.35151672363281,28.29562759399414
585,ReadOnlyTensor(0.0389),26.86758804321289,41.08562088012695,29.66632652282715
586,ReadOnlyTensor(0.0389),30.95747947692871,41.82251739501953,30.688222885131836
587,ReadOnlyTensor(0.0389),30.044118881225586,39.704959869384766,29.816503524780273
588,ReadOnlyTensor(0.0389),28.094078063964844,33.796627044677734,28.960857391357422
589,ReadOnlyTensor(0.0389),27.096696853637695,40.586402893066406,28.791412353515625
590,ReadOnlyTensor(0.0389),30.603240966796875,38.566184997558594,30.906360626220703
591,ReadOnlyTensor(0.0389),31.05557632446289,36.58547592163086,31.095800399780273
592,ReadOnlyTensor(0.0389),31.66626739501953,36.32666015625,29.31972885131836
593,ReadOnlyTensor(0.0390),33.593177795410156,40.08720397949219,32.01514434814453
594,ReadOnlyTensor(0.0390),33.48252868652344,43.06919860839844,33.755401611328125
595,ReadOnlyTensor(0.0390),31.757980346679688,41.98564147949219,30.410125732421875
596,ReadOnlyTensor(0.0390),33.32653045654297,41.18980407714844,33.68769836425781
597,ReadOnlyTensor(0.0390),34.26356887817383,43.60566329956055,35.06990432739258
598,ReadOnlyTensor(0.0390),37.18660354614258,44.71508026123047,38.042762756347656
599,ReadOnlyTensor(0.0389),25.6807804107666,36.31521987915039,25.840591430664062
600,ReadOnlyTensor(0.0389),37.67473220825195,44.71074676513672,37.93389129638672
601,ReadOnlyTensor(0.0389),28.459211349487305,43.405094146728516,31.04541015625
602,ReadOnlyTensor(0.0389),37.661720275878906,46.687679290771484,38.78458023071289
603,ReadOnlyTensor(0.0389),34.34998321533203,42.168907165527344,36.09987258911133
604,ReadOnlyTensor(0.0389),27.997892379760742,41.36476516723633,29.181804656982422
605,ReadOnlyTensor(0.0389),24.969751358032227,43.86434555053711,28.54850196838379
606,ReadOnlyTensor(0.0389),35.88816452026367,45.61901092529297,37.16864013671875
607,ReadOnlyTensor(0.0389),33.41594314575195,48.42658233642578,34.56861877441406
608,ReadOnlyTensor(0.0388),28.867984771728516,42.482566833496094,31.869531631469727
609,ReadOnlyTensor(0.0388),35.32734298706055,45.319637298583984,31.839513778686523
610,ReadOnlyTensor(0.0388),39.13975143432617,49.031803131103516,38.854217529296875
611,ReadOnlyTensor(0.0388),38.81740951538086,45.39518737792969,37.23152160644531
612,ReadOnlyTensor(0.0387),37.36634063720703,45.80026626586914,35.77513885498047
613,ReadOnlyTensor(0.0387),36.980499267578125,39.641475677490234,34.777610778808594
614,ReadOnlyTensor(0.0387),34.052974700927734,43.957130432128906,32.790042877197266
615,ReadOnlyTensor(0.0387),30.208621978759766,41.18317794799805,29.51325035095215
616,ReadOnlyTensor(0.0387),32.25544738769531,48.62491226196289,31.754669189453125
617,ReadOnlyTensor(0.0387),30.894756317138672,42.731048583984375,31.877758026123047
618,ReadOnlyTensor(0.0386),30.688705444335938,54.29076385498047,34.932289123535156
619,ReadOnlyTensor(0.0386),26.75722312927246,37.971527099609375,27.9613094329834
620,ReadOnlyTensor(0.0386),28.957141876220703,38.9154167175293,28.398590087890625
621,ReadOnlyTensor(0.0386),33.54441452026367,43.698848724365234,33.85258865356445
622,ReadOnlyTensor(0.0386),38.06120300292969,47.90647888183594,38.25909423828125
623,ReadOnlyTensor(0.0386),32.22767639160156,40.223724365234375,32.129905700683594
624,ReadOnlyTensor(0.0386),37.75469970703125,45.86992263793945,38.334102630615234
625,ReadOnlyTensor(0.0386),35.5223388671875,45.479469299316406,35.8966064453125
626,ReadOnlyTensor(0.0386),33.275482177734375,44.4703369140625,33.85359191894531
627,ReadOnlyTensor(0.0386),32.93241882324219,47.83077621459961,32.35466766357422
628,ReadOnlyTensor(0.0386),37.451934814453125,44.808837890625,37.983421325683594
629,ReadOnlyTensor(0.0385),37.50600814819336,47.363521575927734,38.4951057434082
630,ReadOnlyTensor(0.0385),36.33330154418945,41.384544372558594,35.78327178955078
631,ReadOnlyTensor(0.0385),31.349746704101562,36.86174011230469,26.513530731201172
632,ReadOnlyTensor(0.0385),29.137393951416016,43.30290222167969,30.382610321044922
633,ReadOnlyTensor(0.0385),32.04261016845703,43.5781135559082,31.783496856689453
634,ReadOnlyTensor(0.0385),32.580406188964844,40.14384460449219,33.05773162841797
635,ReadOnlyTensor(0.0385),35.130340576171875,46.93827819824219,36.45404052734375
636,ReadOnlyTensor(0.0385),34.56129455566406,45.39348220825195,36.065773010253906
637,ReadOnlyTensor(0.0384),35.4049072265625,43.66838073730469,35.334190368652344
638,ReadOnlyTensor(0.0384),32.055973052978516,40.35350036621094,28.616260528564453
639,ReadOnlyTensor(0.0384),36.0092887878418,41.45673370361328,36.27588653564453
640,ReadOnlyTensor(0.0384),35.22588348388672,42.545005798339844,36.4765739440918
641,ReadOnlyTensor(0.0384),34.479248046875,41.01441955566406,34.694053649902344
642,ReadOnlyTensor(0.0384),35.19120788574219,49.546749114990234,37.40097427368164
643,ReadOnlyTensor(0.0383),33.040283203125,44.202632904052734,33.81973648071289
644,ReadOnlyTensor(0.0383),35.71162033081055,44.00412368774414,37.04511642456055
645,ReadOnlyTensor(0.0383),36.57606506347656,39.1119270324707,34.536949157714844
646,ReadOnlyTensor(0.0383),33.252769470214844,40.30388259887695,33.09484100341797
647,ReadOnlyTensor(0.0383),35.37145233154297,43.39988708496094,35.96018600463867
648,ReadOnlyTensor(0.0383),32.23308563232422,37.38453674316406,33.25795364379883
649,ReadOnlyTensor(0.0383),37.26691436767578,47.40852355957031,38.59809112548828
650,ReadOnlyTensor(0.0382),38.82376480102539,42.51810836791992,38.701011657714844
651,ReadOnlyTensor(0.0382),35.44852066040039,47.827972412109375,35.63452911376953
652,ReadOnlyTensor(0.0381),34.16775131225586,41.02809143066406,34.819271087646484
653,ReadOnlyTensor(0.0381),36.21391296386719,43.9869270324707,35.48501968383789
654,ReadOnlyTensor(0.0381),35.90753173828125,41.29793930053711,35.92878341674805
655,ReadOnlyTensor(0.0380),30.91400718688965,43.800811767578125,32.125213623046875
656,ReadOnlyTensor(0.0380),36.66944885253906,43.27186584472656,37.59173583984375
657,ReadOnlyTensor(0.0380),34.24776840209961,41.535865783691406,36.46363830566406
658,ReadOnlyTensor(0.0380),33.464927673339844,50.2469596862793,36.142398834228516
659,ReadOnlyTensor(0.0380),31.655662536621094,42.19826126098633,34.49688720703125
660,ReadOnlyTensor(0.0380),36.93578338623047,42.995357513427734,37.00278854370117
661,ReadOnlyTensor(0.0380),33.45991516113281,39.84235763549805,33.80706024169922
662,ReadOnlyTensor(0.0380),34.195560455322266,40.704444885253906,34.667144775390625
663,ReadOnlyTensor(0.0380),35.90473175048828,43.59245300292969,34.4660530090332
664,ReadOnlyTensor(0.0379),35.30522918701172,41.271827697753906,35.26029968261719
665,ReadOnlyTensor(0.0379),37.25815200805664,45.907752990722656,38.00394821166992
