iter,stepsize,pop_best_eval,mean_eval,median_eval
206,ReadOnlyTensor(0.8020),-70.99606323242188,-677.5222778320312,-1027.90673828125
207,ReadOnlyTensor(0.8016),-4.6960906982421875,-243.6747283935547,-55.27039337158203
208,ReadOnlyTensor(0.8013),-22.85573959350586,-143.11341857910156,-45.073368072509766
209,ReadOnlyTensor(0.8009),-73.94935607910156,-136.45130920410156,-124.88207244873047
210,ReadOnlyTensor(0.8005),-30.976818084716797,-62.162109375,-57.658443450927734
211,ReadOnlyTensor(0.8002),-33.366756439208984,-82.57862091064453,-77.99217224121094
212,ReadOnlyTensor(0.7998),2.638153076171875,-259.3085021972656,-62.309898376464844
213,ReadOnlyTensor(0.7995),-55.75177764892578,-213.92953491210938,-135.11431884765625
214,ReadOnlyTensor(0.7991),29.15634536743164,-290.32904052734375,-116.62065124511719
215,ReadOnlyTensor(0.7988),30.89183807373047,-47.74440002441406,-60.22676467895508
216,ReadOnlyTensor(0.7984),29.2652587890625,-459.6939392089844,-146.04901123046875
217,ReadOnlyTensor(0.7981),38.17064666748047,-344.3478698730469,-49.31889343261719
218,ReadOnlyTensor(0.7977),48.870567321777344,-360.262451171875,-121.8333511352539
219,ReadOnlyTensor(0.7974),12.571372985839844,-260.7119140625,-122.74140930175781
220,ReadOnlyTensor(0.7970),2.685810089111328,-270.61651611328125,-101.04951477050781
221,ReadOnlyTensor(0.7967),-3.592864990234375,-170.48770141601562,-60.61066436767578
222,ReadOnlyTensor(0.7964),28.942703247070312,-158.720947265625,-70.28590393066406
223,ReadOnlyTensor(0.7960),-39.97759246826172,-278.3572692871094,-90.93407440185547
224,ReadOnlyTensor(0.7957),7.8768768310546875,-94.87205505371094,-112.17726135253906
225,ReadOnlyTensor(0.7954),-70.87586975097656,-147.73092651367188,-120.49435424804688
226,ReadOnlyTensor(0.7951),-29.405120849609375,-490.2560119628906,-301.0265808105469
227,ReadOnlyTensor(0.7947),3.7057342529296875,-161.93679809570312,-63.063568115234375
228,ReadOnlyTensor(0.7944),20.277816772460938,-313.635498046875,-253.13922119140625
229,ReadOnlyTensor(0.7941),-4.27825927734375,-211.57888793945312,-129.01296997070312
230,ReadOnlyTensor(0.7938),21.585174560546875,-361.99951171875,-138.27203369140625
231,ReadOnlyTensor(0.7935),-36.94359588623047,-387.4122314453125,-162.2046661376953
232,ReadOnlyTensor(0.7932),-11.673904418945312,-278.2691345214844,-90.75505828857422
233,ReadOnlyTensor(0.7929),1.4960212707519531,-98.03323364257812,-74.47574615478516
234,ReadOnlyTensor(0.7926),-11.497028350830078,-49.81673049926758,-46.91516876220703
235,ReadOnlyTensor(0.7923),-52.842838287353516,-368.53912353515625,-125.18575286865234
236,ReadOnlyTensor(0.7920),-77.43548583984375,-507.20233154296875,-259.0560302734375
237,ReadOnlyTensor(0.7917),-37.862083435058594,-186.91989135742188,-92.87540435791016
238,ReadOnlyTensor(0.7914),27.154022216796875,-461.60345458984375,-116.70626068115234
239,ReadOnlyTensor(0.7911),-46.87860107421875,-454.5770568847656,-103.46665954589844
240,ReadOnlyTensor(0.7909),23.500381469726562,-352.420654296875,-73.14852905273438
241,ReadOnlyTensor(0.7906),-36.39118957519531,-479.85748291015625,-213.91403198242188
242,ReadOnlyTensor(0.7903),-57.98948669433594,-263.42041015625,-174.58448791503906
243,ReadOnlyTensor(0.7900),-59.89138412475586,-482.9908142089844,-172.93899536132812
244,ReadOnlyTensor(0.7897),-0.06716537475585938,-469.14801025390625,-267.7581481933594
245,ReadOnlyTensor(0.7894),146.09645080566406,-673.6267700195312,-1046.6072998046875
246,ReadOnlyTensor(0.7891),-59.94148254394531,-505.4073181152344,-320.00067138671875
247,ReadOnlyTensor(0.7889),-40.1423454284668,-369.38470458984375,-83.09361267089844
248,ReadOnlyTensor(0.7886),-23.60529327392578,-181.5881805419922,-74.53558349609375
249,ReadOnlyTensor(0.7883),-41.83863830566406,-399.0393371582031,-126.73265075683594
250,ReadOnlyTensor(0.7880),19.100139617919922,-154.900390625,-62.314903259277344
251,ReadOnlyTensor(0.7878),11.26333999633789,-162.26426696777344,-76.808837890625
252,ReadOnlyTensor(0.7875),7.830085754394531,-148.7767791748047,-52.33604431152344
253,ReadOnlyTensor(0.7872),-36.757118225097656,-369.91839599609375,-76.3720474243164
254,ReadOnlyTensor(0.7869),-18.730113983154297,-49.91196060180664,-52.15453338623047
255,ReadOnlyTensor(0.7867),31.12890625,-254.0542449951172,-80.67848205566406
256,ReadOnlyTensor(0.7864),-40.083251953125,-270.4562072753906,-77.18014526367188
257,ReadOnlyTensor(0.7861),58.19061279296875,-149.12759399414062,-57.39122772216797
258,ReadOnlyTensor(0.7858),-16.345577239990234,-360.62249755859375,-93.58795928955078
259,ReadOnlyTensor(0.7856),-24.277965545654297,-461.4541015625,-94.4034194946289
260,ReadOnlyTensor(0.7853),-50.0859260559082,-275.8286437988281,-86.77816772460938
261,ReadOnlyTensor(0.7850),79.9512939453125,-250.5488739013672,-66.88568115234375
262,ReadOnlyTensor(0.7847),24.137657165527344,-745.85888671875,-1062.65380859375
263,ReadOnlyTensor(0.7845),24.763599395751953,-151.67221069335938,-64.73886108398438
264,ReadOnlyTensor(0.7842),-17.12763214111328,-75.79837799072266,-75.74398040771484
265,ReadOnlyTensor(0.7840),-79.27058410644531,-390.80560302734375,-105.56976318359375
266,ReadOnlyTensor(0.7837),-8.612358093261719,-152.5855255126953,-51.64267349243164
267,ReadOnlyTensor(0.7835),22.448013305664062,-343.37384033203125,-61.96872329711914
268,ReadOnlyTensor(0.7832),-25.253734588623047,-355.4723205566406,-70.07965850830078
269,ReadOnlyTensor(0.7830),-29.11713409423828,-65.12495422363281,-68.39623260498047
270,ReadOnlyTensor(0.7827),8.747955322265625,-349.9817810058594,-87.88810729980469
271,ReadOnlyTensor(0.7825),57.89088439941406,-29.061893463134766,-43.016395568847656
272,ReadOnlyTensor(0.7822),2.66845703125,-570.3485107421875,-1017.0276489257812
273,ReadOnlyTensor(0.7820),-49.21812057495117,-295.74462890625,-124.28959655761719
274,ReadOnlyTensor(0.7818),-28.53274917602539,-744.0340576171875,-1023.0509643554688
275,ReadOnlyTensor(0.7815),-22.977062225341797,-273.0385437011719,-86.28067016601562
276,ReadOnlyTensor(0.7813),6.894004821777344,-240.4817657470703,-101.99908447265625
277,ReadOnlyTensor(0.7810),29.45340347290039,-238.83059692382812,-56.19535827636719
278,ReadOnlyTensor(0.7808),-9.578048706054688,-482.8030700683594,-217.97434997558594
279,ReadOnlyTensor(0.7806),-39.227928161621094,-158.1824951171875,-146.57693481445312
280,ReadOnlyTensor(0.7803),23.69418716430664,-162.2978515625,-90.55497741699219
281,ReadOnlyTensor(0.7801),-39.40500259399414,-261.87921142578125,-88.97482299804688
282,ReadOnlyTensor(0.7798),-13.092948913574219,-484.66241455078125,-307.82305908203125
283,ReadOnlyTensor(0.7796),102.35845947265625,-148.24951171875,-66.38627624511719
284,ReadOnlyTensor(0.7794),-53.914031982421875,-184.8380889892578,-91.233642578125
285,ReadOnlyTensor(0.7792),78.12345886230469,-366.5036926269531,-145.0396728515625
286,ReadOnlyTensor(0.7789),5.064272880554199,-473.87396240234375,-202.80931091308594
287,ReadOnlyTensor(0.7787),-36.45570373535156,-378.4343566894531,-189.8852081298828
288,ReadOnlyTensor(0.7785),47.328697204589844,-123.58665466308594,-34.29692077636719
289,ReadOnlyTensor(0.7783),-29.68309783935547,-78.49312591552734,-68.09146118164062
290,ReadOnlyTensor(0.7781),-47.70779800415039,-182.1433868408203,-92.19058227539062
291,ReadOnlyTensor(0.7778),-4.938117980957031,-376.09698486328125,-146.26914978027344
292,ReadOnlyTensor(0.7776),-10.509990692138672,-280.0958557128906,-123.9879379272461
293,ReadOnlyTensor(0.7774),5.703590393066406,-453.1396484375,-155.28762817382812
294,ReadOnlyTensor(0.7772),1.8938446044921875,-163.17721557617188,-72.62271118164062
295,ReadOnlyTensor(0.7770),66.7480239868164,-67.78145599365234,-50.51935958862305
296,ReadOnlyTensor(0.7768),-1.8590354919433594,-232.6713409423828,-44.0138053894043
297,ReadOnlyTensor(0.7765),-73.22410583496094,-413.7474060058594,-156.4422607421875
298,ReadOnlyTensor(0.7763),49.63556671142578,-108.426025390625,-23.65887451171875
299,ReadOnlyTensor(0.7761),137.3331298828125,-71.99153900146484,-101.65328979492188
300,ReadOnlyTensor(0.7759),-81.10932922363281,-332.5930480957031,-134.57400512695312
301,ReadOnlyTensor(0.7757),-74.3294677734375,-216.58984375,-132.72117614746094
302,ReadOnlyTensor(0.7755),-11.858016967773438,-135.88865661621094,-37.26087951660156
303,ReadOnlyTensor(0.7753),-41.19805145263672,-84.70219421386719,-94.07879638671875
304,ReadOnlyTensor(0.7752),44.490333557128906,-325.98394775390625,-148.54443359375
305,ReadOnlyTensor(0.7750),32.22186279296875,-235.1808319091797,-67.2911605834961
306,ReadOnlyTensor(0.7748),-26.235641479492188,-148.02938842773438,-46.76640701293945
307,ReadOnlyTensor(0.7746),-20.75216293334961,-490.92352294921875,-286.76287841796875
308,ReadOnlyTensor(0.7744),-64.2213134765625,-293.05877685546875,-115.48226928710938
309,ReadOnlyTensor(0.7742),-3.693359375,-65.24790954589844,-66.62501525878906
310,ReadOnlyTensor(0.7740),81.96003723144531,-73.10494995117188,-94.11988067626953
311,ReadOnlyTensor(0.7739),8.496017456054688,-246.6355743408203,-75.250244140625
312,ReadOnlyTensor(0.7737),-30.18398666381836,-296.7506408691406,-145.50393676757812
313,ReadOnlyTensor(0.7735),8.391021728515625,-79.4676742553711,-87.77169799804688
