iter,stepsize,mean_eval,median_eval,pop_best_eval
104,ReadOnlyTensor(0.0308),18.196971893310547,18.17088508605957,21.97248077392578
105,ReadOnlyTensor(0.0308),19.585968017578125,19.80300521850586,21.96475601196289
106,ReadOnlyTensor(0.0308),18.575403213500977,17.699613571166992,21.531307220458984
107,ReadOnlyTensor(0.0308),20.494895935058594,19.835472106933594,24.220836639404297
108,ReadOnlyTensor(0.0308),15.304400444030762,15.459433555603027,20.720657348632812
109,ReadOnlyTensor(0.0308),16.73301124572754,16.781444549560547,19.2099609375
110,ReadOnlyTensor(0.0308),18.43334197998047,17.141937255859375,23.321792602539062
111,ReadOnlyTensor(0.0308),16.168855667114258,15.882150650024414,17.96554183959961
112,ReadOnlyTensor(0.0308),16.807144165039062,17.99407958984375,19.195758819580078
113,ReadOnlyTensor(0.0308),18.65915870666504,18.407072067260742,20.880428314208984
114,ReadOnlyTensor(0.0308),17.941251754760742,18.878276824951172,22.874879837036133
115,ReadOnlyTensor(0.0308),15.749491691589355,15.809489250183105,19.848499298095703
116,ReadOnlyTensor(0.0307),16.166648864746094,16.19826889038086,21.874174118041992
117,ReadOnlyTensor(0.0307),19.020986557006836,18.76020622253418,22.167577743530273
118,ReadOnlyTensor(0.0307),17.256845474243164,17.55319595336914,21.073326110839844
119,ReadOnlyTensor(0.0307),20.791610717773438,20.79920196533203,26.385141372680664
120,ReadOnlyTensor(0.0307),21.871503829956055,21.406803131103516,26.762100219726562
121,ReadOnlyTensor(0.0307),20.814434051513672,19.858509063720703,24.331254959106445
122,ReadOnlyTensor(0.0307),17.608667373657227,16.620689392089844,21.119047164916992
123,ReadOnlyTensor(0.0307),14.916882514953613,16.198822021484375,19.66781997680664
124,ReadOnlyTensor(0.0307),17.592273712158203,18.557952880859375,22.499553680419922
125,ReadOnlyTensor(0.0306),16.50344467163086,16.377826690673828,20.31623077392578
126,ReadOnlyTensor(0.0306),16.77695083618164,16.659378051757812,21.306900024414062
127,ReadOnlyTensor(0.0306),20.086536407470703,20.404544830322266,24.11624526977539
128,ReadOnlyTensor(0.0306),18.112411499023438,16.558425903320312,23.03717041015625
129,ReadOnlyTensor(0.0305),18.223289489746094,18.208541870117188,20.935089111328125
130,ReadOnlyTensor(0.0305),15.517705917358398,17.02008628845215,19.430810928344727
131,ReadOnlyTensor(0.0305),20.41546630859375,20.332870483398438,24.86168098449707
132,ReadOnlyTensor(0.0305),20.212020874023438,21.09751319885254,22.77548599243164
133,ReadOnlyTensor(0.0305),20.247119903564453,18.909282684326172,25.02050018310547
134,ReadOnlyTensor(0.0305),20.050657272338867,19.641666412353516,23.69048500061035
135,ReadOnlyTensor(0.0305),18.635066986083984,18.998933792114258,23.37339973449707
136,ReadOnlyTensor(0.0305),18.139892578125,18.24945640563965,21.81024932861328
137,ReadOnlyTensor(0.0305),16.738574981689453,17.996845245361328,21.814075469970703
138,ReadOnlyTensor(0.0305),20.1153507232666,19.35407257080078,25.135412216186523
139,ReadOnlyTensor(0.0305),18.976329803466797,19.151748657226562,21.99217414855957
140,ReadOnlyTensor(0.0306),17.56783103942871,18.764463424682617,22.312484741210938
141,ReadOnlyTensor(0.0306),16.431949615478516,15.701940536499023,19.210735321044922
142,ReadOnlyTensor(0.0306),20.23440933227539,20.346942901611328,23.574331283569336
143,ReadOnlyTensor(0.0306),18.206912994384766,17.703975677490234,20.24527359008789
144,ReadOnlyTensor(0.0306),19.252452850341797,18.92284393310547,26.235410690307617
145,ReadOnlyTensor(0.0306),16.880046844482422,19.88165855407715,22.52367401123047
146,ReadOnlyTensor(0.0306),18.48833465576172,18.145355224609375,22.13376808166504
147,ReadOnlyTensor(0.0306),18.681812286376953,18.217893600463867,23.637575149536133
148,ReadOnlyTensor(0.0306),18.144433975219727,19.518095016479492,23.659473419189453
149,ReadOnlyTensor(0.0306),15.214483261108398,13.282485961914062,21.786731719970703
150,ReadOnlyTensor(0.0306),16.086505889892578,16.994054794311523,20.33273696899414
151,ReadOnlyTensor(0.0306),14.634037971496582,13.858201026916504,19.752765655517578
152,ReadOnlyTensor(0.0306),18.176443099975586,18.289216995239258,20.40352439880371
153,ReadOnlyTensor(0.0306),18.077526092529297,17.208816528320312,22.883865356445312
154,ReadOnlyTensor(0.0306),16.389385223388672,16.619342803955078,23.03245735168457
155,ReadOnlyTensor(0.0306),18.65195083618164,19.504554748535156,23.540124893188477
156,ReadOnlyTensor(0.0306),18.789012908935547,19.631607055664062,24.632516860961914
157,ReadOnlyTensor(0.0306),20.488155364990234,20.380859375,23.641990661621094
158,ReadOnlyTensor(0.0306),18.71026039123535,18.32240104675293,26.27391815185547
159,ReadOnlyTensor(0.0306),20.535058975219727,20.425485610961914,26.665802001953125
160,ReadOnlyTensor(0.0306),18.568073272705078,18.289066314697266,24.242839813232422
161,ReadOnlyTensor(0.0306),20.625314712524414,20.24970054626465,27.215232849121094
162,ReadOnlyTensor(0.0305),19.9939022064209,19.874248504638672,22.809017181396484
163,ReadOnlyTensor(0.0305),21.3190860748291,21.718120574951172,23.08026885986328
164,ReadOnlyTensor(0.0305),19.76214027404785,18.682052612304688,27.416595458984375
165,ReadOnlyTensor(0.0305),21.76337242126465,22.356040954589844,24.502628326416016
166,ReadOnlyTensor(0.0305),20.248855590820312,19.32779312133789,24.372802734375
167,ReadOnlyTensor(0.0304),20.857065200805664,20.517223358154297,26.048500061035156
168,ReadOnlyTensor(0.0305),20.902841567993164,21.237579345703125,24.704092025756836
169,ReadOnlyTensor(0.0305),22.2327823638916,21.20681381225586,25.67569351196289
170,ReadOnlyTensor(0.0304),22.519634246826172,22.863117218017578,25.025794982910156
171,ReadOnlyTensor(0.0304),18.979999542236328,19.27698516845703,22.19502067565918
172,ReadOnlyTensor(0.0304),22.649524688720703,22.53143882751465,27.124990463256836
173,ReadOnlyTensor(0.0304),21.673076629638672,22.759044647216797,27.002355575561523
174,ReadOnlyTensor(0.0304),21.169057846069336,21.842063903808594,23.10518455505371
175,ReadOnlyTensor(0.0304),21.549560546875,20.52373504638672,25.949270248413086
176,ReadOnlyTensor(0.0304),24.230100631713867,25.107349395751953,28.36856460571289
177,ReadOnlyTensor(0.0304),19.886890411376953,20.396469116210938,24.17162322998047
178,ReadOnlyTensor(0.0304),22.221755981445312,23.240005493164062,26.405715942382812
179,ReadOnlyTensor(0.0304),22.218429565429688,21.606781005859375,24.37655258178711
180,ReadOnlyTensor(0.0304),20.992080688476562,20.933147430419922,23.04342269897461
181,ReadOnlyTensor(0.0304),19.66439437866211,19.72308349609375,26.950668334960938
182,ReadOnlyTensor(0.0304),20.84047508239746,21.03311538696289,25.251983642578125
183,ReadOnlyTensor(0.0303),21.345876693725586,21.112655639648438,26.01190757751465
184,ReadOnlyTensor(0.0304),19.55691909790039,19.229419708251953,24.726879119873047
185,ReadOnlyTensor(0.0304),20.985620498657227,20.18678092956543,26.152721405029297
186,ReadOnlyTensor(0.0304),20.89194107055664,20.72527313232422,25.74205780029297
187,ReadOnlyTensor(0.0303),24.675052642822266,24.432018280029297,27.74298858642578
188,ReadOnlyTensor(0.0303),23.866209030151367,23.736083984375,26.880146026611328
189,ReadOnlyTensor(0.0303),22.405515670776367,23.426498413085938,29.049327850341797
190,ReadOnlyTensor(0.0303),23.132116317749023,22.457311630249023,28.31731414794922
191,ReadOnlyTensor(0.0303),19.89276123046875,20.51666259765625,24.646575927734375
192,ReadOnlyTensor(0.0303),22.64339828491211,23.079471588134766,25.773672103881836
193,ReadOnlyTensor(0.0303),21.190593719482422,21.44955825805664,25.540040969848633
194,ReadOnlyTensor(0.0303),23.066268920898438,22.57851791381836,26.246570587158203
195,ReadOnlyTensor(0.0303),22.018875122070312,21.40460968017578,25.672977447509766
196,ReadOnlyTensor(0.0303),22.810150146484375,23.240215301513672,28.019514083862305
197,ReadOnlyTensor(0.0303),20.838237762451172,21.08197021484375,25.664451599121094
198,ReadOnlyTensor(0.0303),24.033660888671875,23.896638870239258,29.443477630615234
199,ReadOnlyTensor(0.0303),23.932315826416016,23.302446365356445,32.12651824951172
200,ReadOnlyTensor(0.0303),25.33829689025879,24.59479331970215,28.823549270629883
201,ReadOnlyTensor(0.0303),23.93544578552246,25.113773345947266,28.447803497314453
202,ReadOnlyTensor(0.0303),24.235057830810547,24.348236083984375,29.11036491394043
203,ReadOnlyTensor(0.0302),24.900619506835938,24.330211639404297,29.443458557128906
204,ReadOnlyTensor(0.0302),24.419261932373047,24.358356475830078,28.49905014038086
205,ReadOnlyTensor(0.0302),24.07040023803711,24.857585906982422,30.788471221923828
206,ReadOnlyTensor(0.0302),28.834362030029297,29.926076889038086,33.22832489013672
207,ReadOnlyTensor(0.0301),22.551212310791016,21.03706169128418,29.016857147216797
208,ReadOnlyTensor(0.0301),24.681800842285156,24.81601333618164,32.79008865356445
209,ReadOnlyTensor(0.0301),22.673046112060547,23.685802459716797,28.31167984008789
210,ReadOnlyTensor(0.0300),24.66840362548828,25.082733154296875,28.589767456054688
211,ReadOnlyTensor(0.0300),21.269969940185547,19.160247802734375,30.088817596435547
212,ReadOnlyTensor(0.0300),23.576845169067383,24.329463958740234,27.05547332763672
213,ReadOnlyTensor(0.0300),22.367815017700195,21.666969299316406,27.251216888427734
214,ReadOnlyTensor(0.0299),22.01058578491211,21.688190460205078,27.813255310058594
215,ReadOnlyTensor(0.0299),24.050518035888672,23.702739715576172,28.91336441040039
216,ReadOnlyTensor(0.0299),23.581993103027344,23.30118179321289,28.80311393737793
217,ReadOnlyTensor(0.0299),23.037155151367188,21.527996063232422,28.983484268188477
218,ReadOnlyTensor(0.0299),24.779096603393555,25.298500061035156,28.841102600097656
219,ReadOnlyTensor(0.0299),25.2454776763916,26.13866424560547,29.156002044677734
220,ReadOnlyTensor(0.0299),21.529926300048828,22.05768394470215,26.375398635864258
221,ReadOnlyTensor(0.0299),23.47294807434082,22.852951049804688,28.015789031982422
222,ReadOnlyTensor(0.0300),22.626155853271484,23.510761260986328,25.156627655029297
223,ReadOnlyTensor(0.0300),23.102977752685547,20.248266220092773,30.653560638427734
224,ReadOnlyTensor(0.0300),26.10454750061035,26.24834442138672,34.30585479736328
225,ReadOnlyTensor(0.0300),20.619802474975586,20.127639770507812,28.598834991455078
226,ReadOnlyTensor(0.0301),27.290441513061523,26.691431045532227,32.24227523803711
227,ReadOnlyTensor(0.0301),25.945026397705078,26.573528289794922,27.437698364257812
228,ReadOnlyTensor(0.0301),25.665781021118164,25.53937530517578,28.988372802734375
229,ReadOnlyTensor(0.0301),28.2396183013916,28.33014678955078,30.756084442138672
230,ReadOnlyTensor(0.0302),25.556386947631836,25.676429748535156,29.099170684814453
231,ReadOnlyTensor(0.0302),23.719654083251953,24.149192810058594,27.192703247070312
232,ReadOnlyTensor(0.0302),28.956863403320312,28.085018157958984,31.92632293701172
233,ReadOnlyTensor(0.0302),24.420368194580078,24.231948852539062,29.31039810180664
234,ReadOnlyTensor(0.0302),27.17061424255371,28.18841552734375,34.14997100830078
235,ReadOnlyTensor(0.0302),30.28952407836914,30.09343719482422,32.95193862915039
236,ReadOnlyTensor(0.0301),28.63858985900879,27.728775024414062,32.174835205078125
237,ReadOnlyTensor(0.0301),27.945514678955078,27.906368255615234,31.51190185546875
238,ReadOnlyTensor(0.0301),26.75579261779785,26.81495475769043,29.648597717285156
239,ReadOnlyTensor(0.0301),26.38350486755371,25.778961181640625,32.44419860839844
240,ReadOnlyTensor(0.0302),28.96038818359375,28.611499786376953,32.77122497558594
241,ReadOnlyTensor(0.0302),27.545867919921875,27.910612106323242,30.580875396728516
242,ReadOnlyTensor(0.0302),26.234155654907227,25.368629455566406,31.0107479095459
243,ReadOnlyTensor(0.0302),29.426712036132812,29.85076141357422,32.41729736328125
244,ReadOnlyTensor(0.0302),28.481460571289062,27.66805648803711,33.0206298828125
245,ReadOnlyTensor(0.0303),26.46514320373535,25.369396209716797,31.30115509033203
246,ReadOnlyTensor(0.0303),27.57539939880371,27.52157211303711,32.040828704833984
247,ReadOnlyTensor(0.0303),25.805593490600586,25.95890998840332,30.10638427734375
248,ReadOnlyTensor(0.0303),27.33428382873535,27.381057739257812,32.101280212402344
249,ReadOnlyTensor(0.0303),27.265300750732422,27.558238983154297,30.72231674194336
250,ReadOnlyTensor(0.0304),25.513700485229492,24.733993530273438,29.499771118164062
251,ReadOnlyTensor(0.0304),27.044719696044922,27.243865966796875,30.348587036132812
252,ReadOnlyTensor(0.0304),27.574691772460938,27.794498443603516,29.915847778320312
253,ReadOnlyTensor(0.0304),27.3139705657959,27.257137298583984,32.439964294433594
254,ReadOnlyTensor(0.0305),26.464183807373047,27.149658203125,28.916275024414062
255,ReadOnlyTensor(0.0305),24.351455688476562,23.994890213012695,27.528533935546875
256,ReadOnlyTensor(0.0305),27.449199676513672,28.136592864990234,30.933429718017578
257,ReadOnlyTensor(0.0305),25.487335205078125,25.799861907958984,30.12535858154297
258,ReadOnlyTensor(0.0306),26.423908233642578,25.79593849182129,30.822248458862305
259,ReadOnlyTensor(0.0306),26.050195693969727,25.012128829956055,29.776084899902344
260,ReadOnlyTensor(0.0306),26.453998565673828,26.254459381103516,29.938064575195312
261,ReadOnlyTensor(0.0305),25.857004165649414,26.037647247314453,31.03730010986328
262,ReadOnlyTensor(0.0305),29.460607528686523,30.233036041259766,32.67439270019531
263,ReadOnlyTensor(0.0305),27.07053565979004,26.812240600585938,29.635591506958008
264,ReadOnlyTensor(0.0305),27.954792022705078,27.587051391601562,32.51255798339844
265,ReadOnlyTensor(0.0305),25.733642578125,25.506458282470703,28.558124542236328
266,ReadOnlyTensor(0.0305),26.70034408569336,26.613216400146484,30.76361083984375
267,ReadOnlyTensor(0.0305),27.09079933166504,27.63657569885254,29.223411560058594
268,ReadOnlyTensor(0.0305),26.072223663330078,26.350154876708984,29.142805099487305
269,ReadOnlyTensor(0.0304),24.769268035888672,25.38846206665039,30.065574645996094
270,ReadOnlyTensor(0.0304),28.614151000976562,29.25981903076172,33.617103576660156
271,ReadOnlyTensor(0.0304),25.41347885131836,25.118976593017578,28.32675552368164
272,ReadOnlyTensor(0.0304),26.384090423583984,26.605602264404297,30.22039794921875
273,ReadOnlyTensor(0.0304),26.42157554626465,26.550048828125,30.57312774658203
274,ReadOnlyTensor(0.0304),24.94972801208496,23.704906463623047,30.859432220458984
275,ReadOnlyTensor(0.0303),30.521987915039062,30.650470733642578,34.79612731933594
276,ReadOnlyTensor(0.0303),25.225513458251953,25.061983108520508,30.801509857177734
277,ReadOnlyTensor(0.0303),26.92571449279785,27.41989517211914,29.529434204101562
278,ReadOnlyTensor(0.0303),25.084962844848633,25.306415557861328,29.11455535888672
279,ReadOnlyTensor(0.0303),26.70172691345215,25.698448181152344,31.64516830444336
280,ReadOnlyTensor(0.0302),27.423486709594727,27.067079544067383,31.601886749267578
281,ReadOnlyTensor(0.0302),23.870738983154297,24.846546173095703,27.497533798217773
282,ReadOnlyTensor(0.0302),23.187273025512695,22.834842681884766,27.009132385253906
283,ReadOnlyTensor(0.0302),25.56386947631836,25.73514747619629,28.30825424194336
284,ReadOnlyTensor(0.0301),26.943405151367188,27.119850158691406,30.302600860595703
285,ReadOnlyTensor(0.0301),26.67360496520996,25.593318939208984,31.445632934570312
286,ReadOnlyTensor(0.0301),27.913543701171875,27.6634464263916,30.336078643798828
287,ReadOnlyTensor(0.0301),24.11288070678711,23.991329193115234,27.656822204589844
288,ReadOnlyTensor(0.0300),29.098541259765625,28.816028594970703,33.301353454589844
289,ReadOnlyTensor(0.0300),26.668792724609375,27.459095001220703,30.869937896728516
290,ReadOnlyTensor(0.0300),28.27129554748535,27.94251251220703,32.038726806640625
291,ReadOnlyTensor(0.0300),28.111011505126953,27.367874145507812,31.525569915771484
292,ReadOnlyTensor(0.0300),26.381778717041016,25.23615837097168,32.468074798583984
293,ReadOnlyTensor(0.0299),28.3435115814209,28.023113250732422,31.864974975585938
294,ReadOnlyTensor(0.0299),26.595035552978516,25.97613525390625,32.44269943237305
295,ReadOnlyTensor(0.0299),29.375925064086914,29.750732421875,31.711196899414062
296,ReadOnlyTensor(0.0299),26.191497802734375,25.26619529724121,29.173141479492188
297,ReadOnlyTensor(0.0299),28.71474266052246,28.883556365966797,31.51941680908203
298,ReadOnlyTensor(0.0299),27.98565673828125,27.287715911865234,32.009361267089844
299,ReadOnlyTensor(0.0299),28.000873565673828,28.409988403320312,30.819372177124023
300,ReadOnlyTensor(0.0298),28.352596282958984,28.03964614868164,33.20662307739258
301,ReadOnlyTensor(0.0298),32.30504608154297,32.38055419921875,36.71923828125
302,ReadOnlyTensor(0.0298),28.345367431640625,27.727313995361328,33.005210876464844
303,ReadOnlyTensor(0.0298),29.41683578491211,29.021289825439453,32.67648696899414
304,ReadOnlyTensor(0.0298),28.38565444946289,27.87293243408203,34.11990737915039
305,ReadOnlyTensor(0.0298),30.879230499267578,31.425918579101562,35.587398529052734
306,ReadOnlyTensor(0.0298),30.664470672607422,31.457130432128906,35.49639129638672
307,ReadOnlyTensor(0.0298),29.274311065673828,29.29644012451172,32.5114860534668
308,ReadOnlyTensor(0.0298),28.989999771118164,29.710968017578125,34.01899719238281
309,ReadOnlyTensor(0.0298),27.908605575561523,27.847270965576172,31.17367172241211
310,ReadOnlyTensor(0.0298),27.81427001953125,28.36758041381836,31.329547882080078
311,ReadOnlyTensor(0.0298),26.58871841430664,26.62957763671875,30.628864288330078
312,ReadOnlyTensor(0.0298),29.36355209350586,28.457094192504883,34.62228012084961
313,ReadOnlyTensor(0.0298),28.759668350219727,29.194814682006836,34.00904846191406
314,ReadOnlyTensor(0.0298),28.133764266967773,27.94141960144043,30.925399780273438
315,ReadOnlyTensor(0.0298),29.61893653869629,29.6510009765625,33.75999450683594
316,ReadOnlyTensor(0.0298),27.8565731048584,26.541152954101562,32.61229705810547
317,ReadOnlyTensor(0.0298),25.877140045166016,25.794876098632812,28.847623825073242
318,ReadOnlyTensor(0.0298),27.895105361938477,27.339698791503906,34.312320709228516
319,ReadOnlyTensor(0.0298),27.823307037353516,28.14653778076172,31.280986785888672
320,ReadOnlyTensor(0.0298),29.642004013061523,28.665882110595703,34.11545944213867
321,ReadOnlyTensor(0.0298),28.34515953063965,28.554502487182617,32.402976989746094
322,ReadOnlyTensor(0.0298),29.834491729736328,30.002376556396484,34.58470916748047
323,ReadOnlyTensor(0.0298),29.485912322998047,30.960285186767578,33.05101776123047
324,ReadOnlyTensor(0.0297),31.092594146728516,31.31904411315918,35.46916580200195
325,ReadOnlyTensor(0.0297),31.130111694335938,30.169681549072266,35.918582916259766
326,ReadOnlyTensor(0.0297),30.399036407470703,31.23729705810547,34.15327835083008
327,ReadOnlyTensor(0.0296),33.675994873046875,33.3405876159668,41.31930160522461
328,ReadOnlyTensor(0.0296),31.730228424072266,32.62763214111328,36.292057037353516
329,ReadOnlyTensor(0.0296),28.025238037109375,28.273029327392578,33.93833923339844
330,ReadOnlyTensor(0.0296),27.63424301147461,29.30877113342285,35.84634780883789
331,ReadOnlyTensor(0.0296),33.36484146118164,32.831764221191406,36.368629455566406
332,ReadOnlyTensor(0.0296),32.253509521484375,31.909469604492188,38.50830841064453
