iter,stepsize,pop_best_eval,mean_eval,median_eval
39,ReadOnlyTensor(0.0335),7.817709445953369,6.707554340362549,6.974912166595459
40,ReadOnlyTensor(0.0336),8.541924476623535,5.707761287689209,5.546743392944336
41,ReadOnlyTensor(0.0336),7.026105880737305,5.2079620361328125,5.2646660804748535
42,ReadOnlyTensor(0.0336),7.598209381103516,6.4754719734191895,6.448012351989746
43,ReadOnlyTensor(0.0336),7.299840450286865,6.012784004211426,6.217110633850098
44,ReadOnlyTensor(0.0335),7.098679065704346,6.251089572906494,6.121033191680908
45,ReadOnlyTensor(0.0335),8.668845176696777,6.781784534454346,6.910501956939697
46,ReadOnlyTensor(0.0334),9.324417114257812,7.323050498962402,7.815759658813477
47,ReadOnlyTensor(0.0333),9.284683227539062,7.4410905838012695,7.783492088317871
48,ReadOnlyTensor(0.0333),8.933661460876465,7.7521867752075195,8.210166931152344
49,ReadOnlyTensor(0.0333),9.506229400634766,7.5865044593811035,7.526212692260742
50,ReadOnlyTensor(0.0333),11.642341613769531,7.138835906982422,6.905407905578613
51,ReadOnlyTensor(0.0333),8.944554328918457,7.573103427886963,7.7966814041137695
52,ReadOnlyTensor(0.0333),8.955887794494629,7.398273944854736,7.3589653968811035
53,ReadOnlyTensor(0.0334),7.224912643432617,6.224825382232666,6.157620429992676
54,ReadOnlyTensor(0.0334),10.669589042663574,9.038957595825195,9.860713005065918
55,ReadOnlyTensor(0.0334),8.646822929382324,6.689087390899658,6.502984523773193
56,ReadOnlyTensor(0.0334),9.803064346313477,8.18038272857666,8.362560272216797
57,ReadOnlyTensor(0.0335),10.341822624206543,8.350719451904297,8.575441360473633
58,ReadOnlyTensor(0.0336),6.95412015914917,6.076511859893799,6.2093400955200195
59,ReadOnlyTensor(0.0336),7.427786350250244,6.819561004638672,6.826817035675049
60,ReadOnlyTensor(0.0337),8.083036422729492,7.4923319816589355,7.611710071563721
61,ReadOnlyTensor(0.0338),8.521403312683105,7.826285362243652,8.021693229675293
62,ReadOnlyTensor(0.0338),9.666746139526367,9.025093078613281,9.043876647949219
63,ReadOnlyTensor(0.0339),8.05916976928711,7.7639479637146,7.8526225090026855
64,ReadOnlyTensor(0.0340),7.699071407318115,6.261995792388916,6.403993606567383
65,ReadOnlyTensor(0.0342),8.291582107543945,7.199894428253174,7.335814476013184
66,ReadOnlyTensor(0.0343),8.551019668579102,7.400222301483154,7.489255428314209
67,ReadOnlyTensor(0.0343),9.737089157104492,6.723236560821533,6.420129299163818
68,ReadOnlyTensor(0.0344),11.386960983276367,7.548453330993652,7.629463195800781
69,ReadOnlyTensor(0.0345),11.945160865783691,7.019677639007568,6.747156143188477
70,ReadOnlyTensor(0.0345),12.220637321472168,8.771821022033691,8.538559913635254
71,ReadOnlyTensor(0.0345),9.472582817077637,6.579960823059082,6.509391784667969
72,ReadOnlyTensor(0.0345),10.25378704071045,6.8623785972595215,6.773149490356445
73,ReadOnlyTensor(0.0345),10.469781875610352,7.663262367248535,7.985168933868408
74,ReadOnlyTensor(0.0345),8.024375915527344,5.961292266845703,5.8972296714782715
75,ReadOnlyTensor(0.0346),11.537623405456543,7.666460037231445,7.1670823097229
76,ReadOnlyTensor(0.0346),9.123764991760254,6.278801918029785,5.751143455505371
77,ReadOnlyTensor(0.0347),9.313796997070312,7.655719757080078,7.639438629150391
78,ReadOnlyTensor(0.0348),10.107209205627441,7.749405384063721,7.830841541290283
79,ReadOnlyTensor(0.0349),9.026439666748047,6.9764628410339355,7.1522698402404785
80,ReadOnlyTensor(0.0350),9.778127670288086,7.519229888916016,7.862900733947754
81,ReadOnlyTensor(0.0351),9.509822845458984,8.053842544555664,8.428874969482422
82,ReadOnlyTensor(0.0353),10.881791114807129,7.61524772644043,7.531349182128906
83,ReadOnlyTensor(0.0354),10.953450202941895,7.8438334465026855,8.336461067199707
84,ReadOnlyTensor(0.0354),11.39079475402832,8.256034851074219,8.20374584197998
85,ReadOnlyTensor(0.0355),10.506340026855469,6.925963878631592,6.693812370300293
86,ReadOnlyTensor(0.0355),11.24736213684082,8.097543716430664,7.924837112426758
87,ReadOnlyTensor(0.0356),13.233902931213379,7.250147819519043,7.10257625579834
88,ReadOnlyTensor(0.0356),13.627455711364746,9.119973182678223,9.1939058303833
89,ReadOnlyTensor(0.0356),13.399151802062988,8.075125694274902,7.525564193725586
90,ReadOnlyTensor(0.0357),14.864965438842773,7.5851826667785645,7.231057167053223
91,ReadOnlyTensor(0.0358),11.592792510986328,8.641732215881348,8.650185585021973
92,ReadOnlyTensor(0.0358),12.149568557739258,7.342136383056641,6.68369197845459
93,ReadOnlyTensor(0.0359),12.504846572875977,7.963842868804932,7.599195957183838
94,ReadOnlyTensor(0.0360),11.733121871948242,7.900970935821533,7.8968963623046875
95,ReadOnlyTensor(0.0361),14.618094444274902,9.297074317932129,8.615060806274414
96,ReadOnlyTensor(0.0361),12.611480712890625,7.8276286125183105,7.485445976257324
97,ReadOnlyTensor(0.0361),14.897127151489258,7.873342514038086,7.1142072677612305
98,ReadOnlyTensor(0.0361),14.028624534606934,7.586233615875244,7.51159143447876
99,ReadOnlyTensor(0.0361),13.712024688720703,7.334682464599609,6.713496685028076
100,ReadOnlyTensor(0.0362),12.946019172668457,7.437232494354248,7.204415321350098
101,ReadOnlyTensor(0.0361),13.562164306640625,8.683913230895996,8.403727531433105
102,ReadOnlyTensor(0.0362),14.331762313842773,8.892768859863281,8.742212295532227
103,ReadOnlyTensor(0.0361),15.041681289672852,8.414259910583496,8.020556449890137
104,ReadOnlyTensor(0.0362),14.106937408447266,8.402909278869629,8.282452583312988
105,ReadOnlyTensor(0.0362),13.499371528625488,8.785150527954102,8.343411445617676
106,ReadOnlyTensor(0.0363),13.912463188171387,9.100497245788574,8.643022537231445
107,ReadOnlyTensor(0.0363),11.316693305969238,7.864838123321533,7.548999309539795
108,ReadOnlyTensor(0.0363),15.233733177185059,9.644492149353027,9.214994430541992
109,ReadOnlyTensor(0.0363),16.278135299682617,9.820545196533203,8.598809242248535
110,ReadOnlyTensor(0.0363),15.027974128723145,9.374056816101074,8.607474327087402
111,ReadOnlyTensor(0.0363),14.4888277053833,9.663536071777344,9.352835655212402
112,ReadOnlyTensor(0.0364),14.029343605041504,9.43981647491455,9.254592895507812
113,ReadOnlyTensor(0.0364),17.088621139526367,11.176772117614746,10.99065113067627
114,ReadOnlyTensor(0.0365),15.101299285888672,9.337051391601562,9.071401596069336
115,ReadOnlyTensor(0.0366),14.052328109741211,9.114315032958984,8.976198196411133
116,ReadOnlyTensor(0.0367),16.223934173583984,10.650147438049316,10.93873405456543
117,ReadOnlyTensor(0.0368),16.618305206298828,9.425240516662598,9.331548690795898
118,ReadOnlyTensor(0.0369),15.12065315246582,9.37243938446045,8.703420639038086
119,ReadOnlyTensor(0.0369),16.416444778442383,10.1856107711792,9.901749610900879
120,ReadOnlyTensor(0.0370),15.397481918334961,9.996875762939453,9.5393705368042
121,ReadOnlyTensor(0.0371),16.545743942260742,10.135027885437012,9.92094612121582
122,ReadOnlyTensor(0.0372),15.013717651367188,9.533376693725586,9.035097122192383
123,ReadOnlyTensor(0.0372),15.555291175842285,9.959198951721191,9.915294647216797
124,ReadOnlyTensor(0.0372),17.12622833251953,10.836431503295898,10.17931842803955
125,ReadOnlyTensor(0.0373),16.948657989501953,10.004013061523438,10.132547378540039
126,ReadOnlyTensor(0.0374),16.04072380065918,11.431118965148926,11.138157844543457
127,ReadOnlyTensor(0.0374),14.651275634765625,9.694284439086914,9.490431785583496
128,ReadOnlyTensor(0.0374),16.326522827148438,9.611579895019531,9.074899673461914
129,ReadOnlyTensor(0.0375),13.836044311523438,9.899301528930664,9.84090805053711
130,ReadOnlyTensor(0.0375),14.088492393493652,9.652840614318848,9.706794738769531
131,ReadOnlyTensor(0.0375),14.832255363464355,9.962491035461426,9.155964851379395
132,ReadOnlyTensor(0.0375),16.71670150756836,10.793122291564941,10.619463920593262
133,ReadOnlyTensor(0.0376),16.09895133972168,10.977482795715332,11.083770751953125
134,ReadOnlyTensor(0.0376),15.20305347442627,10.858725547790527,10.94241714477539
135,ReadOnlyTensor(0.0376),15.683772087097168,10.829602241516113,10.962828636169434
136,ReadOnlyTensor(0.0376),17.252784729003906,11.717987060546875,11.812843322753906
137,ReadOnlyTensor(0.0376),17.324745178222656,12.697162628173828,12.721253395080566
138,ReadOnlyTensor(0.0377),16.99180793762207,12.052587509155273,12.483550071716309
139,ReadOnlyTensor(0.0378),17.533613204956055,12.143512725830078,11.56013011932373
140,ReadOnlyTensor(0.0379),14.996940612792969,11.02022933959961,11.239336967468262
141,ReadOnlyTensor(0.0379),15.870241165161133,11.761322975158691,12.057049751281738
142,ReadOnlyTensor(0.0380),15.528596878051758,11.616260528564453,12.175227165222168
143,ReadOnlyTensor(0.0381),16.900075912475586,11.75101089477539,11.627095222473145
144,ReadOnlyTensor(0.0382),18.8554630279541,11.599405288696289,12.073298454284668
145,ReadOnlyTensor(0.0383),16.303455352783203,11.725119590759277,12.067865371704102
146,ReadOnlyTensor(0.0384),18.623891830444336,12.545439720153809,12.84302806854248
147,ReadOnlyTensor(0.0385),16.393510818481445,10.645318984985352,10.623993873596191
148,ReadOnlyTensor(0.0386),15.212313652038574,11.206473350524902,10.76683235168457
149,ReadOnlyTensor(0.0387),18.48101234436035,12.586884498596191,12.516240119934082
150,ReadOnlyTensor(0.0389),17.041658401489258,12.031681060791016,12.088031768798828
151,ReadOnlyTensor(0.0390),17.925260543823242,13.806426048278809,14.207942962646484
152,ReadOnlyTensor(0.0393),18.613988876342773,12.894761085510254,13.058980941772461
153,ReadOnlyTensor(0.0394),18.22808837890625,13.219365119934082,13.645742416381836
154,ReadOnlyTensor(0.0396),14.811283111572266,10.531562805175781,10.867635726928711
155,ReadOnlyTensor(0.0398),18.376920700073242,13.06628704071045,13.937694549560547
156,ReadOnlyTensor(0.0399),17.476482391357422,12.599638938903809,12.750410079956055
157,ReadOnlyTensor(0.0401),16.827953338623047,12.216667175292969,12.095181465148926
158,ReadOnlyTensor(0.0402),19.239845275878906,12.875255584716797,13.021393775939941
159,ReadOnlyTensor(0.0402),17.439149856567383,11.812117576599121,12.079130172729492
160,ReadOnlyTensor(0.0402),17.295913696289062,11.96634292602539,11.900494575500488
161,ReadOnlyTensor(0.0402),19.970630645751953,12.354735374450684,13.073872566223145
162,ReadOnlyTensor(0.0402),19.234827041625977,14.06397819519043,14.25304889678955
163,ReadOnlyTensor(0.0402),18.14568328857422,13.26734733581543,13.253775596618652
164,ReadOnlyTensor(0.0402),20.19017219543457,13.824594497680664,14.320788383483887
165,ReadOnlyTensor(0.0402),19.640029907226562,13.728276252746582,14.127939224243164
166,ReadOnlyTensor(0.0402),18.861003875732422,13.617636680603027,13.633057594299316
167,ReadOnlyTensor(0.0401),16.987512588500977,13.044890403747559,13.849602699279785
168,ReadOnlyTensor(0.0400),19.23503875732422,13.859687805175781,14.32556438446045
169,ReadOnlyTensor(0.0400),17.76917266845703,12.700279235839844,12.923174858093262
170,ReadOnlyTensor(0.0399),17.822021484375,12.603850364685059,12.599430084228516
171,ReadOnlyTensor(0.0398),18.125568389892578,13.285989761352539,12.881845474243164
172,ReadOnlyTensor(0.0397),18.549663543701172,13.819584846496582,14.397789001464844
173,ReadOnlyTensor(0.0396),18.073715209960938,12.235057830810547,12.1372709274292
174,ReadOnlyTensor(0.0395),16.6873779296875,12.870701789855957,13.410341262817383
175,ReadOnlyTensor(0.0395),19.011884689331055,14.933363914489746,15.442755699157715
176,ReadOnlyTensor(0.0394),19.80838966369629,13.98263931274414,14.05521297454834
177,ReadOnlyTensor(0.0394),18.687042236328125,13.616434097290039,13.686086654663086
178,ReadOnlyTensor(0.0394),20.369550704956055,14.868949890136719,15.634522438049316
179,ReadOnlyTensor(0.0394),17.79902458190918,13.515942573547363,13.852280616760254
180,ReadOnlyTensor(0.0393),18.952173233032227,14.415173530578613,14.189887046813965
181,ReadOnlyTensor(0.0392),18.406232833862305,14.027024269104004,14.212491035461426
182,ReadOnlyTensor(0.0392),21.4055118560791,16.510299682617188,17.035926818847656
183,ReadOnlyTensor(0.0391),17.62413787841797,13.451394081115723,13.714022636413574
184,ReadOnlyTensor(0.0391),19.83917236328125,14.535818099975586,14.703020095825195
185,ReadOnlyTensor(0.0391),18.778291702270508,14.835758209228516,15.723071098327637
186,ReadOnlyTensor(0.0390),18.802936553955078,13.148420333862305,13.42850112915039
187,ReadOnlyTensor(0.0389),18.102663040161133,13.161389350891113,13.992688179016113
188,ReadOnlyTensor(0.0388),18.746109008789062,13.51244831085205,13.355647087097168
189,ReadOnlyTensor(0.0388),18.92220687866211,14.600371360778809,15.445916175842285
190,ReadOnlyTensor(0.0388),16.738601684570312,12.78320026397705,13.655056953430176
191,ReadOnlyTensor(0.0388),18.094568252563477,14.409078598022461,15.354761123657227
192,ReadOnlyTensor(0.0388),18.376935958862305,14.295246124267578,14.334015846252441
193,ReadOnlyTensor(0.0387),17.64674949645996,14.467761039733887,14.626398086547852
194,ReadOnlyTensor(0.0387),20.343950271606445,14.493786811828613,14.814574241638184
195,ReadOnlyTensor(0.0386),20.32284927368164,14.671660423278809,14.74382495880127
196,ReadOnlyTensor(0.0386),21.270292282104492,14.116432189941406,14.136533737182617
197,ReadOnlyTensor(0.0385),17.607744216918945,13.346229553222656,13.371408462524414
198,ReadOnlyTensor(0.0384),17.357528686523438,13.272982597351074,13.081802368164062
199,ReadOnlyTensor(0.0383),18.092329025268555,13.755366325378418,14.083171844482422
200,ReadOnlyTensor(0.0381),17.341636657714844,13.556580543518066,13.493978500366211
201,ReadOnlyTensor(0.0381),18.464550018310547,14.44373893737793,14.832141876220703
202,ReadOnlyTensor(0.0379),17.017200469970703,13.705836296081543,14.042159080505371
203,ReadOnlyTensor(0.0378),21.591922760009766,14.430805206298828,14.473774909973145
204,ReadOnlyTensor(0.0377),19.7206974029541,15.523900985717773,15.925188064575195
205,ReadOnlyTensor(0.0375),17.270889282226562,13.72772216796875,13.98737621307373
206,ReadOnlyTensor(0.0374),20.615793228149414,15.689785957336426,15.612095832824707
207,ReadOnlyTensor(0.0372),18.58051300048828,14.575535774230957,14.547961235046387
208,ReadOnlyTensor(0.0370),16.594491958618164,12.498522758483887,12.516946792602539
209,ReadOnlyTensor(0.0368),20.142240524291992,15.791487693786621,15.988085746765137
210,ReadOnlyTensor(0.0367),20.075952529907227,15.500351905822754,16.178871154785156
211,ReadOnlyTensor(0.0367),18.441490173339844,15.388114929199219,15.424809455871582
212,ReadOnlyTensor(0.0366),20.703096389770508,15.69143295288086,16.00766372680664
213,ReadOnlyTensor(0.0366),18.06659507751465,14.425151824951172,14.915750503540039
214,ReadOnlyTensor(0.0365),17.88595962524414,14.301373481750488,14.377230644226074
215,ReadOnlyTensor(0.0365),17.543611526489258,13.982189178466797,14.090486526489258
216,ReadOnlyTensor(0.0364),20.770517349243164,14.900212287902832,14.833868980407715
217,ReadOnlyTensor(0.0364),19.916473388671875,15.266584396362305,16.07688331604004
218,ReadOnlyTensor(0.0364),18.3630428314209,14.17544174194336,14.397420883178711
219,ReadOnlyTensor(0.0363),19.484474182128906,15.362082481384277,15.742177963256836
220,ReadOnlyTensor(0.0363),19.351116180419922,15.272513389587402,15.348105430603027
221,ReadOnlyTensor(0.0363),16.741241455078125,13.120574951171875,13.58769702911377
222,ReadOnlyTensor(0.0362),16.26654815673828,13.069005966186523,13.510769844055176
223,ReadOnlyTensor(0.0362),19.897537231445312,15.3616943359375,15.82681941986084
224,ReadOnlyTensor(0.0362),19.631290435791016,14.786503791809082,14.62887954711914
225,ReadOnlyTensor(0.0362),19.448223114013672,15.975519180297852,16.259540557861328
226,ReadOnlyTensor(0.0362),18.023897171020508,14.570621490478516,15.07205581665039
227,ReadOnlyTensor(0.0362),19.46575355529785,16.0709285736084,16.61482810974121
228,ReadOnlyTensor(0.0362),19.025606155395508,14.999283790588379,14.606212615966797
229,ReadOnlyTensor(0.0362),21.35824203491211,17.489971160888672,17.958438873291016
230,ReadOnlyTensor(0.0362),18.1554012298584,14.671586990356445,14.77291488647461
231,ReadOnlyTensor(0.0362),18.889789581298828,15.319751739501953,15.587013244628906
232,ReadOnlyTensor(0.0362),22.255817413330078,17.930938720703125,18.124610900878906
233,ReadOnlyTensor(0.0362),20.6317081451416,15.622873306274414,16.26868438720703
234,ReadOnlyTensor(0.0363),18.750110626220703,15.988848686218262,16.309682846069336
235,ReadOnlyTensor(0.0363),22.801939010620117,17.842100143432617,18.75896644592285
236,ReadOnlyTensor(0.0364),19.462568283081055,15.40252685546875,15.964101791381836
237,ReadOnlyTensor(0.0365),20.154531478881836,15.837932586669922,15.80063247680664
238,ReadOnlyTensor(0.0366),20.01932144165039,16.799741744995117,17.12196159362793
239,ReadOnlyTensor(0.0366),19.580663681030273,15.004900932312012,15.121915817260742
240,ReadOnlyTensor(0.0367),19.95149040222168,15.957685470581055,16.21353530883789
241,ReadOnlyTensor(0.0367),21.423564910888672,16.864194869995117,16.965152740478516
242,ReadOnlyTensor(0.0369),20.73861312866211,16.852148056030273,17.239166259765625
243,ReadOnlyTensor(0.0370),18.48984718322754,15.113696098327637,15.253244400024414
244,ReadOnlyTensor(0.0371),20.07265853881836,16.50031089782715,16.872631072998047
245,ReadOnlyTensor(0.0372),19.334556579589844,15.564602851867676,16.07108497619629
246,ReadOnlyTensor(0.0373),22.287750244140625,17.960403442382812,18.189985275268555
247,ReadOnlyTensor(0.0374),21.08087158203125,16.856611251831055,17.112661361694336
248,ReadOnlyTensor(0.0375),20.305322647094727,15.847428321838379,16.293115615844727
249,ReadOnlyTensor(0.0376),19.913908004760742,16.488811492919922,16.942489624023438
250,ReadOnlyTensor(0.0377),20.233882904052734,16.586814880371094,17.114606857299805
251,ReadOnlyTensor(0.0378),17.9812068939209,14.836612701416016,14.811132431030273
252,ReadOnlyTensor(0.0380),17.78014373779297,14.974096298217773,14.903207778930664
253,ReadOnlyTensor(0.0381),19.664987564086914,16.958179473876953,17.4964599609375
254,ReadOnlyTensor(0.0382),21.382747650146484,17.33868408203125,17.650537490844727
255,ReadOnlyTensor(0.0383),19.201187133789062,16.106876373291016,16.5776424407959
256,ReadOnlyTensor(0.0385),17.90343475341797,14.691816329956055,14.970829963684082
257,ReadOnlyTensor(0.0386),22.115610122680664,18.796802520751953,19.0723876953125
258,ReadOnlyTensor(0.0388),17.86182975769043,14.996878623962402,15.04841423034668
259,ReadOnlyTensor(0.0389),18.5623722076416,15.806096076965332,16.0115966796875
260,ReadOnlyTensor(0.0391),19.024845123291016,15.892996788024902,16.165802001953125
261,ReadOnlyTensor(0.0394),17.297283172607422,14.150745391845703,14.068283081054688
262,ReadOnlyTensor(0.0396),19.564653396606445,15.658716201782227,15.75362491607666
263,ReadOnlyTensor(0.0398),21.100603103637695,16.593732833862305,16.54067611694336
264,ReadOnlyTensor(0.0399),18.494129180908203,16.202449798583984,16.083967208862305
265,ReadOnlyTensor(0.0400),18.443965911865234,15.985505104064941,16.133806228637695
266,ReadOnlyTensor(0.0400),22.19281768798828,17.325044631958008,16.952072143554688
267,ReadOnlyTensor(0.0400),19.12845230102539,16.01881217956543,16.106138229370117
268,ReadOnlyTensor(0.0402),20.38039779663086,15.556424140930176,15.689149856567383
269,ReadOnlyTensor(0.0402),20.614852905273438,16.71310806274414,16.735706329345703
270,ReadOnlyTensor(0.0403),21.958059310913086,16.304702758789062,16.406291961669922
271,ReadOnlyTensor(0.0404),20.529176712036133,17.425373077392578,17.51320457458496
272,ReadOnlyTensor(0.0406),19.41623878479004,16.01313018798828,16.01192283630371
273,ReadOnlyTensor(0.0407),18.292646408081055,15.185761451721191,15.388381958007812
274,ReadOnlyTensor(0.0409),20.126283645629883,16.535541534423828,16.916154861450195
275,ReadOnlyTensor(0.0412),18.82317543029785,15.3975830078125,15.631345748901367
276,ReadOnlyTensor(0.0413),21.518630981445312,16.931072235107422,16.58412742614746
277,ReadOnlyTensor(0.0415),20.467458724975586,16.176855087280273,15.738179206848145
278,ReadOnlyTensor(0.0416),19.539907455444336,14.951760292053223,14.991209983825684
279,ReadOnlyTensor(0.0417),19.77378273010254,16.862863540649414,16.89820098876953
280,ReadOnlyTensor(0.0418),20.28266716003418,17.26324462890625,17.51849365234375
281,ReadOnlyTensor(0.0419),20.064380645751953,16.131372451782227,16.585935592651367
282,ReadOnlyTensor(0.0421),20.40361213684082,17.287199020385742,17.35237693786621
283,ReadOnlyTensor(0.0423),18.855831146240234,15.121384620666504,15.440255165100098
284,ReadOnlyTensor(0.0425),20.071491241455078,16.937847137451172,17.00823211669922
285,ReadOnlyTensor(0.0427),19.57199478149414,15.9262113571167,16.0501766204834
286,ReadOnlyTensor(0.0429),19.96628189086914,16.43564796447754,16.742273330688477
287,ReadOnlyTensor(0.0431),18.11922836303711,14.758618354797363,14.766219139099121
288,ReadOnlyTensor(0.0433),19.54956817626953,16.098115921020508,16.221010208129883
289,ReadOnlyTensor(0.0434),20.747726440429688,16.008956909179688,16.458541870117188
290,ReadOnlyTensor(0.0436),22.980546951293945,18.25732421875,18.619333267211914
291,ReadOnlyTensor(0.0438),21.29690933227539,17.901288986206055,18.013620376586914
292,ReadOnlyTensor(0.0440),19.514921188354492,16.31285858154297,16.384300231933594
293,ReadOnlyTensor(0.0440),22.528573989868164,16.820974349975586,17.101118087768555
294,ReadOnlyTensor(0.0439),20.40642738342285,17.296228408813477,17.745628356933594
295,ReadOnlyTensor(0.0438),20.27735710144043,17.119829177856445,17.71451759338379
296,ReadOnlyTensor(0.0437),19.75039291381836,15.981760025024414,16.006446838378906
297,ReadOnlyTensor(0.0436),22.96296501159668,18.1832218170166,18.265871047973633
298,ReadOnlyTensor(0.0435),18.52431297302246,15.53845500946045,15.848573684692383
299,ReadOnlyTensor(0.0435),20.585092544555664,16.937389373779297,16.960235595703125
300,ReadOnlyTensor(0.0433),20.501304626464844,16.03209686279297,15.826858520507812
301,ReadOnlyTensor(0.0433),19.676528930664062,16.51578140258789,16.48760986328125
302,ReadOnlyTensor(0.0432),18.01304054260254,15.716252326965332,15.873647689819336
303,ReadOnlyTensor(0.0431),19.80034828186035,16.4504337310791,16.499391555786133
304,ReadOnlyTensor(0.0431),19.05927085876465,16.071226119995117,16.26463508605957
305,ReadOnlyTensor(0.0430),18.857194900512695,16.329069137573242,16.332826614379883
306,ReadOnlyTensor(0.0430),20.936412811279297,15.446135520935059,15.694600105285645
307,ReadOnlyTensor(0.0429),20.005277633666992,16.428815841674805,16.54681968688965
308,ReadOnlyTensor(0.0428),20.494272232055664,15.454883575439453,15.935190200805664
309,ReadOnlyTensor(0.0426),22.153644561767578,16.668062210083008,17.074203491210938
310,ReadOnlyTensor(0.0425),18.3828067779541,15.503521919250488,15.612606048583984
311,ReadOnlyTensor(0.0423),18.390283584594727,15.201943397521973,15.180379867553711
312,ReadOnlyTensor(0.0421),21.588205337524414,16.67931365966797,16.338830947875977
313,ReadOnlyTensor(0.0420),19.30752182006836,16.345430374145508,16.334054946899414
314,ReadOnlyTensor(0.0419),19.228971481323242,16.395004272460938,16.951061248779297
315,ReadOnlyTensor(0.0418),20.360633850097656,16.446117401123047,16.69176483154297
316,ReadOnlyTensor(0.0418),21.374256134033203,17.056428909301758,17.194358825683594
317,ReadOnlyTensor(0.0417),20.68254280090332,17.016782760620117,17.263917922973633
318,ReadOnlyTensor(0.0417),19.724864959716797,16.0047550201416,16.02284812927246
319,ReadOnlyTensor(0.0417),19.1265811920166,16.588850021362305,16.67151641845703
320,ReadOnlyTensor(0.0416),20.781936645507812,18.038345336914062,18.43560028076172
321,ReadOnlyTensor(0.0416),24.255619049072266,19.605810165405273,19.67160987854004
322,ReadOnlyTensor(0.0415),20.79258155822754,16.78297233581543,17.21800422668457
323,ReadOnlyTensor(0.0413),20.554439544677734,17.093605041503906,16.80883026123047
324,ReadOnlyTensor(0.0412),20.635576248168945,17.448129653930664,17.50275993347168
325,ReadOnlyTensor(0.0411),19.48418617248535,16.659500122070312,16.66729736328125
326,ReadOnlyTensor(0.0410),21.317134857177734,17.730335235595703,17.724864959716797
327,ReadOnlyTensor(0.0409),22.651948928833008,20.06412696838379,20.32135772705078
328,ReadOnlyTensor(0.0409),18.89946937561035,16.350963592529297,16.606081008911133
329,ReadOnlyTensor(0.0408),18.98175621032715,16.052318572998047,16.264949798583984
330,ReadOnlyTensor(0.0407),18.23006248474121,15.07420539855957,15.048943519592285
331,ReadOnlyTensor(0.0406),20.324176788330078,16.475502014160156,16.70588493347168
