iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
1,9309.3564453125,4420.0,7597.6875,4420.0,17182.0
2,7203.302734375,5210.0,6320.0,4420.0,17182.0
3,6618.79638671875,4525.0,6210.80224609375,4420.0,17182.0
4,5855.71240234375,3450.0,5590.0,3450.0,17182.0
5,6244.95556640625,4370.0,6115.0,3450.0,17182.0
6,6205.72900390625,4054.400146484375,6000.0,3450.0,17182.0
7,6262.521484375,4700.0,6125.0,3450.0,17182.0
8,6121.04150390625,4285.0,6010.0,3450.0,17182.0
9,6120.41650390625,3540.0,5870.0,3450.0,17182.0
10,6088.33349609375,4425.0,5915.0,3450.0,17182.0
11,6108.99462890625,4175.0,5990.0,3450.0,17182.0
12,6369.015625,3840.0,6080.0,3450.0,17182.0
13,5892.25830078125,3845.0,6105.0,3450.0,17182.0
14,5976.45849609375,4115.0,5860.0,3450.0,17182.0
15,6086.25,4420.0,6000.0,3450.0,17182.0
16,6418.150390625,3625.0,5980.0,3450.0,17182.0
17,6711.53857421875,4365.0,5925.0,3450.0,17182.0
18,5886.70458984375,3550.0,5505.0,3450.0,17182.0
19,5885.626953125,3628.704345703125,5834.31396484375,3450.0,17182.0
20,6765.3203125,4010.0,5790.4873046875,3450.0,17182.0
21,7035.92236328125,2925.0,6290.2392578125,2925.0,17182.0
22,5936.560546875,3195.452392578125,5830.0,2925.0,17182.0
23,7582.04052734375,5085.455078125,6390.0,2925.0,17182.0
24,6310.25634765625,4207.5205078125,6070.0,2925.0,17182.0
25,8140.18701171875,3981.7734375,6430.0,2925.0,17182.0
26,7327.04150390625,4411.0439453125,6210.6533203125,2925.0,17182.0
27,6974.576171875,4786.24658203125,6241.26611328125,2925.0,17182.0
28,7353.52490234375,4031.847900390625,6170.43701171875,2925.0,17182.0
29,8799.3837890625,4040.1044921875,7034.4443359375,2925.0,17182.0
30,7309.95751953125,4475.0,6080.0,2925.0,17182.0
31,6813.34423828125,4253.6220703125,6255.0,2925.0,17182.0
32,6287.93896484375,3880.0,6302.14306640625,2925.0,17182.0
33,7299.71044921875,4560.0,6410.0,2925.0,17182.0
34,7067.58447265625,4815.41552734375,6292.015625,2925.0,17182.0
35,5940.38134765625,5004.423828125,5750.0,2925.0,17182.0
36,7539.71826171875,4245.0,6395.0,2925.0,17182.0
37,6616.20703125,4263.0908203125,5838.564453125,2925.0,17182.0
38,6493.96826171875,4140.0,5935.0,2925.0,17182.0
39,7076.4140625,4891.2353515625,6405.0,2925.0,17182.0
40,7925.6640625,5110.0,6485.0,2925.0,17182.0
41,7388.66162109375,4385.0,6455.0,2925.0,17182.0
42,6130.328125,4065.0,6165.0,2925.0,17182.0
43,6148.50732421875,4709.7412109375,6266.02734375,2925.0,17182.0
44,6480.9140625,3237.95458984375,6115.0,2925.0,17182.0
45,7703.51025390625,4724.267578125,6136.13232421875,2925.0,17182.0
46,6672.7578125,4890.0,6625.0,2925.0,17182.0
47,6840.64697265625,4970.0,5910.0,2925.0,17182.0
48,6499.24951171875,2790.0,5996.61962890625,2790.0,17182.0
49,6008.31396484375,4630.0,5930.0,2790.0,17182.0
50,8858.599609375,4535.0107421875,6030.0,2790.0,17182.0
51,7312.31005859375,3695.0,6365.0,2790.0,17182.0
52,6259.953125,4009.135986328125,5805.0,2790.0,17182.0
53,7008.712890625,4430.16064453125,5642.9345703125,2790.0,17182.0
